subject,trial,item_set,item,dimension,test_form,shape_set,distractor,choice,accuracy,rt,minimum_resolution,browser_interactions
ur34vc9t3devnkv4dmofruuv,12,3,63,5,3,3,md,1.0,0.0,19.4,1,0.0
ur34vc9t3devnkv4dmofruuv,13,3,64,6,3,1,pd,0.0,1.0,14.347,1,0.0
ur34vc9t3devnkv4dmofruuv,14,3,46,6,3,1,pd,1.0,0.0,28.565,1,0.0
ur34vc9t3devnkv4dmofruuv,15,3,24,7,3,3,md,2.0,0.0,18.823,1,0.0
ur34vc9t3devnkv4dmofruuv,16,3,45,7,3,3,md,0.0,1.0,12.302,1,0.0
ury8eqj56q6yj8c98i8zq6oe,1,3,22,2,1,3,pd,0.0,1.0,16.299,1,0.0
ury8eqj56q6yj8c98i8zq6oe,2,3,28,2,3,1,md,2.0,0.0,18.047,1,0.0
ury8eqj56q6yj8c98i8zq6oe,3,3,51,2,3,3,md,2.0,0.0,27.375,1,0.0
ury8eqj56q6yj8c98i8zq6oe,4,3,71,2,3,2,md,0.0,1.0,16.652,1,0.0
ury8eqj56q6yj8c98i8zq6oe,5,3,15,3,3,3,md,1.0,0.0,21.165,1,0.0
ury8eqj56q6yj8c98i8zq6oe,6,3,37,3,2,2,md,3.0,0.0,23.405,1,0.0
ury8eqj56q6yj8c98i8zq6oe,7,3,17,4,1,1,pd,1.0,0.0,19.03,1,0.0
ury8eqj56q6yj8c98i8zq6oe,8,3,56,3,3,2,pd,0.0,1.0,9.181,1,0.0
ury8eqj56q6yj8c98i8zq6oe,9,3,73,4,2,2,pd,1.0,0.0,17.67,1,0.0
ury8eqj56q6yj8c98i8zq6oe,10,3,42,4,2,1,pd,0.0,1.0,7.314,1,0.0
ury8eqj56q6yj8c98i8zq6oe,11,3,52,5,2,2,pd,2.0,0.0,23.532,1,0.0
ury8eqj56q6yj8c98i8zq6oe,12,3,67,5,1,3,md,2.0,0.0,26.896,1,0.0
ury8eqj56q6yj8c98i8zq6oe,13,3,44,6,1,1,md,2.0,0.0,10.064,1,0.0
ury8eqj56q6yj8c98i8zq6oe,14,3,55,6,1,3,md,2.0,0.0,2.954,1,0.0
ury8eqj56q6yj8c98i8zq6oe,15,3,24,7,1,2,pd,3.0,0.0,11.862,1,0.0
ury8eqj56q6yj8c98i8zq6oe,16,3,35,8,1,1,md,3.0,0.0,8.555,1,0.0
us4eun7345fmumzs9dz3itmy,1,3,20,2,1,1,pd,0.0,1.0,10.637,1,0.0
us4eun7345fmumzs9dz3itmy,2,3,25,2,2,2,md,1.0,0.0,7.822,1,0.0
us4eun7345fmumzs9dz3itmy,3,3,49,2,1,3,pd,0.0,1.0,10.054,1,0.0
us4eun7345fmumzs9dz3itmy,4,3,71,2,2,3,md,0.0,1.0,14.504,1,0.0
us4eun7345fmumzs9dz3itmy,5,3,11,3,1,1,pd,3.0,0.0,23.824,1,0.0
us4eun7345fmumzs9dz3itmy,6,3,31,3,2,2,md,3.0,0.0,26.877,1,0.0
us4eun7345fmumzs9dz3itmy,7,3,56,3,1,1,pd,0.0,1.0,11.529,1,0.0
us4eun7345fmumzs9dz3itmy,8,3,77,3,2,3,md,2.0,0.0,8.722,1,0.0
us4eun7345fmumzs9dz3itmy,9,3,72,4,2,1,md,3.0,0.0,17.842,1,0.0
us4eun7345fmumzs9dz3itmy,10,3,42,4,1,2,pd,1.0,0.0,12.695,1,0.0
us4eun7345fmumzs9dz3itmy,11,3,26,5,1,1,pd,0.0,1.0,27.428,1,0.0
us4eun7345fmumzs9dz3itmy,12,3,67,5,2,2,md,0.0,1.0,14.108,1,0.0
us4eun7345fmumzs9dz3itmy,13,3,75,6,2,1,md,3.0,0.0,1.67,1,0.0
us4eun7345fmumzs9dz3itmy,14,3,46,6,1,3,pd,0.0,1.0,9.918,1,0.0
us4eun7345fmumzs9dz3itmy,15,3,78,7,2,1,md,1.0,0.0,3.444,1,0.0
us4eun7345fmumzs9dz3itmy,16,3,30,7,1,2,pd,1.0,0.0,1.884,1,0.0
usbj9p01obkbjdd1eek3mz0m,1,3,25,2,2,2,md,0.0,1.0,13.64,1,0.0
usbj9p01obkbjdd1eek3mz0m,2,3,19,2,1,3,pd,0.0,1.0,13.494,1,0.0
usbj9p01obkbjdd1eek3mz0m,3,3,50,2,3,2,pd,0.0,1.0,14.231,1,0.0
usbj9p01obkbjdd1eek3mz0m,4,3,71,2,2,3,md,0.0,1.0,10.608,1,0.0
usbj9p01obkbjdd1eek3mz0m,5,3,18,3,1,2,md,2.0,0.0,20.655,1,0.0
usbj9p01obkbjdd1eek3mz0m,6,3,34,3,3,1,md,1.0,0.0,27.137,1,0.0
usbj9p01obkbjdd1eek3mz0m,7,3,69,3,1,2,md,0.0,1.0,14.059,1,0.0
usbj9p01obkbjdd1eek3mz0m,8,3,77,3,2,3,md,0.0,1.0,14.038,1,0.0
usbj9p01obkbjdd1eek3mz0m,9,3,23,4,3,2,md,,,,1,0.0
usbj9p01obkbjdd1eek3mz0m,10,3,60,4,1,2,md,0.0,1.0,19.574,1,0.0
usbj9p01obkbjdd1eek3mz0m,11,3,26,5,3,2,pd,3.0,0.0,21.014,1,0.0
usbj9p01obkbjdd1eek3mz0m,12,3,74,5,2,3,md,,,,1,0.0
usbj9p01obkbjdd1eek3mz0m,13,3,75,6,1,2,pd,0.0,1.0,11.301,1,0.0
usbj9p01obkbjdd1eek3mz0m,14,3,44,6,1,1,pd,0.0,1.0,7.907,1,0.0
usbj9p01obkbjdd1eek3mz0m,15,3,45,7,1,2,pd,0.0,1.0,11.146,1,0.0
usbj9p01obkbjdd1eek3mz0m,16,3,24,7,1,2,pd,2.0,0.0,7.937,1,0.0
usloji0nelh1cj5m41t0ggu2,1,3,47,2,2,3,md,0.0,1.0,21.344,1,0.0
usloji0nelh1cj5m41t0ggu2,2,3,6,2,1,2,pd,0.0,1.0,9.027,1,0.0
usloji0nelh1cj5m41t0ggu2,3,3,10,3,2,2,md,0.0,1.0,28.366,1,0.0
usloji0nelh1cj5m41t0ggu2,4,3,49,2,1,3,md,0.0,1.0,11.597,1,0.0
usloji0nelh1cj5m41t0ggu2,5,3,13,3,1,3,pd,2.0,0.0,28.479,1,0.0
usloji0nelh1cj5m41t0ggu2,6,3,34,3,2,2,pd,1.0,0.0,16.188,1,0.0
usloji0nelh1cj5m41t0ggu2,7,3,56,3,1,1,md,2.0,0.0,24.646,1,0.0
usloji0nelh1cj5m41t0ggu2,8,3,16,4,2,2,md,3.0,0.0,19.29,1,0.0
usloji0nelh1cj5m41t0ggu2,9,3,23,4,1,1,md,3.0,0.0,8.703,1,0.0
usloji0nelh1cj5m41t0ggu2,10,3,73,4,2,2,md,3.0,0.0,23.521,1,0.0
usloji0nelh1cj5m41t0ggu2,11,3,63,5,2,1,md,0.0,1.0,20.112,1,0.0
usloji0nelh1cj5m41t0ggu2,12,3,80,4,1,1,pd,0.0,1.0,12.235,1,0.0
usloji0nelh1cj5m41t0ggu2,13,3,76,5,1,3,pd,1.0,0.0,13.525,1,0.0
usloji0nelh1cj5m41t0ggu2,14,3,75,6,2,1,pd,2.0,0.0,5.798,1,0.0
usloji0nelh1cj5m41t0ggu2,15,3,30,7,1,2,pd,3.0,0.0,8.388,1,0.0
usloji0nelh1cj5m41t0ggu2,16,3,66,8,2,1,md,1.0,0.0,2.769,1,0.0
ust3s271jy0483h9jnjnwfnb,1,3,22,2,3,1,pd,0.0,1.0,9.328,1,0.0
ust3s271jy0483h9jnjnwfnb,2,3,28,2,3,1,md,2.0,0.0,24.392,1,0.0
ust3s271jy0483h9jnjnwfnb,3,3,70,2,3,1,md,1.0,0.0,15.819,1,0.0
ust3s271jy0483h9jnjnwfnb,4,3,50,2,3,2,pd,0.0,1.0,14.456,1,0.0
ust3s271jy0483h9jnjnwfnb,5,3,18,3,3,3,md,2.0,0.0,18.69,1,0.0
ust3s271jy0483h9jnjnwfnb,6,3,34,3,3,1,md,0.0,1.0,11.325,1,0.0
ust3s271jy0483h9jnjnwfnb,7,3,62,3,3,2,md,0.0,1.0,9.986,1,0.0
ust3s271jy0483h9jnjnwfnb,8,3,17,4,3,2,pd,2.0,0.0,9.348,1,0.0
ust3s271jy0483h9jnjnwfnb,9,3,60,4,3,3,pd,2.0,0.0,11.402,1,0.0
ust3s271jy0483h9jnjnwfnb,10,3,42,4,3,3,md,2.0,0.0,10.386,1,0.0
ust3s271jy0483h9jnjnwfnb,11,3,67,5,3,1,md,2.0,0.0,16.212,1,0.0
ust3s271jy0483h9jnjnwfnb,12,3,14,5,3,2,pd,0.0,1.0,7.277,1,0.0
ust3s271jy0483h9jnjnwfnb,13,3,76,5,3,1,md,1.0,0.0,4.609,1,0.0
ust3s271jy0483h9jnjnwfnb,14,3,55,6,3,1,pd,3.0,0.0,9.942,1,0.0
ust3s271jy0483h9jnjnwfnb,15,3,24,7,3,3,md,2.0,0.0,2.168,1,0.0
ust3s271jy0483h9jnjnwfnb,16,3,45,7,3,3,pd,2.0,0.0,7.298,1,0.0
usxqlkcwscnhe9ht38avmk52,1,3,47,2,1,1,md,3.0,0.0,29.133,1,0.0
usxqlkcwscnhe9ht38avmk52,2,3,22,2,2,2,pd,0.0,1.0,14.997,1,0.0
usxqlkcwscnhe9ht38avmk52,3,3,50,2,2,3,pd,0.0,1.0,24.592,1,0.0
usxqlkcwscnhe9ht38avmk52,4,3,10,3,1,3,md,1.0,0.0,29.415,1,0.0
usxqlkcwscnhe9ht38avmk52,5,3,11,3,2,3,pd,0.0,1.0,25.833,1,0.0
usxqlkcwscnhe9ht38avmk52,6,3,34,3,1,3,md,0.0,1.0,29.197,1,0.0
usxqlkcwscnhe9ht38avmk52,7,3,58,3,2,2,pd,0.0,1.0,28.317,1,0.0
usxqlkcwscnhe9ht38avmk52,8,3,12,4,1,2,md,,,,1,0.0
usxqlkcwscnhe9ht38avmk52,9,3,53,4,2,3,pd,0.0,1.0,28.96,1,0.0
usxqlkcwscnhe9ht38avmk52,10,3,60,4,1,2,md,0.0,1.0,28.851,1,0.0
usxqlkcwscnhe9ht38avmk52,11,3,74,5,1,1,md,0.0,1.0,27.99,1,0.0
usxqlkcwscnhe9ht38avmk52,12,3,14,5,2,3,pd,,,,1,0.0
usxqlkcwscnhe9ht38avmk52,13,3,36,6,2,1,pd,3.0,0.0,15.731,1,0.0
usxqlkcwscnhe9ht38avmk52,14,3,55,6,1,3,md,3.0,0.0,22.622,1,0.0
usxqlkcwscnhe9ht38avmk52,15,3,66,8,1,2,md,2.0,0.0,26.801,1,0.0
usxqlkcwscnhe9ht38avmk52,16,3,24,7,2,1,pd,0.0,1.0,15.98,1,0.0
utx231aq2hi839r9d441k2ga,1,3,6,2,2,1,md,0.0,1.0,7.776,1,0.0
utx231aq2hi839r9d441k2ga,2,3,47,2,1,1,pd,2.0,0.0,15.196,1,0.0
utx231aq2hi839r9d441k2ga,3,3,65,2,1,1,pd,0.0,1.0,8.539,1,0.0
utx231aq2hi839r9d441k2ga,4,3,51,2,2,1,md,0.0,1.0,8.332,1,0.0
utx231aq2hi839r9d441k2ga,5,3,37,3,1,3,pd,3.0,0.0,12.561,1,0.0
utx231aq2hi839r9d441k2ga,6,3,15,3,2,1,md,0.0,1.0,14.736,1,0.0
utx231aq2hi839r9d441k2ga,7,3,58,3,2,2,md,0.0,1.0,7.985,1,0.0
utx231aq2hi839r9d441k2ga,8,3,17,4,1,1,pd,0.0,1.0,10.17,1,0.0
utx231aq2hi839r9d441k2ga,9,3,79,4,1,3,pd,0.0,1.0,13.306,1,0.0
utx231aq2hi839r9d441k2ga,10,3,40,4,2,2,md,0.0,1.0,10.39,1,0.0
utx231aq2hi839r9d441k2ga,11,3,80,4,2,3,md,2.0,0.0,11.446,1,0.0
utx231aq2hi839r9d441k2ga,12,3,74,5,1,1,pd,0.0,1.0,6.298,1,0.0
utx231aq2hi839r9d441k2ga,13,3,46,6,2,2,md,0.0,1.0,7.242,1,0.0
utx231aq2hi839r9d441k2ga,14,3,54,6,1,2,pd,2.0,0.0,10.014,1,0.0
utx231aq2hi839r9d441k2ga,15,3,24,7,2,1,md,1.0,0.0,7.206,1,0.0
utx231aq2hi839r9d441k2ga,16,3,66,8,1,2,pd,0.0,1.0,2.567,1,0.0
uuwxlg6kileoz88wax8nb0f5,1,3,6,2,1,2,md,3.0,0.0,29.757,1,0.0
uuwxlg6kileoz88wax8nb0f5,2,3,25,2,2,2,pd,0.0,1.0,19.778,1,0.0
uuwxlg6kileoz88wax8nb0f5,3,3,49,2,1,3,md,0.0,1.0,27.131,1,0.0
uuwxlg6kileoz88wax8nb0f5,4,3,70,2,2,2,md,0.0,1.0,11.979,1,0.0
uuwxlg6kileoz88wax8nb0f5,5,3,34,3,2,2,pd,0.0,1.0,20.058,1,0.0
uuwxlg6kileoz88wax8nb0f5,6,3,13,3,1,3,md,1.0,0.0,17.4,1,0.0
uuwxlg6kileoz88wax8nb0f5,7,3,58,3,1,3,pd,0.0,1.0,13.724,1,0.0
uuwxlg6kileoz88wax8nb0f5,8,3,16,4,2,2,pd,0.0,1.0,21.229,1,0.0
uuwxlg6kileoz88wax8nb0f5,9,3,42,4,1,2,md,2.0,0.0,28.1,1,0.0
uuwxlg6kileoz88wax8nb0f5,10,3,60,4,2,1,md,0.0,1.0,29.037,1,0.0
uuwxlg6kileoz88wax8nb0f5,11,3,52,5,1,3,pd,3.0,0.0,28.209,1,0.0
uuwxlg6kileoz88wax8nb0f5,12,3,74,5,2,3,pd,,,,1,0.0
uuwxlg6kileoz88wax8nb0f5,13,3,54,6,2,1,md,0.0,1.0,22.56,1,0.0
uuwxlg6kileoz88wax8nb0f5,14,3,76,5,1,3,md,0.0,1.0,27.963,1,0.0
uuwxlg6kileoz88wax8nb0f5,15,3,66,8,2,1,pd,1.0,0.0,20.588,1,0.0
uuwxlg6kileoz88wax8nb0f5,16,3,21,7,1,2,pd,3.0,0.0,28.631,1,0.0
uvl2f8dqfroineo5tpwdyalm,1,3,20,2,2,3,md,0.0,1.0,10.325,1,0.0
uvl2f8dqfroineo5tpwdyalm,2,3,39,2,3,3,pd,0.0,1.0,16.111,1,0.0
uvl2f8dqfroineo5tpwdyalm,3,3,51,2,3,3,pd,0.0,1.0,6.798,1,0.0
uvl2f8dqfroineo5tpwdyalm,4,3,70,2,1,3,pd,0.0,1.0,10.931,1,0.0
uvl2f8dqfroineo5tpwdyalm,5,3,31,3,3,1,md,3.0,0.0,28.678,1,0.0
uvl2f8dqfroineo5tpwdyalm,6,3,18,3,2,1,pd,3.0,0.0,24.681,1,0.0
uvl2f8dqfroineo5tpwdyalm,7,3,77,3,3,2,md,0.0,1.0,10.415,1,0.0
uvl2f8dqfroineo5tpwdyalm,8,3,56,3,2,3,md,2.0,0.0,16.101,1,0.0
uvl2f8dqfroineo5tpwdyalm,9,3,79,4,3,1,md,0.0,1.0,12.0,1,0.0
uvl2f8dqfroineo5tpwdyalm,10,3,53,4,1,1,md,0.0,1.0,10.513,1,0.0
uvl2f8dqfroineo5tpwdyalm,11,3,74,5,3,2,pd,,,,1,0.0
uvl2f8dqfroineo5tpwdyalm,12,3,26,5,1,1,md,0.0,1.0,8.407,1,0.0
uvl2f8dqfroineo5tpwdyalm,13,3,36,6,1,2,pd,1.0,0.0,7.827,1,0.0
uvl2f8dqfroineo5tpwdyalm,14,3,75,6,2,1,pd,2.0,0.0,5.125,1,0.0
uvl2f8dqfroineo5tpwdyalm,15,3,29,7,2,3,md,1.0,0.0,12.483,1,0.0
uvl2f8dqfroineo5tpwdyalm,16,3,35,8,2,3,pd,2.0,0.0,15.054,1,0.0
ux1p6ydwepu833pmacf498dc,1,3,6,2,3,3,md,3.0,0.0,5.677,1,0.0
ux1p6ydwepu833pmacf498dc,2,3,47,2,3,2,md,0.0,1.0,22.367,1,0.0
ux1p6ydwepu833pmacf498dc,3,3,61,2,3,1,md,0.0,1.0,6.382,1,0.0
ux1p6ydwepu833pmacf498dc,4,3,10,3,3,1,md,0.0,1.0,12.919,1,0.0
ux1p6ydwepu833pmacf498dc,5,3,15,3,3,3,md,1.0,0.0,23.392,1,0.0
ux1p6ydwepu833pmacf498dc,6,3,31,3,3,1,md,1.0,0.0,22.28,1,0.0
ux1p6ydwepu833pmacf498dc,7,3,56,3,3,2,md,0.0,1.0,17.775,1,0.0
ux1p6ydwepu833pmacf498dc,8,3,12,4,3,3,pd,1.0,0.0,8.067,1,0.0
ux1p6ydwepu833pmacf498dc,9,3,73,4,3,1,pd,1.0,0.0,15.343,1,0.0
ux1p6ydwepu833pmacf498dc,10,3,42,4,3,3,md,0.0,1.0,25.784,1,0.0
ux1p6ydwepu833pmacf498dc,11,3,14,5,3,2,md,0.0,1.0,6.222,1,0.0
ux1p6ydwepu833pmacf498dc,12,3,59,5,3,2,pd,3.0,0.0,11.031,1,0.0
ux1p6ydwepu833pmacf498dc,13,3,44,6,3,2,pd,2.0,0.0,5.684,1,0.0
ux1p6ydwepu833pmacf498dc,14,3,64,6,3,1,md,3.0,0.0,12.039,1,0.0
ux1p6ydwepu833pmacf498dc,15,3,78,7,3,3,pd,1.0,0.0,21.232,1,0.0
ux1p6ydwepu833pmacf498dc,16,3,24,7,3,3,md,3.0,0.0,13.245,1,0.0
uxeouv24r90uigdoy69jkiva,1,3,6,2,1,2,md,0.0,1.0,17.341,1,0.0
uxeouv24r90uigdoy69jkiva,2,3,25,2,2,2,md,0.0,1.0,19.367,1,0.0
uxeouv24r90uigdoy69jkiva,3,3,61,2,1,3,md,0.0,1.0,27.178,1,0.0
uxeouv24r90uigdoy69jkiva,4,3,65,2,2,3,md,0.0,1.0,26.717,1,0.0
uxeouv24r90uigdoy69jkiva,5,3,13,3,1,3,pd,0.0,1.0,29.466,1,0.0
uxeouv24r90uigdoy69jkiva,6,3,37,3,2,2,md,3.0,0.0,5.068,1,0.0
uxeouv24r90uigdoy69jkiva,7,3,17,4,2,3,pd,0.0,1.0,4.946,1,0.0
uxeouv24r90uigdoy69jkiva,8,3,62,3,1,1,md,0.0,1.0,9.426,1,0.0
uxeouv24r90uigdoy69jkiva,9,3,73,4,2,2,md,3.0,0.0,28.582,1,0.0
uxeouv24r90uigdoy69jkiva,10,3,53,4,1,1,md,2.0,0.0,28.553,1,0.0
uxeouv24r90uigdoy69jkiva,11,3,26,5,1,1,pd,0.0,1.0,19.312,1,0.0
uxeouv24r90uigdoy69jkiva,12,3,63,5,2,1,pd,3.0,0.0,29.627,1,0.0
uxeouv24r90uigdoy69jkiva,13,3,64,6,2,2,pd,2.0,0.0,12.957,1,0.0
uxeouv24r90uigdoy69jkiva,14,3,46,6,1,3,md,1.0,0.0,24.715,1,0.0
uxeouv24r90uigdoy69jkiva,15,3,78,7,2,1,md,3.0,0.0,21.824,1,0.0
uxeouv24r90uigdoy69jkiva,16,3,30,7,1,2,md,2.0,0.0,12.833,1,0.0
uz3sxod4s3omoh017abhcnly,1,3,28,2,2,2,md,2.0,0.0,9.058,1,0.0
uz3sxod4s3omoh017abhcnly,2,3,20,2,1,1,pd,2.0,0.0,7.7,1,0.0
uz3sxod4s3omoh017abhcnly,3,3,10,3,2,2,pd,0.0,1.0,9.835,1,0.0
uz3sxod4s3omoh017abhcnly,4,3,50,2,1,1,pd,2.0,0.0,12.202,1,0.0
uz3sxod4s3omoh017abhcnly,5,3,34,3,2,2,md,1.0,0.0,7.345,1,0.0
uz3sxod4s3omoh017abhcnly,6,3,18,3,1,2,md,3.0,0.0,8.242,1,0.0
uz3sxod4s3omoh017abhcnly,7,3,12,4,2,1,md,1.0,0.0,5.202,1,0.0
uz3sxod4s3omoh017abhcnly,8,3,56,3,1,1,md,,,,1,0.0
uz3sxod4s3omoh017abhcnly,9,3,72,4,2,1,md,0.0,1.0,4.593,1,0.0
uz3sxod4s3omoh017abhcnly,10,3,40,4,1,3,md,0.0,1.0,14.317,1,0.0
uz3sxod4s3omoh017abhcnly,11,3,80,4,1,1,md,2.0,0.0,6.349,1,0.0
uz3sxod4s3omoh017abhcnly,12,3,63,5,2,1,pd,3.0,0.0,6.679,1,0.0
uz3sxod4s3omoh017abhcnly,13,3,46,6,1,3,pd,3.0,0.0,17.339,1,0.0
uz3sxod4s3omoh017abhcnly,14,3,64,6,2,2,pd,1.0,0.0,4.058,1,0.0
uz3sxod4s3omoh017abhcnly,15,3,45,7,2,1,md,1.0,0.0,13.098,1,0.0
uz3sxod4s3omoh017abhcnly,16,3,24,7,1,2,pd,3.0,0.0,2.963,1,0.0
uz4ko1dcnwho9w9m6ec4rezf,1,3,6,2,3,3,pd,0.0,1.0,12.475,1,0.0
uz4ko1dcnwho9w9m6ec4rezf,2,3,28,2,1,3,pd,0.0,1.0,18.458,1,0.0
uz4ko1dcnwho9w9m6ec4rezf,3,3,71,2,1,1,md,0.0,1.0,15.7,1,0.0
uz4ko1dcnwho9w9m6ec4rezf,4,3,51,2,1,2,md,0.0,1.0,12.474,1,0.0
uz4ko1dcnwho9w9m6ec4rezf,5,3,15,3,3,3,md,0.0,1.0,25.629,1,0.0
uz4ko1dcnwho9w9m6ec4rezf,6,3,37,3,3,1,md,0.0,1.0,10.411,1,0.0
uz4ko1dcnwho9w9m6ec4rezf,7,3,62,3,1,1,md,0.0,1.0,8.052,1,0.0
uz4ko1dcnwho9w9m6ec4rezf,8,3,77,3,3,2,pd,0.0,1.0,10.587,1,0.0
uz4ko1dcnwho9w9m6ec4rezf,9,3,23,4,3,2,pd,0.0,1.0,10.171,1,0.0
uz4ko1dcnwho9w9m6ec4rezf,10,3,60,4,1,2,pd,0.0,1.0,20.508,1,0.0
uz4ko1dcnwho9w9m6ec4rezf,11,3,74,5,1,1,md,0.0,1.0,19.82,1,0.0
uz4ko1dcnwho9w9m6ec4rezf,12,3,52,5,1,3,pd,1.0,0.0,9.507,1,0.0
uz4ko1dcnwho9w9m6ec4rezf,13,3,64,6,1,3,md,0.0,1.0,17.46,1,0.0
uz4ko1dcnwho9w9m6ec4rezf,14,3,36,6,1,2,md,0.0,1.0,12.13,1,0.0
uz4ko1dcnwho9w9m6ec4rezf,15,3,66,8,2,1,md,0.0,1.0,12.236,1,0.0
uz4ko1dcnwho9w9m6ec4rezf,16,3,24,7,2,1,pd,0.0,1.0,6.787,1,0.0
v077itmn4fcuk26clbe27c2y,1,3,6,2,2,1,pd,0.0,1.0,15.453,1,0.0
v077itmn4fcuk26clbe27c2y,2,3,47,2,1,1,md,0.0,1.0,28.521,1,0.0
v077itmn4fcuk26clbe27c2y,3,3,65,2,1,1,md,0.0,1.0,10.916,1,0.0
v077itmn4fcuk26clbe27c2y,4,3,51,2,2,1,pd,0.0,1.0,20.116,1,0.0
v077itmn4fcuk26clbe27c2y,5,3,13,3,2,2,pd,2.0,0.0,11.045,1,0.0
v077itmn4fcuk26clbe27c2y,6,3,27,3,1,2,md,0.0,1.0,23.297,1,0.0
v077itmn4fcuk26clbe27c2y,7,3,16,4,1,3,md,1.0,0.0,16.429,1,0.0
v077itmn4fcuk26clbe27c2y,8,3,62,3,2,3,pd,0.0,1.0,8.842,1,0.0
v077itmn4fcuk26clbe27c2y,9,3,42,4,2,1,pd,0.0,1.0,18.035,1,0.0
v077itmn4fcuk26clbe27c2y,10,3,73,4,1,3,md,3.0,0.0,12.624,1,0.0
v077itmn4fcuk26clbe27c2y,11,3,52,5,2,2,pd,2.0,0.0,16.558,1,0.0
v077itmn4fcuk26clbe27c2y,12,3,59,5,1,1,md,1.0,0.0,10.689,1,0.0
v077itmn4fcuk26clbe27c2y,13,3,44,6,2,3,pd,1.0,0.0,19.232,1,0.0
v077itmn4fcuk26clbe27c2y,14,3,54,6,1,2,md,3.0,0.0,5.923,1,0.0
v077itmn4fcuk26clbe27c2y,15,3,24,7,2,1,pd,0.0,1.0,5.859,1,0.0
v077itmn4fcuk26clbe27c2y,16,3,45,7,1,2,md,0.0,1.0,13.891,1,0.0
v0d8t3df8ossfts4jtb17mrl,1,3,19,2,2,2,pd,0.0,1.0,7.405,1,0.0
v0d8t3df8ossfts4jtb17mrl,2,3,25,2,1,3,md,1.0,0.0,7.519,1,0.0
v0d8t3df8ossfts4jtb17mrl,3,3,49,2,2,2,md,1.0,0.0,4.054,1,0.0
v0d8t3df8ossfts4jtb17mrl,4,3,10,3,1,3,pd,2.0,0.0,25.258,1,0.0
v0d8t3df8ossfts4jtb17mrl,5,3,13,3,2,2,pd,0.0,1.0,10.502,1,0.0
v0d8t3df8ossfts4jtb17mrl,6,3,31,3,1,3,md,1.0,0.0,29.114,1,0.0
v0d8t3df8ossfts4jtb17mrl,7,3,62,3,2,3,md,0.0,1.0,9.845,1,0.0
v0d8t3df8ossfts4jtb17mrl,8,3,17,4,1,1,pd,1.0,0.0,22.101,1,0.0
v0d8t3df8ossfts4jtb17mrl,9,3,42,4,2,1,md,1.0,0.0,14.695,1,0.0
v0d8t3df8ossfts4jtb17mrl,10,3,73,4,1,3,pd,1.0,0.0,15.945,1,0.0
v0d8t3df8ossfts4jtb17mrl,11,3,74,5,1,1,pd,0.0,1.0,12.06,1,0.0
v0d8t3df8ossfts4jtb17mrl,12,3,14,5,2,3,md,2.0,0.0,10.288,1,0.0
v0d8t3df8ossfts4jtb17mrl,13,3,46,6,2,2,pd,0.0,1.0,8.678,1,0.0
v0d8t3df8ossfts4jtb17mrl,14,3,55,6,1,3,pd,0.0,1.0,12.874,1,0.0
v0d8t3df8ossfts4jtb17mrl,15,3,24,7,2,1,pd,2.0,0.0,4.959,1,0.0
v0d8t3df8ossfts4jtb17mrl,16,3,66,8,1,2,md,0.0,1.0,9.639,1,0.0
v1072vupprodxh4fnhbrcsjs,1,3,47,2,2,3,pd,1.0,0.0,7.834,1,0.0
v1072vupprodxh4fnhbrcsjs,2,3,19,2,2,2,pd,2.0,0.0,13.426,1,0.0
v1072vupprodxh4fnhbrcsjs,3,3,71,2,1,1,pd,0.0,1.0,6.201,1,0.0
v1072vupprodxh4fnhbrcsjs,4,3,51,2,2,1,pd,0.0,1.0,13.469,1,0.0
v1072vupprodxh4fnhbrcsjs,5,3,15,3,1,2,md,3.0,0.0,14.535,1,0.0
v1072vupprodxh4fnhbrcsjs,6,3,37,3,1,3,md,3.0,0.0,11.767,1,0.0
v1072vupprodxh4fnhbrcsjs,7,3,17,4,2,3,pd,0.0,1.0,12.901,1,0.0
v1072vupprodxh4fnhbrcsjs,8,3,62,3,2,3,pd,0.0,1.0,12.162,1,0.0
v1072vupprodxh4fnhbrcsjs,9,3,73,4,1,3,md,1.0,0.0,10.121,1,0.0
v1072vupprodxh4fnhbrcsjs,10,3,40,4,1,3,md,3.0,0.0,4.382,1,0.0
v1072vupprodxh4fnhbrcsjs,11,3,59,5,3,2,md,,,,1,0.0
v1072vupprodxh4fnhbrcsjs,12,3,52,5,3,1,md,2.0,0.0,4.371,1,0.0
v1072vupprodxh4fnhbrcsjs,13,3,64,6,1,3,pd,0.0,1.0,9.082,1,0.0
v1072vupprodxh4fnhbrcsjs,14,3,76,5,3,1,md,2.0,0.0,9.367,1,0.0
v1072vupprodxh4fnhbrcsjs,15,3,35,8,2,3,pd,2.0,0.0,12.369,1,0.0
v1072vupprodxh4fnhbrcsjs,16,3,30,7,3,3,pd,0.0,1.0,6.2,1,0.0
v1drvbjxr5612wvtf94js1ox,1,3,6,2,1,2,md,0.0,1.0,8.725,1,0.0
v1drvbjxr5612wvtf94js1ox,2,3,47,2,2,3,pd,1.0,0.0,16.41,1,0.0
v1drvbjxr5612wvtf94js1ox,3,3,65,2,2,3,pd,0.0,1.0,13.486,1,0.0
v1drvbjxr5612wvtf94js1ox,4,3,49,2,1,3,md,0.0,1.0,11.037,1,0.0
v1drvbjxr5612wvtf94js1ox,5,3,34,3,2,2,pd,0.0,1.0,11.726,1,0.0
