name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[286]	0.972	0.0039	0.596	0.0258	0.953	1.97	23366.0	59.0	1.0
theta[287]	-0.582	0.00306	0.494	-1.4	-0.58	0.234	26025.0	65.7	1.0
theta[288]	0.486	0.0035	0.541	-0.386	0.474	1.4	23841.0	60.2	1.0
theta[289]	0.907	0.00361	0.583	-0.0188	0.892	1.88	26168.0	66.1	1.0
theta[290]	-1.95	0.00365	0.561	-2.91	-1.94	-1.05	23668.0	59.8	1.0
theta[291]	-0.301	0.00323	0.513	-1.13	-0.304	0.554	25228.0	63.7	1.0
theta[292]	-0.321	0.00316	0.496	-1.13	-0.325	0.495	24660.0	62.3	1.0
theta[293]	-0.0122	0.00295	0.497	-0.822	-0.015	0.814	28257.0	71.4	1.0
theta[294]	1.35	0.00382	0.619	0.38	1.33	2.4	26206.0	66.2	1.0
theta[295]	1.62	0.00429	0.645	0.614	1.59	2.73	22587.0	57.1	1.0
theta[296]	-0.764	0.00317	0.488	-1.57	-0.763	0.0466	23712.0	59.9	1.0
theta[297]	-0.825	0.00336	0.533	-1.7	-0.827	0.0488	25161.0	63.6	1.0
theta[298]	1.39	0.00385	0.599	0.432	1.37	2.4	24166.0	61.0	1.0
theta[299]	1.16	0.00395	0.612	0.192	1.13	2.2	24050.0	60.8	1.0
theta[300]	-0.826	0.00332	0.498	-1.65	-0.823	-0.0152	22456.0	56.7	1.0
theta[301]	-0.672	0.00303	0.496	-1.51	-0.669	0.141	26806.0	67.7	1.0
theta[302]	-0.36	0.00317	0.5	-1.17	-0.366	0.475	24945.0	63.0	1.0
theta[303]	-1.6	0.0034	0.513	-2.46	-1.6	-0.762	22696.0	57.3	1.0
theta[304]	0.541	0.0035	0.559	-0.365	0.529	1.48	25444.0	64.3	1.0
theta[305]	0.252	0.00354	0.539	-0.606	0.241	1.15	23228.0	58.7	1.0
theta[306]	-0.0579	0.00309	0.502	-0.875	-0.0614	0.766	26368.0	66.6	1.0
theta[307]	-0.134	0.00319	0.535	-1.01	-0.143	0.76	28077.0	70.9	1.0
theta[308]	-0.143	0.00334	0.508	-0.964	-0.146	0.69	23198.0	58.6	1.0
theta[309]	-0.776	0.00305	0.498	-1.59	-0.776	0.0514	26569.0	67.1	1.0
theta[310]	0.14	0.00308	0.519	-0.703	0.127	1.0	28384.0	71.7	1.0
theta[311]	1.03	0.0039	0.577	0.107	1.01	2.02	21863.0	55.2	1.0
theta[312]	-0.164	0.00316	0.499	-0.982	-0.167	0.665	24926.0	63.0	1.0
theta[313]	0.284	0.00337	0.516	-0.547	0.275	1.14	23405.0	59.1	1.0
theta[314]	-0.0587	0.00326	0.504	-0.874	-0.0578	0.784	23922.0	60.4	1.0
theta[315]	0.3	0.00365	0.542	-0.574	0.286	1.21	22042.0	55.7	1.0
theta[316]	-0.242	0.00298	0.488	-1.03	-0.246	0.561	26810.0	67.7	1.0
theta[317]	-0.78	0.00312	0.492	-1.59	-0.774	0.0215	24882.0	62.9	1.0
theta[318]	-0.0264	0.00312	0.492	-0.826	-0.0309	0.794	24922.0	63.0	1.0
theta[319]	0.79	0.00383	0.59	-0.153	0.77	1.79	23726.0	59.9	1.0
theta[320]	0.0993	0.0032	0.506	-0.717	0.0936	0.94	24951.0	63.0	1.0
theta[321]	0.177	0.00337	0.533	-0.665	0.168	1.06	24939.0	63.0	1.0
theta[322]	-0.188	0.00334	0.511	-1.03	-0.194	0.652	23426.0	59.2	1.0
theta[323]	0.274	0.00319	0.499	-0.535	0.265	1.11	24523.0	61.9	1.0
theta[324]	-0.329	0.00314	0.498	-1.14	-0.334	0.504	25113.0	63.4	1.0
theta[325]	-0.513	0.00319	0.496	-1.33	-0.514	0.313	24279.0	61.3	1.0
theta[326]	-0.153	0.00305	0.486	-0.964	-0.154	0.652	25427.0	64.2	1.0
theta[327]	-0.216	0.00319	0.489	-1.02	-0.221	0.603	23470.0	59.3	1.0
theta[328]	-0.722	0.00308	0.488	-1.52	-0.725	0.08	25186.0	63.6	1.0
theta[329]	-1.04	0.00309	0.491	-1.86	-1.05	-0.243	25229.0	63.7	1.0
theta[330]	0.786	0.00337	0.543	-0.0725	0.767	1.71	25932.0	65.5	1.0
theta[331]	0.408	0.00334	0.529	-0.447	0.401	1.28	25148.0	63.5	1.0
theta[332]	0.0807	0.00304	0.508	-0.733	0.0693	0.938	27833.0	70.3	1.0
theta[333]	-0.871	0.00311	0.497	-1.71	-0.861	-0.0583	25472.0	64.3	1.0
theta[334]	0.127	0.0033	0.515	-0.714	0.118	0.979	24354.0	61.5	1.0
theta[335]	1.0	0.00382	0.577	0.0874	0.981	2.0	22756.0	57.5	1.0
theta[336]	0.667	0.0032	0.528	-0.189	0.664	1.55	27282.0	68.9	1.0
theta[337]	-0.46	0.00293	0.476	-1.24	-0.458	0.322	26456.0	66.8	1.0
theta[338]	0.515	0.00347	0.53	-0.344	0.508	1.4	23334.0	58.9	1.0
theta[339]	0.0899	0.00305	0.489	-0.692	0.0842	0.907	25716.0	65.0	1.0
theta[340]	-0.18	0.00293	0.475	-0.95	-0.183	0.607	26309.0	66.5	1.0
theta[341]	0.57	0.00361	0.576	-0.345	0.557	1.53	25505.0	64.4	1.0
theta[342]	0.14	0.0035	0.519	-0.693	0.128	1.02	21980.0	55.5	1.0
theta[343]	0.368	0.00348	0.57	-0.551	0.353	1.32	26803.0	67.7	1.0
theta[344]	-0.831	0.00308	0.495	-1.64	-0.822	-0.0401	25843.0	65.3	1.0
theta[345]	0.43	0.00324	0.517	-0.391	0.417	1.28	25464.0	64.3	1.0
theta[346]	0.417	0.0034	0.527	-0.441	0.406	1.31	24100.0	60.9	1.0
theta[347]	0.763	0.00372	0.554	-0.129	0.752	1.69	22176.0	56.0	1.0
theta[348]	0.471	0.00355	0.557	-0.436	0.462	1.4	24553.0	62.0	1.0
theta[349]	1.18	0.00409	0.629	0.184	1.15	2.24	23613.0	59.6	1.0
theta[350]	-0.0837	0.00305	0.503	-0.897	-0.0929	0.766	27163.0	68.6	1.0
theta[351]	0.365	0.0036	0.538	-0.492	0.357	1.27	22341.0	56.4	1.0
theta[352]	-0.565	0.00293	0.488	-1.36	-0.568	0.249	27776.0	70.2	1.0
theta[353]	1.38	0.00395	0.63	0.388	1.36	2.46	25416.0	64.2	1.0
theta[354]	-0.965	0.00308	0.499	-1.8	-0.959	-0.152	26232.0	66.3	1.0
theta[355]	0.0741	0.00322	0.5	-0.736	0.0641	0.924	24225.0	61.2	1.0
theta[356]	1.48	0.00393	0.601	0.53	1.46	2.49	23368.0	59.0	1.0
theta[357]	-0.414	0.00302	0.485	-1.21	-0.417	0.391	25922.0	65.5	1.0
theta[358]	-0.0624	0.00301	0.509	-0.886	-0.0651	0.78	28499.0	72.0	1.0
