subject,trial,item,dimension,test_form,shape_set,distractor,choice,accuracy,y_hat,y_pred,pwaic_u,pwaic_c,louo,loco,k_u,k_c
czmvrek98hf1eejj4wrt7vbs,13,75,6,2,1,0,0.0,1.0,0.1832,0.18854237830247664,0.20697068781612338,0.22292944456420768,-1.8753821567620559,-9.09725066740486,0.08488588113483028,0.21582571976025422
czmvrek98hf1eejj4wrt7vbs,14,76,5,1,3,0,3.0,0.0,0.2601,0.7381487739196338,0.021983390242451016,0.22292944456420768,-0.3256917475025549,-9.09725066740486,0.149207128462771,0.21582571976025422
czmvrek98hf1eejj4wrt7vbs,15,45,7,2,1,1,0.0,1.0,0.7542,0.747075098820442,0.021278698384506904,0.22292944456420768,-0.3129516158101726,-9.09725066740486,0.08879749093383173,0.21582571976025422
czmvrek98hf1eejj4wrt7vbs,16,30,7,1,2,0,0.0,1.0,0.5499,0.5522712458662024,0.0620747924509875,0.22292944456420768,-0.656074210238323,-9.09725066740486,0.06862038583967518,0.21582571976025422
d1iqojx3bun3xqewwawraga3,1,22,2,1,3,1,1.0,0.0,0.923,0.075813412459284,0.32067522528242254,0.21891752912771661,-2.9012623313885957,-8.920100659922124,0.236894802637802,0.10007595086417054
d1iqojx3bun3xqewwawraga3,2,28,2,2,2,0,0.0,1.0,0.8144,0.813317165195077,0.012868023821747699,0.21891752912771661,-0.21953792955739715,-8.920100659922124,0.026662051081637078,0.10007595086417054
d1iqojx3bun3xqewwawraga3,3,51,2,1,2,1,0.0,1.0,0.9031,0.9050657600833765,0.0036405540613855016,0.21891752912771661,-0.10339265909568418,-8.920100659922124,0.02653157596471513,0.10007595086417054
d1iqojx3bun3xqewwawraga3,4,65,2,2,3,0,0.0,1.0,0.8012,0.8065206758574927,0.01347999522396567,0.21891752912771661,-0.2285408698493221,-8.920100659922124,0.017108454512242438,0.10007595086417054
d1iqojx3bun3xqewwawraga3,5,31,3,2,2,0,0.0,1.0,0.7421,0.7374299412417588,0.024377848289463402,0.21891752912771661,-0.32907054654663526,-8.920100659922124,0.12659856674651665,0.10007595086417054
d1iqojx3bun3xqewwawraga3,6,15,3,1,2,1,0.0,1.0,0.8027,0.8027697855792245,0.014752069195860662,0.21891752912771661,-0.23449571374118072,-8.920100659922124,0.15870677250758364,0.10007595086417054
d1iqojx3bun3xqewwawraga3,7,12,4,2,1,0,1.0,0.0,0.4791,0.5143894128595367,0.08899695921270788,0.21891752912771661,-0.7547274023904293,-8.920100659922124,0.12122647309814807,0.10007595086417054
d1iqojx3bun3xqewwawraga3,8,62,3,1,1,1,0.0,1.0,0.9796,0.9781452892915302,0.0002572355396056817,0.21891752912771661,-0.022354346143222514,-8.920100659922124,0.1686380711351596,0.10007595086417054
d1iqojx3bun3xqewwawraga3,9,40,4,1,3,1,0.0,1.0,0.7716,0.7761111845013735,0.01795618252301111,0.21891752912771661,-0.27147510354810755,-8.920100659922124,0.024452078407396237,0.10007595086417054
d1iqojx3bun3xqewwawraga3,10,73,4,2,2,0,0.0,1.0,0.6533,0.6492653652466214,0.04342731412585058,0.21891752912771661,-0.47554368153831383,-8.920100659922124,0.04602513593793574,0.10007595086417054
d1iqojx3bun3xqewwawraga3,11,59,5,2,3,0,3.0,0.0,0.2811,0.7208607662389898,0.0303356151944634,0.21891752912771661,-0.3578839203169526,-8.920100659922124,0.15607313856885818,0.10007595086417054
d1iqojx3bun3xqewwawraga3,12,14,5,1,1,1,0.0,1.0,0.7541,0.7546846287108215,0.021250140007680635,0.21891752912771661,-0.3027868016231423,-8.920100659922124,0.08044782592622844,0.10007595086417054
d1iqojx3bun3xqewwawraga3,13,76,5,1,3,1,0.0,1.0,0.6881,0.691306332313244,0.033078242338314,0.21891752912771661,-0.40241861767887777,-8.920100659922124,0.16711243171321172,0.10007595086417054
d1iqojx3bun3xqewwawraga3,14,75,6,2,1,0,0.0,1.0,0.3808,0.3807086958070785,0.13871940276253847,0.21891752912771661,-1.105098263274984,-8.920100659922124,0.12425637772575114,0.10007595086417054
d1iqojx3bun3xqewwawraga3,15,78,7,2,1,0,3.0,0.0,0.6185,0.3820300660819532,0.13419089890968725,0.21891752912771661,-1.0975163698515367,-8.920100659922124,0.11697808940591262,0.10007595086417054
d1iqojx3bun3xqewwawraga3,16,30,7,1,2,1,0.0,1.0,0.8706,0.8643060572660728,0.006924421301090072,0.21891752912771661,-0.15276638913581841,-8.920100659922124,0.038602499964864194,0.10007595086417054
d4j3n6s052ilouwmwlt5ddgm,1,20,2,2,3,0,0.0,1.0,0.8967,0.8999315341850374,0.004352103891773288,0.1450349528056576,-0.10979334415500475,-5.465132979803874,-0.03546551414437233,0.13255429937909702
d4j3n6s052ilouwmwlt5ddgm,2,39,2,1,2,0,0.0,1.0,0.7856,0.7856471820233805,0.01965918167298,0.1450349528056576,-0.2609826172900096,-5.465132979803874,0.008341941110840804,0.13255429937909702
d4j3n6s052ilouwmwlt5ddgm,3,61,2,2,2,1,0.0,1.0,0.9319,0.9337609807310874,0.002075258509214081,0.1450349528056576,-0.07061176716888617,-5.465132979803874,0.0749526374249313,0.13255429937909702
d4j3n6s052ilouwmwlt5ddgm,4,65,2,1,1,1,0.0,1.0,0.945,0.9435492953231327,0.0014476981406017096,0.1450349528056576,-0.059555260987510295,-5.465132979803874,0.041648159351806754,0.13255429937909702
