subject,age,gender,block,trial,testform,item,dimension,distractor,puzzle,accuracy,rt
800007,28,Female,2,22,1,27,3,paired,27_double__1020020012121122_shape_set_20_T.jpeg,0,1.055
800007,28,Female,2,23,1,29,7,minimal,29_grid_double__10121011111012010000102012020000_shape_set_17_T.jpeg,0,0.649
800007,28,Female,2,24,1,31,3,paired,31_flower_double__0200010011120100020012110000000002001102_shape_set_4_T.jpeg,0,0.726
800007,28,Female,2,25,1,42,4,minimal,42_double__1111101211021120_shape_set_20_T.jpeg,0,1.734
800007,28,Female,2,26,1,56,3,paired,56_grid_single__1001101200001122_shape_set_17_T.jpeg,0,0.531
800007,28,Female,2,27,1,45,7,minimal,45_grid_triple__101211020100111110200000010000000100121002000200_shape_set_20_T.jpeg,1,0.589
800007,28,Female,2,28,1,46,6,minimal,46_triple__101112200200110212211001_shape_set_4_T.jpeg,0,3.629
800007,28,Female,2,29,1,6,2,minimal,6_single__121210101222_shape_set_20_T.jpeg,0,6.354
800007,28,Female,2,30,1,7,1,paired,7_flower_single__01000200020012200200_shape_set_4_T.jpeg,1,3.25
800007,28,Female,2,31,1,9,1,minimal,9_flower_single__10020000020001000200_shape_set_20_T.jpeg,1,5.257
800007,28,Female,2,32,1,52,5,minimal,52_flower_single__12121202111010011122_shape_set_4_T.jpeg,0,0.619
800007,28,Female,2,33,1,28,2,minimal,28_flower_double__0000122201000100000011220000020001000100_shape_set_4_T.jpeg,1,0.644
800007,28,Female,2,34,1,41,1,minimal,41_single__112012110000_shape_set_17_T.jpeg,1,4.691
800007,28,Female,2,35,1,43,1,paired,43_flower_double__0000010000000200020001000100000012200000_shape_set_4_T.jpeg,0,1.215
800007,28,Female,2,36,1,2,1,paired,2_double__0000020001001020_shape_set_17_T.jpeg,1,2.016
800007,28,Female,2,37,1,57,1,minimal,57_single__020011011121_shape_set_20_T.jpeg,0,0.935
800007,28,Female,2,38,1,58,3,paired,58_clockwork3_single__102211221112_shape_set_4_T.jpeg,0,0.792
800007,28,Female,2,39,1,19,2,minimal,19_single__101112201212_shape_set_4_T.jpeg,0,5.272
800007,28,Female,2,40,1,20,2,minimal,20_double__1221010010220000_shape_set_17_T.jpeg,0,4.7780000000000005
800007,28,Female,2,41,1,21,7,paired,21_triple__100111201112121010221202_shape_set_20_T.jpeg,0,1.785
800007,28,Female,2,42,1,22,2,paired,22_single__112212211220_shape_set_4_T.jpeg,0,0.897
800007,28,Female,2,43,1,53,4,paired,53_flower_double__1001010002001212112201000200020010200100_shape_set_17_T.jpeg,0,1.298
800007,28,Female,2,44,1,12,4,paired,12_double__1212102211111221_shape_set_20_T.jpeg,0,5.947
800007,28,Female,2,45,1,1,2,minimal,1_single__101010001010_shape_set_4_T.jpeg,1,1.3
800007,28,Female,2,46,1,55,6,minimal,55_grid_double__12021120101202001210000012110100_shape_set_4_T.jpeg,0,1.147
800007,28,Female,2,47,1,3,1,paired,3_clockwork3_single__000011010200_shape_set_20_T.jpeg,0,1.656
800007,28,Female,2,48,1,4,1,paired,4_flower_single__02001220000001000200_shape_set_4_T.jpeg,1,3.38
800007,28,Female,2,49,1,33,1,paired,33_single__000010221212_shape_set_20_T.jpeg,0,0.767
800007,28,Female,2,50,1,35,8,paired,35_grid_triple__122112021120000000001010010001001022110101000100_shape_set_17_T.jpeg,0,0.716
800007,28,Female,2,51,1,36,6,paired,36_triple__111212011010112010220100_shape_set_20_T.jpeg,1,0.726
800007,28,Female,2,52,1,37,3,minimal,37_flower_double__0200010001000200020002001211110111120100_shape_set_4_T.jpeg,0,0.625
800007,28,Female,2,53,1,38,1,minimal,38_clockwork3_single__010011110000_shape_set_17_T.jpeg,0,0.775
800007,28,Female,2,54,1,25,2,paired,25_clockwork3_single__112110110000_shape_set_4_T.jpeg,0,1.014
800007,28,Female,2,55,1,40,4,paired,40_grid_double__02000000010011100200020010211111_shape_set_4_T.jpeg,0,0.662
800007,28,Female,2,56,1,16,4,minimal,16_grid_single__1012121112021101_shape_set_4_T.jpeg,1,3.773
800007,28,Female,2,57,1,17,4,minimal,17_double__1222110111201012_shape_set_17_T.jpeg,1,8.492
800007,28,Female,2,58,1,5,1,paired,5_grid_single__0000000010200000_shape_set_17_T.jpeg,1,1.62
800007,28,Female,2,59,1,8,1,paired,8_grid_single__0100000000001111_shape_set_17_T.jpeg,1,3.685
800007,28,Female,2,60,1,10,3,minimal,10_triple__000012221120010002000000_shape_set_4_T.jpeg,0,6.237
800007,28,Female,2,61,1,11,3,paired,11_grid_single__1220111101001121_shape_set_17_T.jpeg,0,9.073
800007,28,Female,2,62,1,74,5,minimal,74_triple__100101001211112010120200_shape_set_17_T.jpeg,0,3.256
800007,28,Female,2,63,1,13,3,paired,13_flower_single__01001221122102001122_shape_set_4_T.jpeg,1,5.827
800007,28,Female,2,64,1,18,3,paired,18_flower_double__1022102200000100010000000200122101000000_shape_set_20_T.jpeg,0,2.709
800007,28,Female,2,65,1,75,6,minimal,75_flower_double__0200110201001112100101000200101012201111_shape_set_20_T.jpeg,0,0.916
800007,28,Female,2,66,1,54,6,paired,54_grid_double__01001121120112110100100212100100_shape_set_20_T.jpeg,0,1.437
800007,28,Female,2,67,1,15,3,minimal,15_double__0000110211121011_shape_set_20_T.jpeg,0,6.433
800007,28,Female,2,68,1,34,3,minimal,34_flower_single__11210200122211220100_shape_set_4_T.jpeg,0,0.6970000000000001
800007,28,Female,2,69,1,69,3,paired,69_clockwork3_single__122212121022_shape_set_20_T.jpeg,1,5.2170000000000005
800007,28,Female,2,70,1,70,2,paired,70_grid_single__0000010012111110_shape_set_4_T.jpeg,1,6.398000000000001
800007,28,Female,2,71,1,72,4,paired,72_double__1022111010121202_shape_set_20_T.jpeg,0,2.078
800007,28,Female,2,72,1,73,4,minimal,73_grid_double__01000200111202000000122201001012_shape_set_4_T.jpeg,1,2.593
800007,28,Female,2,73,1,76,5,minimal,76_flower_single__12211102120110101011_shape_set_4_T.jpeg,0,7.087
800007,28,Female,2,74,1,77,3,minimal,77_grid_double__00000100000011111011010001000000_shape_set_17_T.jpeg,0,4.113
800007,28,Female,2,75,1,78,7,paired,78_triple__111212101211100210011020_shape_set_20_T.jpeg,0,1.475
800007,28,Female,2,76,1,14,5,paired,14_triple__112110100000000010021222_shape_set_17_T.jpeg,0,5.703
800007,28,Female,2,77,1,79,4,paired,79_flower_double__0100000001001112000011011110000010220200_shape_set_4_T.jpeg,1,0.879
800007,28,Female,2,78,1,80,4,paired,80_triple__010002001121020012221221_shape_set_17_T.jpeg,1,0.531
800007,28,Female,2,79,1,71,2,paired,71_clockwork3_single__102102001101_shape_set_17_T.jpeg,1,4.116
800007,28,Female,2,80,1,39,2,minimal,39_flower_double__0100010001000000122001000000010012120200_shape_set_20_T.jpeg,0,3.182
800011,33,Male,2,1,3,72,4,paired,72_double__1022111010121202_shape_set_4_T.jpeg,0,0.131
800011,33,Male,2,2,3,71,2,minimal,71_clockwork3_single__102102001101_shape_set_20_T.jpeg,0,0.362
800011,33,Male,2,3,3,77,3,paired,77_grid_double__00000100000011111011010001000000_shape_set_20_T.jpeg,0,0.263
800011,33,Male,2,4,3,69,3,paired,69_clockwork3_single__122212121022_shape_set_4_T.jpeg,0,0.342
800011,33,Male,2,5,3,70,2,minimal,70_grid_single__0000010012111110_shape_set_17_T.jpeg,1,0.344
800011,33,Male,2,6,3,73,4,paired,73_grid_double__01000200111202000000122201001012_shape_set_17_T.jpeg,0,0.221
800011,33,Male,2,7,3,76,5,paired,76_flower_single__12211102120110101011_shape_set_17_T.jpeg,0,0.142
800011,33,Male,2,8,3,68,1,paired,68_single__100100001000_shape_set_20_T.jpeg,1,0.375
800011,33,Male,2,9,3,30,7,minimal,30_grid_double__10211001101112200100121012020000_shape_set_4_T.jpeg,0,0.45
800011,33,Male,2,10,3,31,3,minimal,31_flower_double__0200010011120100020012110000000002001102_shape_set_17_T.jpeg,0,0.335
800011,33,Male,2,11,3,21,7,minimal,21_triple__100111201112121010221202_shape_set_4_T.jpeg,1,0.39
800011,33,Male,2,12,3,28,2,paired,28_flower_double__0000122201000100000011220000020001000100_shape_set_17_T.jpeg,0,0.41
800011,33,Male,2,13,3,51,2,minimal,51_double__0100102201001012_shape_set_4_T.jpeg,0,0.833
800011,33,Male,2,14,3,52,5,paired,52_flower_single__12121202111010011122_shape_set_17_T.jpeg,0,0.528
800011,33,Male,2,15,3,53,4,paired,53_flower_double__1001010002001212112201000200020010200100_shape_set_20_T.jpeg,0,0.385
800011,33,Male,2,16,3,22,2,minimal,22_single__112212211220_shape_set_17_T.jpeg,0,0.551
800011,33,Male,2,17,3,29,7,minimal,29_grid_double__10121011111012010000102012020000_shape_set_20_T.jpeg,0,0.361
800011,33,Male,2,18,3,67,5,paired,67_grid_double__12220000102110020000010012010100_shape_set_17_T.jpeg,0,0.283
800011,33,Male,2,19,3,54,6,paired,54_grid_double__01001121120112110100100212100100_shape_set_4_T.jpeg,0,0.385
800011,33,Male,2,20,3,74,5,minimal,74_triple__100101001211112010120200_shape_set_20_T.jpeg,0,0.308
800011,33,Male,2,21,3,75,6,paired,75_flower_double__0200110201001112100101000200101012201111_shape_set_4_T.jpeg,0,0.424
800011,33,Male,2,22,3,23,4,paired,23_grid_single__1110120212111121_shape_set_20_T.jpeg,0,0.392
800011,33,Male,2,23,3,27,3,minimal,27_double__1020020012121122_shape_set_4_T.jpeg,0,0.369
800011,33,Male,2,24,3,66,8,paired,66_grid_triple__110211101201112000000200020012110100000001001012_shape_set_4_T.jpeg,0,0.493
800011,33,Male,2,25,3,32,1,minimal,32_flower_single__11110100010002000000_shape_set_20_T.jpeg,0,0.241
800011,33,Male,2,26,3,2,1,minimal,2_double__0000020001001020_shape_set_20_T.jpeg,1,7.235
800011,33,Male,2,27,3,49,2,minimal,49_clockwork3_single__010011221121_shape_set_17_T.jpeg,1,0.432
800011,33,Male,2,28,3,50,2,paired,50_clockwork3_single__122200001022_shape_set_20_T.jpeg,1,0.311
800011,33,Male,2,29,3,55,6,paired,55_grid_double__12021120101202001210000012110100_shape_set_17_T.jpeg,1,0.186
800011,33,Male,2,30,3,3,1,paired,3_clockwork3_single__000011010200_shape_set_4_T.jpeg,1,4.071
800011,33,Male,2,31,3,63,5,paired,63_triple__120211111021020000001010_shape_set_4_T.jpeg,0,0.368
800011,33,Male,2,32,3,64,6,minimal,64_grid_triple__000001001110020000000000112002001212010001001122_shape_set_17_T.jpeg,0,0.369
800011,33,Male,2,33,3,65,2,minimal,65_double__0200020012221222_shape_set_20_T.jpeg,0,0.466
800011,33,Male,2,34,3,26,5,paired,26_grid_triple__000000000000112102000100020000000200000011221121_shape_set_20_T.jpeg,0,0.451
800011,33,Male,2,35,3,12,4,paired,12_double__1212102211111221_shape_set_4_T.jpeg,0,9.527
800011,33,Male,2,36,3,1,2,paired,1_single__101010001010_shape_set_17_T.jpeg,1,2.403
800011,33,Male,2,37,3,4,1,minimal,4_flower_single__02001220000001000200_shape_set_17_T.jpeg,1,7.930000000000001
800011,33,Male,2,38,3,33,1,paired,33_single__000010221212_shape_set_4_T.jpeg,0,0.375
800011,33,Male,2,39,3,34,3,minimal,34_flower_single__11210200122211220100_shape_set_17_T.jpeg,0,0.336
800011,33,Male,2,40,3,78,7,minimal,78_triple__111212101211100210011020_shape_set_4_T.jpeg,0,0.328
800011,33,Male,2,41,3,79,4,paired,79_flower_double__0100000001001112000011011110000010220200_shape_set_17_T.jpeg,0,0.366
800011,33,Male,2,42,3,80,4,paired,80_triple__010002001121020012221221_shape_set_20_T.jpeg,0,0.28
800011,33,Male,2,43,3,37,3,minimal,37_flower_double__0200010001000200020002001211110111120100_shape_set_17_T.jpeg,0,0.232
800011,33,Male,2,44,3,13,3,paired,13_flower_single__01001221122102001122_shape_set_17_T.jpeg,0,3.478
800011,33,Male,2,45,3,14,5,minimal,14_triple__112110100000000010021222_shape_set_20_T.jpeg,0,8.673
800011,33,Male,2,46,3,8,1,paired,8_grid_single__0100000000001111_shape_set_20_T.jpeg,0,13.543
800011,33,Male,2,47,3,5,1,minimal,5_grid_single__0000000010200000_shape_set_20_T.jpeg,1,4.043
800011,33,Male,2,48,3,6,2,minimal,6_single__121210101222_shape_set_4_T.jpeg,1,13.103
800011,33,Male,2,49,3,7,1,paired,7_flower_single__01000200020012200200_shape_set_17_T.jpeg,1,8.902000000000001
800011,33,Male,2,50,3,9,1,minimal,9_flower_single__10020000020001000200_shape_set_4_T.jpeg,1,7.132000000000001
800011,33,Male,2,51,3,10,3,paired,10_triple__000012221120010002000000_shape_set_17_T.jpeg,0,18.46
800011,33,Male,2,52,3,11,3,minimal,11_grid_single__1220111101001121_shape_set_20_T.jpeg,1,2.492
800011,33,Male,2,53,3,20,2,minimal,20_double__1221010010220000_shape_set_20_T.jpeg,1,0.599
800011,33,Male,2,54,3,38,1,minimal,38_clockwork3_single__010011110000_shape_set_20_T.jpeg,0,0.366
800011,33,Male,2,55,3,25,2,minimal,25_clockwork3_single__112110110000_shape_set_17_T.jpeg,0,0.48
800011,33,Male,2,56,3,62,3,minimal,62_grid_triple__010000000000020000000100000012210000020000000100_shape_set_20_T.jpeg,0,0.393
800011,33,Male,2,57,3,18,3,minimal,18_flower_double__1022102200000100010000000200122101000000_shape_set_4_T.jpeg,0,1.098
800011,33,Male,2,58,3,19,2,paired,19_single__101112201212_shape_set_17_T.jpeg,1,0.35
800011,33,Male,2,59,3,24,7,minimal,24_grid_triple__010011220200122002000200100110021212000001000200_shape_set_4_T.jpeg,0,0.376
800011,33,Male,2,60,3,47,2,minimal,47_flower_double__0100101200000200101102000000010001000100_shape_set_20_T.jpeg,0,0.215
800011,33,Male,2,61,3,58,3,minimal,58_clockwork3_single__102211221112_shape_set_17_T.jpeg,1,0.472
800011,33,Male,2,62,3,36,6,paired,36_triple__111212011010112010220100_shape_set_4_T.jpeg,0,0.368
800011,33,Male,2,63,3,48,1,minimal,48_flower_double__0100121102000000020002000100010000000000_shape_set_4_T.jpeg,0,0.126
800011,33,Male,2,64,3,42,4,paired,42_double__1111101211021120_shape_set_4_T.jpeg,0,0.344
800011,33,Male,2,65,3,56,3,paired,56_grid_single__1001101200001122_shape_set_20_T.jpeg,0,0.402
800011,33,Male,2,66,3,59,5,minimal,59_flower_single__11211110102010011122_shape_set_20_T.jpeg,0,0.116
800011,33,Male,2,67,3,39,2,paired,39_flower_double__0100010001000000122001000000010012120200_shape_set_4_T.jpeg,0,0.358
800011,33,Male,2,68,3,61,2,minimal,61_flower_double__1211010002000100020001001121010001000200_shape_set_17_T.jpeg,0,0.36
800011,33,Male,2,69,3,46,6,minimal,46_triple__101112200200110212211001_shape_set_17_T.jpeg,0,0.407
800011,33,Male,2,70,3,43,1,paired,43_flower_double__0000010000000200020001000100000012200000_shape_set_17_T.jpeg,0,0.226
800011,33,Male,2,71,3,60,4,minimal,60_triple__111212220100010000001122_shape_set_4_T.jpeg,0,0.359
800011,33,Male,2,72,3,45,7,paired,45_grid_triple__101211020100111110200000010000000100121002000200_shape_set_4_T.jpeg,0,0.151
800011,33,Male,2,73,3,17,4,minimal,17_double__1222110111201012_shape_set_20_T.jpeg,0,3.703
800011,33,Male,2,74,3,41,1,paired,41_single__112012110000_shape_set_20_T.jpeg,0,0.675
800011,33,Male,2,75,3,35,8,paired,35_grid_triple__122112021120000000001010010001001022110101000100_shape_set_20_T.jpeg,1,0.258
800011,33,Male,2,76,3,16,4,paired,16_grid_single__1012121112021101_shape_set_17_T.jpeg,1,3.143
800011,33,Male,2,77,3,15,3,minimal,15_double__0000110211121011_shape_set_4_T.jpeg,0,5.243
800011,33,Male,2,78,3,44,6,paired,44_triple__120211201211000011101212_shape_set_20_T.jpeg,0,0.223
800011,33,Male,2,79,3,40,4,paired,40_grid_double__02000000010011100200020010211111_shape_set_17_T.jpeg,0,0.296
800011,33,Male,2,80,3,57,1,paired,57_single__020011011121_shape_set_4_T.jpeg,0,0.226
800022,30,Male,1,1,3,18,3,minimal,18_flower_double__1022102200000100010000000200122101000000_shape_set_4_T.jpeg,0,29.202
800022,30,Male,1,2,3,3,1,paired,3_clockwork3_single__000011010200_shape_set_4_T.jpeg,1,2.414
800022,30,Male,1,3,3,19,2,minimal,19_single__101112201212_shape_set_17_T.jpeg,1,8.206
800022,30,Male,1,4,3,17,4,minimal,17_double__1222110111201012_shape_set_20_T.jpeg,0,23.44
800022,30,Male,1,5,3,13,3,minimal,13_flower_single__01001221122102001122_shape_set_17_T.jpeg,1,21.745
800022,30,Male,1,6,3,14,5,minimal,14_triple__112110100000000010021222_shape_set_20_T.jpeg,0,29.999
800022,30,Male,1,7,3,15,3,minimal,15_double__0000110211121011_shape_set_4_T.jpeg,0,27.737
800022,30,Male,1,8,3,16,4,minimal,16_grid_single__1012121112021101_shape_set_17_T.jpeg,1,27.536
800022,30,Male,1,9,3,7,1,minimal,7_flower_single__01000200020012200200_shape_set_17_T.jpeg,1,9.458
800022,30,Male,1,10,3,28,2,minimal,28_flower_double__0000122201000100000011220000020001000100_shape_set_17_T.jpeg,0,29.992
800022,30,Male,1,11,3,2,1,paired,2_double__0000020001001020_shape_set_20_T.jpeg,1,5.242
800022,30,Male,1,12,3,20,2,minimal,20_double__1221010010220000_shape_set_20_T.jpeg,1,17.556
800022,30,Male,1,13,3,5,1,paired,5_grid_single__0000000010200000_shape_set_20_T.jpeg,1,2.814
800022,30,Male,1,14,3,12,4,paired,12_double__1212102211111221_shape_set_4_T.jpeg,1,17.732
800022,30,Male,1,15,3,1,2,paired,1_single__101010001010_shape_set_17_T.jpeg,1,2.645
800022,30,Male,1,16,3,8,1,minimal,8_grid_single__0100000000001111_shape_set_20_T.jpeg,1,7.667
800022,30,Male,1,17,3,9,1,minimal,9_flower_single__10020000020001000200_shape_set_4_T.jpeg,1,4.142
800022,30,Male,1,18,3,25,2,paired,25_clockwork3_single__112110110000_shape_set_17_T.jpeg,1,14.965
800022,30,Male,1,19,3,26,5,paired,26_grid_triple__000000000000112102000100020000000200000011221121_shape_set_20_T.jpeg,1,28.129
800022,30,Male,1,20,3,27,3,paired,27_double__1020020012121122_shape_set_4_T.jpeg,1,17.443
800022,30,Male,1,21,3,4,1,paired,4_flower_single__02001220000001000200_shape_set_17_T.jpeg,1,3.749
800022,30,Male,1,22,3,11,3,minimal,11_grid_single__1220111101001121_shape_set_20_T.jpeg,0,29.999
800022,30,Male,1,23,3,23,4,minimal,23_grid_single__1110120212111121_shape_set_20_T.jpeg,1,16.889
800022,30,Male,1,24,3,10,3,paired,10_triple__000012221120010002000000_shape_set_17_T.jpeg,1,21.319
800022,30,Male,1,25,3,24,7,minimal,24_grid_triple__010011220200122002000200100110021212000001000200_shape_set_4_T.jpeg,0,27.672
800022,30,Male,1,26,3,22,2,paired,22_single__112212211220_shape_set_17_T.jpeg,1,10.521
800022,30,Male,1,27,3,6,2,minimal,6_single__121210101222_shape_set_4_T.jpeg,1,9.348
800022,30,Male,1,28,3,21,7,minimal,21_triple__100111201112121010221202_shape_set_4_T.jpeg,1,24.144
800066,22,Female,1,1,3,13,3,paired,13_flower_single__01001221122102001122_shape_set_17_T.jpeg,0,14.496
800066,22,Female,1,2,3,12,4,minimal,12_double__1212102211111221_shape_set_4_T.jpeg,0,19.19
800066,22,Female,1,3,3,10,3,paired,10_triple__000012221120010002000000_shape_set_17_T.jpeg,1,6.478
800066,22,Female,1,4,3,11,3,minimal,11_grid_single__1220111101001121_shape_set_20_T.jpeg,1,13.728
800066,22,Female,1,5,3,5,1,paired,5_grid_single__0000000010200000_shape_set_20_T.jpeg,1,2.842
800066,22,Female,1,6,3,9,1,paired,9_flower_single__10020000020001000200_shape_set_4_T.jpeg,1,4.9590000000000005
800066,22,Female,1,7,3,8,1,paired,8_grid_single__0100000000001111_shape_set_20_T.jpeg,1,6.65
800066,22,Female,1,8,3,6,2,paired,6_single__121210101222_shape_set_4_T.jpeg,1,7.423
800066,22,Female,1,9,3,4,1,paired,4_flower_single__02001220000001000200_shape_set_17_T.jpeg,1,4.787
800066,22,Female,1,10,3,22,2,paired,22_single__112212211220_shape_set_17_T.jpeg,1,7.101
800066,22,Female,1,11,3,7,1,paired,7_flower_single__01000200020012200200_shape_set_17_T.jpeg,1,7.715
800066,22,Female,1,12,3,32,1,paired,32_flower_single__11110100010002000000_shape_set_20_T.jpeg,1,6.659
800066,22,Female,1,13,3,14,5,minimal,14_triple__112110100000000010021222_shape_set_20_T.jpeg,0,21.207
800066,22,Female,1,14,3,2,1,paired,2_double__0000020001001020_shape_set_20_T.jpeg,1,4.229
800066,22,Female,1,15,3,30,7,minimal,30_grid_double__10211001101112200100121012020000_shape_set_4_T.jpeg,0,17.327
800066,22,Female,1,16,3,33,1,minimal,33_single__000010221212_shape_set_4_T.jpeg,1,12.069
800066,22,Female,1,17,3,31,3,paired,31_flower_double__0200010011120100020012110000000002001102_shape_set_17_T.jpeg,1,14.116
800066,22,Female,1,18,3,35,8,minimal,35_grid_triple__122112021120000000001010010001001022110101000100_shape_set_20_T.jpeg,0,17.105
800066,22,Female,1,19,3,36,6,paired,36_triple__111212011010112010220100_shape_set_4_T.jpeg,1,17.759
800066,22,Female,1,20,3,34,3,minimal,34_flower_single__11210200122211220100_shape_set_17_T.jpeg,1,17.382
800066,22,Female,1,21,3,19,2,minimal,19_single__101112201212_shape_set_17_T.jpeg,0,14.565
800066,22,Female,1,22,3,3,1,paired,3_clockwork3_single__000011010200_shape_set_4_T.jpeg,1,3.738
800066,22,Female,1,23,3,17,4,minimal,17_double__1222110111201012_shape_set_20_T.jpeg,0,14.88
800066,22,Female,1,24,3,18,3,minimal,18_flower_double__1022102200000100010000000200122101000000_shape_set_4_T.jpeg,1,21.48
800066,22,Female,1,25,3,23,4,minimal,23_grid_single__1110120212111121_shape_set_20_T.jpeg,1,7.956
800066,22,Female,1,26,3,15,3,minimal,15_double__0000110211121011_shape_set_4_T.jpeg,1,23.648
800066,22,Female,1,27,3,28,2,paired,28_flower_double__0000122201000100000011220000020001000100_shape_set_17_T.jpeg,1,15.798
800066,22,Female,1,28,3,29,7,paired,29_grid_double__10121011111012010000102012020000_shape_set_20_T.jpeg,1,14.696
800066,22,Female,1,29,3,16,4,minimal,16_grid_single__1012121112021101_shape_set_17_T.jpeg,1,20.782
800066,22,Female,1,30,3,20,2,minimal,20_double__1221010010220000_shape_set_20_T.jpeg,1,11.353
800066,22,Female,1,31,3,1,2,minimal,1_single__101010001010_shape_set_17_T.jpeg,1,2.056
800066,22,Female,1,32,3,27,3,paired,27_double__1020020012121122_shape_set_4_T.jpeg,1,13.687
800066,22,Female,1,33,3,24,7,minimal,24_grid_triple__010011220200122002000200100110021212000001000200_shape_set_4_T.jpeg,0,17.643
800066,22,Female,1,34,3,26,5,paired,26_grid_triple__000000000000112102000100020000000200000011221121_shape_set_20_T.jpeg,1,20.405
800066,22,Female,1,35,3,25,2,paired,25_clockwork3_single__112110110000_shape_set_17_T.jpeg,1,10.65
800066,22,Female,1,36,3,21,7,minimal,21_triple__100111201112121010221202_shape_set_4_T.jpeg,1,14.383
800157,24,Female,2,1,2,1,2,minimal,1_single__101010001010_shape_set_20_T.jpeg,1,2.062
800157,24,Female,2,2,2,7,1,paired,7_flower_single__01000200020012200200_shape_set_20_T.jpeg,1,3.649
800157,24,Female,2,3,2,5,1,minimal,5_grid_single__0000000010200000_shape_set_4_T.jpeg,1,3.022
800157,24,Female,2,4,2,2,1,minimal,2_double__0000020001001020_shape_set_4_T.jpeg,1,1.978
800157,24,Female,2,5,2,6,2,paired,6_single__121210101222_shape_set_17_T.jpeg,1,5.237
800157,24,Female,2,6,2,11,3,paired,11_grid_single__1220111101001121_shape_set_4_T.jpeg,1,8.712
800157,24,Female,2,7,2,4,1,paired,4_flower_single__02001220000001000200_shape_set_20_T.jpeg,1,3.717
800157,24,Female,2,8,2,3,1,paired,3_clockwork3_single__000011010200_shape_set_17_T.jpeg,1,2.331
800157,24,Female,2,9,2,8,1,minimal,8_grid_single__0100000000001111_shape_set_4_T.jpeg,0,7.221
800157,24,Female,2,10,2,20,2,minimal,20_double__1221010010220000_shape_set_4_T.jpeg,1,10.414
800157,24,Female,2,11,2,19,2,minimal,19_single__101112201212_shape_set_20_T.jpeg,1,11.994
800157,24,Female,2,12,2,32,1,paired,32_flower_single__11110100010002000000_shape_set_4_T.jpeg,1,11.35
800157,24,Female,2,13,2,10,3,minimal,10_triple__000012221120010002000000_shape_set_20_T.jpeg,1,14.381
800157,24,Female,2,14,2,39,2,minimal,39_flower_double__0100010001000000122001000000010012120200_shape_set_17_T.jpeg,1,15.549
800157,24,Female,2,15,2,40,4,paired,40_grid_double__02000000010011100200020010211111_shape_set_20_T.jpeg,1,17.282
800157,24,Female,2,16,2,17,4,minimal,17_double__1222110111201012_shape_set_4_T.jpeg,0,13.324
800157,24,Female,2,17,2,18,3,minimal,18_flower_double__1022102200000100010000000200122101000000_shape_set_17_T.jpeg,0,6.155
800157,24,Female,2,18,2,9,1,minimal,9_flower_single__10020000020001000200_shape_set_17_T.jpeg,1,3.866
800157,24,Female,2,19,2,21,7,minimal,21_triple__100111201112121010221202_shape_set_17_T.jpeg,0,6.449
800157,24,Female,2,20,2,33,1,minimal,33_single__000010221212_shape_set_17_T.jpeg,1,6.6770000000000005
800157,24,Female,2,21,2,37,3,paired,37_flower_double__0200010001000200020002001211110111120100_shape_set_20_T.jpeg,1,8.673
800157,24,Female,2,22,2,38,1,paired,38_clockwork3_single__010011110000_shape_set_4_T.jpeg,1,6.684
800157,24,Female,2,23,2,31,3,minimal,31_flower_double__0200010011120100020012110000000002001102_shape_set_20_T.jpeg,1,23.516
800157,24,Female,2,24,2,22,2,minimal,22_single__112212211220_shape_set_20_T.jpeg,1,5.773
800157,24,Female,2,25,2,23,4,paired,23_grid_single__1110120212111121_shape_set_4_T.jpeg,1,10.14
800157,24,Female,2,26,2,24,7,minimal,24_grid_triple__010011220200122002000200100110021212000001000200_shape_set_17_T.jpeg,0,13.083
800157,24,Female,2,27,2,36,6,paired,36_triple__111212011010112010220100_shape_set_17_T.jpeg,1,15.323
800157,24,Female,2,28,2,16,4,paired,16_grid_single__1012121112021101_shape_set_20_T.jpeg,1,18.627
800157,24,Female,2,29,2,29,7,minimal,29_grid_double__10121011111012010000102012020000_shape_set_4_T.jpeg,1,16.653
800157,24,Female,2,30,2,30,7,paired,30_grid_double__10211001101112200100121012020000_shape_set_17_T.jpeg,0,5.573
800157,24,Female,2,31,2,41,1,minimal,41_single__112012110000_shape_set_4_T.jpeg,1,5.009
800157,24,Female,2,32,2,12,4,minimal,12_double__1212102211111221_shape_set_17_T.jpeg,1,10.152
800157,24,Female,2,33,2,34,3,paired,34_flower_single__11210200122211220100_shape_set_20_T.jpeg,1,10.343
800157,24,Female,2,34,2,25,2,minimal,25_clockwork3_single__112110110000_shape_set_20_T.jpeg,1,7.146
800157,24,Female,2,35,2,26,5,paired,26_grid_triple__000000000000112102000100020000000200000011221121_shape_set_4_T.jpeg,0,12.306
800157,24,Female,2,36,2,15,3,minimal,15_double__0000110211121011_shape_set_17_T.jpeg,0,8.031
800157,24,Female,2,37,2,27,3,minimal,27_double__1020020012121122_shape_set_17_T.jpeg,0,3.481
800157,24,Female,2,38,2,35,8,paired,35_grid_triple__122112021120000000001010010001001022110101000100_shape_set_4_T.jpeg,0,7.966
800157,24,Female,2,39,2,28,2,paired,28_flower_double__0000122201000100000011220000020001000100_shape_set_20_T.jpeg,1,7.1160000000000005
800157,24,Female,2,40,2,13,3,paired,13_flower_single__01001221122102001122_shape_set_20_T.jpeg,1,13.118
800157,24,Female,2,41,2,42,4,minimal,42_double__1111101211021120_shape_set_17_T.jpeg,1,8.414
