subject	item	accuracy	Y_hat	Y_pred	WAIC
688364	15	1	0.36025	0.35871694239607904	-1.0587554432482973
688364	22	1	0.65325	0.6575191301062187	-0.4567343446031478
688364	5	1	0.96325	0.9653185643152932	-0.03659624851940769
688364	2	1	0.9335	0.9342542441559123	-0.07126914742151255
688364	28	1	0.541	0.5540894920181599	-0.6381262792234842
688364	4	1	0.982	0.9817115690690305	-0.01899352911393342
688364	20	0	0.498	0.5000888906145317	-0.7466949584271917
688364	32	0	0.52625	0.48289160625646377	-0.8109143676310879
688364	36	0	0.3145	0.6925321048264875	-0.3725157223957391
688364	1	1	0.95075	0.9476854321706758	-0.0558238957158372
688364	31	0	0.4205	0.5878655326595329	-0.5623406119880002
688364	37	1	0.383	0.3798837161181046	-1.0120164367828364
688421	19	0	0.85975	0.1377194751442023	-2.2873994613716384
688421	20	1	0.898	0.8984118658294517	-0.11177780680479314
688421	35	1	0.815	0.8099001896805343	-0.22959316083967735
688421	21	1	0.64375	0.6456809573648532	-0.4733894200122151
688421	12	1	0.6225	0.6102078427209244	-0.541091934273058
688421	36	0	0.5955	0.4100769847937718	-1.0162720399251837
688421	11	1	0.76075	0.7561104242205352	-0.2989044828815716
688421	10	1	0.8045	0.8095772693778579	-0.22533194651457392
688421	34	1	0.65275	0.6539110772868207	-0.46610698173239495
688421	22	1	0.95475	0.9529117990820027	-0.04941533379397144
688421	13	1	0.72925	0.7295745025664283	-0.34750349243639855
688421	9	1	0.9855	0.9844952196807478	-0.01576908312780077
688421	17	1	0.77575	0.7794746978293898	-0.2659484858611593
688421	33	0	0.8615	0.13432710739774553	-2.2924547525432826
688421	16	1	0.943	0.9388960917063769	-0.06432651082103233
688421	23	0	0.87375	0.1291068391955642	-2.3255899653875614
688421	32	1	0.93025	0.9354151484606942	-0.069682131419172
688421	1	1	0.9925	0.9943308487791921	-0.005716766260825736
688421	25	1	0.95625	0.9540343528204137	-0.04798457293256222
688421	8	1	0.9615	0.9611422138347946	-0.04047782937758518
688421	31	1	0.855	0.8650477419991025	-0.15510020585369017
688421	14	1	0.644	0.6308394894661908	-0.5124019324793697
688421	15	1	0.79075	0.7897153034849534	-0.2552109207106166
688421	18	1	0.546	0.5392178902385242	-0.6733452606089043
688421	28	1	0.9255	0.9258579511909046	-0.08002577797880447
688421	24	1	0.67375	0.6671613296408364	-0.4621274652830598
688421	29	1	0.896	0.8918599415647415	-0.1209348106045597
688421	30	1	0.95625	0.9573453036828866	-0.044550473194315314
688421	6	1	0.85825	0.853585637740175	-0.16469082066274526
688421	7	1	0.997	0.9942275841275944	-0.005829656022034757
688421	37	1	0.823	0.8199784830549737	-0.21640902623857342
688421	5	1	0.99875	0.9969594860183687	-0.0030586213609427224
688421	26	1	0.62925	0.6258895956959805	-0.5248067651804679
688421	27	0	0.815	0.18032223122939947	-1.9505508596254577
688421	3	1	0.99175	0.9919883900474965	-0.008100687613030188
688421	40	1	0.84525	0.8411604728428131	-0.18820741746608494
688421	39	1	0.877	0.8794192613769016	-0.1361103130369426
688421	4	1	0.998	0.9986115592698809	-0.0013941834208746084
688421	2	1	0.99525	0.9940219980919438	-0.0060337827522363415
688421	38	1	0.9845	0.9848039084159788	-0.015563805892807423
688422	20	0	0.5	0.49199938430601714	-0.7573052028887008
688422	30	0	0.691	0.309818283894145	-1.3089846423439488
688422	10	1	0.38425	0.39630381826413436	-0.961151304742061
688422	29	1	0.4565	0.4546412247222951	-0.8372354299253322
688422	17	0	0.39975	0.6159173636350063	-0.49936461874390076
688422	16	1	0.738	0.7380105716912371	-0.31890837101213504
688422	18	1	0.2905	0.291189888221263	-1.244742439054286
688422	19	1	0.476	0.47314262409062063	-0.7881338197432046
688422	13	0	0.314	0.6819264542640928	-0.3886034818566932
688422	31	0	0.41675	0.5823482214960005	-0.5688632600535073
688422	6	0	0.492	0.4965025711534003	-0.7387430259494007
688422	11	1	0.37575	0.37282581701692197	-1.0174038914731052
688422	9	1	0.88325	0.8926773049000412	-0.1182116788005875
688422	15	0	0.35	0.6390627092047971	-0.4597571848245921
688422	14	0	0.294	0.7080018486715622	-0.3480232721750408
688422	21	0	0.317	0.6766462020333058	-0.3962986154835755
688422	24	0	0.28	0.7178359202238287	-0.33353681227553006
688422	26	1	0.28525	0.28449807688305884	-1.2674810296307728
688422	12	1	0.29825	0.2947940766679836	-1.234015848464684
688422	28	1	0.56	0.5630657741398661	-0.6160866095643688
688422	1	1	0.94875	0.9510354756851691	-0.052021351262136514
688422	5	1	0.9705	0.967554321511517	-0.03407338458024137
688422	7	1	0.93875	0.9395272977172078	-0.06497091638138476
688422	8	1	0.722	0.7117765762286572	-0.3649463793318539
688422	27	0	0.4205	0.5723430306375858	-0.5803956179544777
688422	4	1	0.981	0.9832094409420453	-0.017406477109029494
688422	34	0	0.31	0.6835756275002024	-0.3855755212205196
688422	25	1	0.74225	0.7306846761143684	-0.3330524338649796
688422	22	0	0.66775	0.33343455891380563	-1.222673105879033
688422	32	0	0.52375	0.4738400105328344	-0.8219120031115511
688422	2	1	0.93875	0.9388308725442027	-0.06566787701307061
688422	23	1	0.49775	0.49754719411885734	-0.7346573258309278
688422	40	0	0.4085	0.5881148025186509	-0.5583392649100622
688422	3	1	0.92925	0.9233825421343098	-0.08337660742158688
688422	33	1	0.50225	0.4991743555385018	-0.7330328221473242
688422	39	0	0.4825	0.5177093648291887	-0.704590188676291
688422	38	1	0.81225	0.8170183009178367	-0.2225153772547092
688422	35	0	0.36475	0.6336214455664676	-0.47214048594432434
688422	36	1	0.313	0.30979957089584126	-1.192690849473187
688422	37	0	0.37325	0.6179534718978845	-0.5012875490449099
688482	29	1	0.92625	0.927743906192329	-0.07836742616537531
688482	28	1	0.95275	0.9495958903486005	-0.05327152597180308
688482	36	1	0.66625	0.6631432367015913	-0.4603305713605024
688482	4	1	0.99925	0.9990662072303308	-0.0009367094156836627
688482	26	1	0.71975	0.7134716217928441	-0.37910642482751317
688482	40	1	0.89325	0.8887872007580727	-0.1264104779497456
688482	3	1	0.99625	0.994436709787253	-0.005611023443726711
688482	37	1	0.873	0.8725173705994754	-0.14745758288933059
688482	27	1	0.869	0.8674111659281698	-0.14928263168561423
688482	30	1	0.96775	0.970554224201154	-0.030449026302757014
688482	34	1	0.7365	0.7279257770425054	-0.3489216965198702
688482	38	1	0.9895	0.990185287584439	-0.009976453481138412
688482	2	1	0.99575	0.9958619252119647	-0.004169151703230629
688482	32	1	0.96125	0.9586259418631353	-0.043650200178923966
688482	1	1	0.99675	0.9959926189010389	-0.004035169957244088
688482	31	1	0.90375	0.9086696992893982	-0.10094782609260186
688482	24	1	0.7515	0.7570303541924918	-0.3181554437869409
688482	25	1	0.9695	0.966882189203357	-0.034295685798994516
688482	15	1	0.84125	0.8490349261848232	-0.1754713588779114
688482	33	1	0.8985	0.9017274587902864	-0.10783284540063015
688482	35	1	0.8625	0.8666723660169212	-0.15414105252497726
688482	39	0	0.927	0.08458872839420588	-3.0611361842259073
688482	14	1	0.71175	0.713275760382655	-0.3750121869589857
688482	6	1	0.8895	0.8896736875698504	-0.12154655861735231
688482	8	1	0.9775	0.9733942607839899	-0.027449747747736043
688482	11	1	0.82525	0.8160712601618482	-0.21644863046305468
688482	23	1	0.91325	0.9062097668450754	-0.10219098367782178
688482	7	1	0.9965	0.9960721757574263	-0.003956777123077653
688482	10	1	0.862	0.8621040903010783	-0.157236304592335
688482	12	1	0.6885	0.69099505982738	-0.4073494070364637
688482	13	1	0.8125	0.8033469868154259	-0.2398931666173668
688482	5	1	0.9985	0.9979424213002512	-0.0020668379058341848
688482	22	1	0.9635	0.96796663340035	-0.03318068693542304
688482	18	0	0.60725	0.3897313171337328	-1.089683892147403
688482	9	1	0.98825	0.9885492824998835	-0.011623084591267069
688482	21	1	0.72425	0.7175631287068509	-0.3600944579624908
688482	19	1	0.90375	0.9007877864127347	-0.10894519538295845
688482	20	0	0.9265	0.06991429864263475	-3.1279426280459326
688482	16	1	0.949	0.9530288318530628	-0.049100698820743686
688482	17	1	0.8365	0.8361895940662442	-0.19010701122239823
688494	13	1	0.48425	0.48374442676898655	-0.7797453188789674
688494	12	0	0.40725	0.5972689365213043	-0.5400633786223551
688494	10	1	0.60775	0.6049180416020984	-0.5398730748684872
688494	34	1	0.45125	0.4493576760173184	-0.8491728542930442
688494	3	1	0.98025	0.9762302923236035	-0.02445109233398361
688494	14	0	0.40425	0.5955719070173416	-0.5446752130306874
688494	9	1	0.9595	0.9600199543648361	-0.04158827669619192
688494	36	1	0.4135	0.4160578098140381	-0.9280842412027802
688494	35	1	0.58175	0.5817417031776829	-0.5920752868189539
688494	8	1	0.891	0.8884985025112468	-0.12335433979356147
688494	2	1	0.981	0.9818232902928292	-0.018616512039470796
688494	11	1	0.559	0.552619743720907	-0.6322117605900888
688494	15	1	0.56525	0.5635552448736244	-0.6187180627685532
688494	18	0	0.376	0.6245842236190089	-0.48758808080168964
688494	19	0	0.69175	0.3081395802696435	-1.3024610625330353
688494	4	1	0.9945	0.9956063854765597	-0.0044386045456666755
688494	7	1	0.98475	0.9824891225429364	-0.017914322890553783
688494	22	1	0.86575	0.8652339585385244	-0.15219277291299418
688494	20	0	0.74575	0.2564909214635171	-1.5360932744877642
688494	21	0	0.452	0.5494371062478688	-0.632078664433005
688494	33	1	0.709	0.7106498416293887	-0.3641810253387903
688494	32	1	0.79675	0.7960522113738289	-0.2493355235170782
688494	23	1	0.71725	0.7135166894987974	-0.35832548905518047
688494	24	1	0.408	0.40330083328392285	-0.9664796738839496
688494	16	1	0.87525	0.8706087003149217	-0.14283572301053657
688494	1	1	0.98025	0.9841287143631178	-0.016218072285560846
688494	5	1	0.9915	0.9907611637544447	-0.009378045190792043
688494	6	1	0.689	0.702439315674696	-0.3734043028517704
688494	31	0	0.66625	0.33724275535717924	-1.2403162290121248
688494	17	1	0.56825	0.5758043472044241	-0.5897886931888058
688494	29	1	0.71525	0.7114445294779618	-0.37062548400228323
688494	27	0	0.63425	0.36713262638423283	-1.0933838382413517
688494	26	0	0.38725	0.6084184425580447	-0.5253720825785654
688494	30	0	0.8725	0.12305879804822974	-2.4045070130301243
688494	28	1	0.79825	0.7975526035004155	-0.24119922938260385
688494	25	1	0.88475	0.8844123257245524	-0.12749812220011056
688597	18	1	0.30375	0.29694708010064985	-1.2275502533848197
688597	9	1	0.90525	0.9029031341527836	-0.1059569211838889
688597	10	0	0.406	0.5882295161189796	-0.5500328813474543
688597	19	1	0.49525	0.49339269223377996	-0.744727750843078
688597	2	1	0.94775	0.9460969143087008	-0.057512173608377556
688597	11	0	0.365	0.613902719883283	-0.5025755134302554
688597	14	0	0.3025	0.7021643484683832	-0.3565894281111974
688597	16	0	0.761	0.24570918268971603	-1.5147586430847046
688597	20	0	0.5325	0.4688005747773963	-0.8116936514800516
688597	26	0	0.2865	0.7107784532784752	-0.34365851641711925
688597	27	0	0.4505	0.5548747549307499	-0.6148310820405926
688597	3	1	0.931	0.9322149247139567	-0.07297950993355078
688597	8	1	0.7445	0.7356411509562549	-0.32790540648046607
688597	15	0	0.36875	0.6247406267053205	-0.4844569334401523
688597	13	1	0.342	0.32866325144617625	-1.1372217320470785
688597	17	1	0.39525	0.39882943114718705	-0.9522790809494722
688597	40	1	0.4425	0.4324743585302713	-0.8877456233803767
688597	4	1	0.98575	0.985616767027773	-0.014847799890839538
688597	7	1	0.9455	0.9468699481269792	-0.05667423902111899
688597	12	1	0.28775	0.3009228529692571	-1.2150477679066691
688597	1	1	0.95625	0.9566770668228749	-0.04555965876913601
688597	23	0	0.4895	0.4825934132410338	-0.7699307539131545
688597	25	1	0.7405	0.7502588618528497	-0.30391516716429423
688597	5	1	0.97375	0.9718728816235981	-0.029321748218491712
688597	6	1	0.526	0.5229089661210612	-0.6834155601608257
688597	39	0	0.50375	0.4957613869293227	-0.7554495659174426
688597	21	1	0.342	0.33254587642944705	-1.1243925694721015
688597	22	1	0.6935	0.6935635223280767	-0.39295285450969913
688597	31	1	0.439	0.43855516211302986	-0.8683767559622191
688597	38	1	0.845	0.8387634674011208	-0.19117012057603694
688597	24	0	0.28425	0.7129148349796037	-0.3407358091883626
688597	28	0	0.59725	0.41293253672130936	-0.9656553615129059
688597	29	1	0.48675	0.47743518739783736	-0.7862039718286192
688597	35	0	0.37175	0.6186972947933289	-0.49810961774059626
688597	32	0	0.556	0.4453935406107546	-0.8980311033796176
688597	37	0	0.399	0.6013049472491946	-0.531226422173757
688597	33	0	0.524	0.48100644818294724	-0.7770578577381012
688597	36	0	0.31775	0.6838546789827525	-0.3860182844890217
688597	34	0	0.33275	0.675102280761215	-0.39903156237313214
688597	30	1	0.724	0.7167277639694698	-0.35723875156033286
688599	27	0	0.66875	0.32812138952591036	-1.2189914528132006
688599	26	0	0.417	0.5781447189946765	-0.582067610421294
688599	28	1	0.83725	0.8312238978508489	-0.19433354564352873
688599	38	1	0.957	0.9595844679821223	-0.04249933019156042
688599	23	1	0.752	0.7494554590437008	-0.3033001396480069
688599	25	1	0.90775	0.9033329335099475	-0.10455647481769458
688599	29	1	0.74675	0.754090103570192	-0.3032842626726125
688599	30	1	0.89475	0.9004608116158569	-0.10855512127202668
688599	33	1	0.74625	0.7455772060485416	-0.30947572273687607
688599	19	1	0.72175	0.7317291193350302	-0.3306314302693745
688599	20	1	0.782	0.782321248379975	-0.25900331097688367
688599	31	1	0.7155	0.7096497782089504	-0.370258007251531
688599	16	1	0.89575	0.8883788436264816	-0.12126803970924767
688599	18	1	0.39525	0.3993157574300756	-0.9590974826342908
688599	37	1	0.64375	0.6476202323476075	-0.475087555745516
688599	24	1	0.43925	0.43982279187369283	-0.8807914020408344
688599	17	1	0.61825	0.6149881229574725	-0.5178210521817834
688599	34	0	0.49075	0.5198888818540848	-0.7025922569306036
688599	36	0	0.4435	0.5591753756937349	-0.6188428133738565
688599	22	1	0.8935	0.8897427493147637	-0.12117962700665627
688599	1	1	0.98625	0.9872037520270017	-0.013000606501754284
688599	32	1	0.83575	0.8344083122336717	-0.19350119493863507
688599	35	1	0.62975	0.6264811266893958	-0.5095889055803074
688599	21	1	0.48175	0.482217145588819	-0.7713044421704929
688599	13	0	0.533	0.4775286383935464	-0.8068427485929868
688599	14	1	0.4265	0.43723635130846866	-0.8747322793033829
688599	15	0	0.60675	0.3951064962763231	-1.0259141760892725
688599	4	1	0.995	0.996635604492408	-0.0033914137594212392
688599	11	0	0.571	0.41172835091658944	-0.9581000104225436
688599	12	0	0.42875	0.5684219826385704	-0.5952482316371819
688599	39	1	0.74575	0.754604528421044	-0.3016070766797645
688599	40	0	0.684	0.31699517963245954	-1.3315585230069231
688599	2	1	0.99	0.9855762420419262	-0.014694085832223126
688599	3	0	0.98475	0.018915391024550615	-4.587316071570116
688599	10	1	0.65125	0.6461153913755353	-0.46549115239112365
688599	9	1	0.964	0.9670157263089432	-0.03404778690218399
688599	5	1	0.992	0.9926799129805894	-0.007409386524332207
688599	8	1	0.90675	0.9092819517742271	-0.09817446658536282
688599	7	1	0.9845	0.9861774447343625	-0.014071173899185446
688599	6	1	0.743	0.7356668947253706	-0.32221650557928777
688602	8	1	0.90875	0.911075516106689	-0.09673661544351018
688602	9	1	0.9675	0.9678159718465577	-0.0332316100350922
688602	24	0	0.45325	0.5527104368014787	-0.6569118447571382
688602	25	1	0.90175	0.9055346385064958	-0.10253499960373065
688602	26	1	0.4395	0.43463772164624287	-0.892072436238708
688602	2	1	0.98475	0.9858990388562943	-0.014376866250901243
688602	5	1	0.9935	0.992815512625286	-0.007277112107003391
688602	13	0	0.53675	0.46615153651751057	-0.8517077037821188
688602	22	1	0.892	0.892365059983472	-0.11889443791322803
688602	23	1	0.7545	0.7559007495997453	-0.29683605526001716
688602	21	0	0.49125	0.5107177051702146	-0.7209298336642289
688602	10	1	0.6535	0.6547485116081232	-0.4555331480551394
688602	20	1	0.7825	0.7875256613406425	-0.2547764259328963
688602	1	1	0.98825	0.9875199503723169	-0.012685244246854258
688602	3	1	0.982	0.9814328446183689	-0.01898874523894782
688602	11	0	0.60075	0.4025059293571452	-0.9996022613400767
688602	12	1	0.4385	0.4425980452843106	-0.8642481120361826
688602	14	0	0.44325	0.5542269997787526	-0.6357323968322834
688602	7	1	0.9875	0.9862886645391225	-0.013981895565480063
688602	6	1	0.73525	0.7423451214688072	-0.3146910457633929
688602	4	1	0.9965	0.9967101191586846	-0.003316548848892198
688602	17	1	0.6405	0.6249345803796057	-0.5036707903713524
688602	29	1	0.7705	0.761314092777787	-0.2966231933852634
688602	30	1	0.904	0.9028290966214697	-0.10620851718159406
688602	18	0	0.40325	0.5954008069091358	-0.5441004029693748
688602	19	0	0.744	0.2628196849630339	-1.5006506191065678
688602	27	1	0.67975	0.6806645132164946	-0.4113562544936463
688602	28	1	0.835	0.8353938894983581	-0.19105089590964291
688602	15	1	0.6165	0.6168107781699003	-0.5238969707851348
688602	16	1	0.88525	0.8908025470654717	-0.1187446270634601
688831	25	1	0.76575	0.771462417719658	-0.2744593829937671
688831	24	0	0.28875	0.7046865563543737	-0.35356853210661354
688831	4	1	0.989	0.9873593807171127	-0.013003721512758202
688831	28	0	0.618	0.38445339195809336	-1.0556255911731078
688831	23	0	0.53675	0.45804033176926234	-0.8330927764194425
688831	26	0	0.291	0.7025144052610829	-0.356630433383118
688831	3	1	0.936	0.9402826199210562	-0.06387835334146967
688831	17	1	0.428	0.4181749436291928	-0.9084393537822301
688831	35	1	0.40125	0.40355111160579843	-0.9534121891083419
688831	33	1	0.5265	0.5433076415036108	-0.6482395317350019
688831	20	0	0.5495	0.4410309605834403	-0.8862677606350421
688831	15	0	0.39625	0.6050916445232936	-0.5222553217935473
688831	16	0	0.7765	0.2287824600038746	-1.6005278339526
688831	27	1	0.4725	0.46690150351722354	-0.7991898486723495
688831	32	1	0.585	0.5899712419191534	-0.5790287584778934
688831	36	0	0.34275	0.6746291690126798	-0.40112502359041946
688831	22	1	0.7175	0.7201652435514259	-0.3530787120898265
688831	5	1	0.97325	0.9755313739118167	-0.0253948983992297
688831	30	1	0.75525	0.7423194560220525	-0.3204865553930442
688831	19	1	0.5275	0.5181134200335359	-0.6982653852784213
688831	34	0	0.333	0.6640359938920868	-0.4175141377775619
688831	14	0	0.30925	0.6933190556707898	-0.37055900786856594
688831	18	0	0.29925	0.6966496237870754	-0.36498245096754156
688831	29	0	0.50825	0.4947571299546162	-0.7649638694441727
688831	31	1	0.45175	0.46567292269669874	-0.8127293029861093
688831	21	1	0.343	0.3442288102921365	-1.0942808174110163
688831	1	1	0.96375	0.9617804143355517	-0.04000288051477956
688831	13	0	0.3325	0.6583983105156327	-0.42773324677404023
688831	2	1	0.95975	0.9525894312308678	-0.05030395776307861
688831	6	0	0.53975	0.45486579349442374	-0.8371999005974504
688831	11	0	0.4015	0.5970553902797261	-0.5334795459009801
688831	12	0	0.29975	0.6906880433658461	-0.37432082968864216
688831	8	1	0.7575	0.7590915634459506	-0.29585472055617373
688831	10	0	0.4285	0.5670683628114808	-0.59388370426994
688831	9	1	0.91025	0.9131377671747013	-0.094044136055079
688831	7	1	0.94975	0.9535794606324376	-0.049136684772283924
688840	27	1	0.6895	0.6933375068214279	-0.3898065603756215
688840	28	1	0.8505	0.8452581612390166	-0.1776098458403
688840	9	1	0.972	0.9696918288347972	-0.031238062105089285
688840	29	1	0.7655	0.7746484938056422	-0.2761346112426079
688840	1	1	0.99	0.9883388331329739	-0.01183934252893494
688840	6	1	0.75775	0.7527016366276339	-0.2991624516097722
688840	4	1	0.997	0.9969557923683997	-0.003066394903791299
688840	30	1	0.90375	0.9087350706814386	-0.09922464113536414
688840	7	1	0.98725	0.9873209092767947	-0.012913651218029561
688840	2	1	0.9845	0.9869419522262941	-0.013296493915310221
688840	3	1	0.98125	0.9825765788038825	-0.01780691314133229
688840	25	0	0.91325	0.08929290955672455	-2.699680456256226
688840	8	1	0.92675	0.9169460441235147	-0.08972235433297798
688840	11	1	0.62325	0.612035843982283	-0.5241964772776608
688840	13	1	0.548	0.5508387788174873	-0.649346706810482
688840	5	1	0.99375	0.9933754743937787	-0.006701413897012402
688840	12	0	0.43075	0.5485600418456154	-0.6415470677869958
688840	26	0	0.4445	0.5562119354298082	-0.6375679567554255
688840	10	1	0.6615	0.6681347285203404	-0.4328719356851919
688840	20	1	0.8115	0.7991308627971814	-0.23801560866666263
688840	24	0	0.45325	0.539115458477419	-0.6870403576419342
688840	22	1	0.9035	0.8993574414544713	-0.11058333223066069
688840	14	0	0.452	0.5434670930605069	-0.6569852159329969
688840	19	1	0.7535	0.7501904407596078	-0.3057330270729482
688840	23	1	0.759	0.7672289847329342	-0.2797703532284213
688840	21	0	0.507	0.4997842287328266	-0.7459099576162953
688840	16	1	0.8925	0.8955797267507926	-0.11319940774812158
688840	15	1	0.62525	0.6302973703853169	-0.4999375576821964
688840	17	1	0.64375	0.636744628406839	-0.4837387770739142
688840	18	0	0.425	0.5865877191698564	-0.5614075899043495
688879	37	1	0.607	0.6145562405936952	-0.5307520304055386
688879	25	1	0.88775	0.890157138591062	-0.12005619214149461
688879	39	1	0.721	0.7256694479581733	-0.3442069952317464
688879	13	1	0.482	0.49311400247945647	-0.7537864310683926
688879	14	0	0.42375	0.5895377363144093	-0.5534162793784386
688879	35	1	0.59675	0.5928654390870789	-0.5677009978522585
688879	24	1	0.41575	0.41071206313537995	-0.942478034436134
688879	5	1	0.99225	0.9913602674820592	-0.008763262502721364
688879	1	1	0.98125	0.9852621258995623	-0.015004539325379691
688879	4	1	0.9955	0.9958867385360076	-0.004152468265744474
688879	38	1	0.95225	0.9516006758325221	-0.051349235155740414
688879	33	0	0.7175	0.28135638667111723	-1.3879969304172701
688879	3	1	0.976	0.977921590285995	-0.022622538334204086
688879	34	0	0.4715	0.5465902626833334	-0.6402289924487068
688879	36	0	0.42275	0.5808368738221943	-0.5724850178693525
688879	11	0	0.5485	0.4407177535401528	-0.8814466466285982
688879	12	0	0.4195	0.5926982581509685	-0.5441113076216152
688879	2	1	0.98325	0.9831754248941958	-0.01717680419312163
688879	20	0	0.747	0.2458083125362524	-1.5656238929323874
688879	22	1	0.8765	0.8729716499858551	-0.14168429069972166
688879	23	0	0.712	0.2776254556535733	-1.3959787272001025
688879	26	0	0.3995	0.6031344275627987	-0.5306501938059394
688879	27	1	0.6435	0.6435112627644113	-0.46733215241793674
688879	40	1	0.66525	0.6533671292706139	-0.4663526740674895
688879	21	1	0.461	0.4573647196700966	-0.822943290825278
688879	31	1	0.681	0.6769647794496968	-0.42131838343547345
688879	32	1	0.82375	0.8086291576876038	-0.22859963492447377
688879	30	1	0.88125	0.8849808836368869	-0.12714415917824062
688879	17	0	0.589	0.4162549128597645	-0.9469988940368025
688879	6	0	0.71125	0.29022543180970894	-1.3385598100725136
688879	7	1	0.98175	0.9837527864561763	-0.016588807597195037
688879	15	1	0.56075	0.573119017447423	-0.5952728004870194
688879	29	1	0.7165	0.7238293296512806	-0.3479748151560111
688879	18	0	0.371	0.6206907429418372	-0.4930017993968747
688879	8	1	0.89025	0.8948042053659039	-0.11530342671758674
688879	9	1	0.9605	0.962364244097886	-0.038983142641286626
688879	16	1	0.882	0.8753165727014973	-0.13685083325581945
688879	28	1	0.804	0.8069855486990848	-0.22685373221008936
688879	10	1	0.6135	0.6146218631525947	-0.5186058768627423
688879	19	1	0.7005	0.7035073516997079	-0.3720196234862858
688942	31	1	0.7765	0.7684532138587727	-0.28265463394196155
688942	10	1	0.69525	0.7037639472486783	-0.3736685288139611
688942	11	1	0.64775	0.6461205176139458	-0.4634332743434393
688942	33	1	0.792	0.7907399594171751	-0.24684474979503704
688942	32	1	0.87775	0.8765859338777695	-0.13918968650325977
688942	29	1	0.80925	0.8083865550067442	-0.22645622729690942
688942	27	1	0.72775	0.7254319608335283	-0.3389820986735691
688942	5	1	0.996	0.9945567643263585	-0.005495123559963866
688942	30	1	0.93075	0.9242313621080843	-0.08102197253740975
688942	4	1	0.99575	0.9975346364244583	-0.002479638685570804
688942	28	1	0.87325	0.869639245469896	-0.14574729284571483
688942	2	1	0.99	0.989303662671115	-0.010853802511609072
688942	3	1	0.9865	0.985741732695636	-0.014508774253906486
688942	6	0	0.7755	0.2210439687299186	-1.6605421239954707
688942	20	1	0.82125	0.8276783282173701	-0.19849709652058936
688942	9	1	0.9745	0.9741853447482388	-0.026482484856474673
688942	26	0	0.47925	0.5226179818774704	-0.7113394039304314
688942	13	0	0.5905	0.4126238376648544	-0.9901374598249681
688942	34	0	0.5275	0.4679448548079347	-0.8297311001679274
688942	24	0	0.487	0.5013049651908347	-0.7796991066871869
688942	25	1	0.9175	0.9239280844278462	-0.08106607575585495
688942	8	1	0.93925	0.9310329253708339	-0.07332661696644241
688942	12	1	0.4895	0.482777241710891	-0.7751786817525621
688942	14	1	0.49125	0.49109775439909065	-0.7633251762860618
688942	22	1	0.9115	0.9162857211875712	-0.09007250465102104
688942	7	1	0.987	0.9897319437702794	-0.010413741761787146
688942	23	1	0.793	0.7952090695910843	-0.24006290030131996
688942	35	0	0.68275	0.312257708574366	-1.34217218447042
688942	19	1	0.781	0.7807477449651478	-0.26087729689494316
688942	21	1	0.5255	0.5315847030792156	-0.6720087050803248
688942	1	1	0.99	0.9902357497908387	-0.009889181335653642
688942	18	0	0.43775	0.5646689356299133	-0.6034070748007409
688942	15	1	0.674	0.6688454081787785	-0.43211507476885064
688942	16	1	0.90775	0.9079532778012788	-0.09879666030573431
688942	17	1	0.67025	0.6717356968361882	-0.42270938091628235
688943	3	1	0.962	0.9592636427272507	-0.042609433675293455
688943	1	1	0.97475	0.9737316374498689	-0.027064929008282012
688943	23	0	0.615	0.38825600142369243	-1.0184529916128142
688943	2	1	0.9675	0.9683692067336399	-0.03287952107028695
688943	38	1	0.91175	0.905262761376533	-0.10573304767317408
688943	24	0	0.33175	0.6765094079379224	-0.39872589462307967
688943	25	1	0.817	0.8253422225663721	-0.20057639581538678
688943	6	1	0.607	0.6096125801924731	-0.5218178686202779
688943	37	1	0.487	0.4854888597851626	-0.7742470520465468
688943	40	1	0.53325	0.5249135106889389	-0.6963305734239084
688943	29	0	0.5815	0.4158709919514068	-0.9650517230642857
688943	4	1	0.99225	0.9920664053829281	-0.008070363046858799
688943	26	0	0.327	0.675712776948686	-0.39935651361361557
688943	27	1	0.52825	0.5313581022211631	-0.6673568412439939
688943	28	1	0.69725	0.695079829562318	-0.3901456224926827
688943	10	1	0.4965	0.49545704474553476	-0.7397246473239988
688943	5	0	0.984	0.016080045856013636	-5.171108122016684
688943	35	1	0.4535	0.46388243806966545	-0.817080780213578
688943	34	0	0.37675	0.6276493315158823	-0.4805381819911001
688943	39	0	0.607	0.3963025653627478	-1.0182411440829755
688943	9	1	0.9415	0.9367706212145425	-0.06702418550540719
688943	36	0	0.35	0.6459123565306261	-0.44967459536735116
688943	19	1	0.5875	0.5872382128996885	-0.5659512610143044
688943	22	1	0.7855	0.7874174538680706	-0.25380552273877915
688943	7	1	0.96775	0.9688211497135292	-0.032436337578956524
688943	20	1	0.643	0.6357459747697871	-0.4838314644172737
688943	31	0	0.552	0.46210276641507986	-0.8449819153636859
688943	21	1	0.37875	0.378851886585574	-1.0033793181432082
688943	18	0	0.32575	0.6747065755341793	-0.39955792330496886
688943	8	1	0.8195	0.8211154595659155	-0.2078336132742926
688943	12	0	0.35375	0.6623994457717918	-0.41974114823662395
688943	32	0	0.67475	0.3245770320488099	-1.2875491228997202
688943	33	1	0.61075	0.6121218947678719	-0.5197753403779107
688943	11	1	0.4575	0.45583383804629535	-0.8229297019150046
688943	30	1	0.805	0.8063590914747396	-0.22827155070734817
688943	16	1	0.819	0.8187716362587562	-0.20722837878486283
688943	17	1	0.46475	0.47454132325802084	-0.7828045016428513
