name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
xi_pr[1,40]	0.41	0.0086	0.27	-0.0099	0.4	0.86	971.0	5.1	1.0
xi_pr[2,1]	-0.12	0.012	0.84	-1.5	-0.11	1.3	4810.0	25.0	1.0
xi_pr[2,2]	0.17	0.012	0.85	-1.2	0.17	1.6	4748.0	25.0	1.0
xi_pr[2,3]	0.017	0.011	0.86	-1.4	0.033	1.4	5635.0	29.0	1.0
xi_pr[2,4]	0.76	0.016	0.96	-0.85	0.77	2.2	3453.0	18.0	1.0
xi_pr[2,5]	0.3	0.012	0.89	-1.1	0.31	1.8	5458.0	29.0	1.0
xi_pr[2,6]	-0.78	0.015	0.88	-2.2	-0.79	0.69	3390.0	18.0	1.0
xi_pr[2,7]	0.23	0.012	0.87	-1.2	0.24	1.7	5185.0	27.0	1.0
xi_pr[2,8]	-0.044	0.012	0.85	-1.4	-0.035	1.4	4841.0	25.0	1.0
xi_pr[2,9]	-0.53	0.013	0.82	-1.8	-0.53	0.83	4254.0	22.0	1.0
xi_pr[2,10]	-0.07	0.01	0.85	-1.4	-0.067	1.3	6811.0	36.0	1.0
xi_pr[2,11]	-0.32	0.013	0.9	-1.8	-0.32	1.1	5052.0	26.0	1.0
xi_pr[2,12]	0.11	0.012	0.88	-1.4	0.11	1.6	5531.0	29.0	1.0
xi_pr[2,13]	0.42	0.014	0.91	-1.1	0.44	1.9	4225.0	22.0	1.0
xi_pr[2,14]	0.35	0.012	0.92	-1.2	0.35	1.9	5554.0	29.0	1.0
xi_pr[2,15]	0.2	0.012	0.92	-1.3	0.21	1.7	5961.0	31.0	1.0
xi_pr[2,16]	-1.3	0.018	0.84	-2.6	-1.3	0.18	2074.0	11.0	1.0
xi_pr[2,17]	-0.26	0.012	0.89	-1.7	-0.27	1.2	5385.0	28.0	1.0
xi_pr[2,18]	-0.36	0.011	0.89	-1.8	-0.37	1.1	6568.0	34.0	1.0
xi_pr[2,19]	-0.28	0.012	0.91	-1.8	-0.28	1.2	5596.0	29.0	1.0
xi_pr[2,20]	-0.017	0.011	0.87	-1.5	-0.011	1.4	5842.0	31.0	1.0
xi_pr[2,21]	-0.41	0.013	0.93	-1.9	-0.43	1.1	5192.0	27.0	1.0
xi_pr[2,22]	-0.022	0.012	0.87	-1.5	0.00072	1.3	5218.0	27.0	1.0
xi_pr[2,23]	-0.42	0.012	0.86	-1.8	-0.42	1.0	5335.0	28.0	1.0
xi_pr[2,24]	1.0	0.02	1.0	-0.72	1.0	2.6	2452.0	13.0	1.0
xi_pr[2,25]	-0.53	0.015	0.85	-1.9	-0.55	0.89	3164.0	17.0	1.0
xi_pr[2,26]	0.62	0.014	0.95	-0.93	0.62	2.2	4633.0	24.0	1.0
xi_pr[2,27]	-0.37	0.012	0.86	-1.8	-0.38	1.1	5053.0	26.0	1.0
xi_pr[2,28]	0.096	0.012	0.86	-1.3	0.095	1.5	4976.0	26.0	1.0
xi_pr[2,29]	0.4	0.014	0.91	-1.1	0.41	1.9	4437.0	23.0	1.0
xi_pr[2,30]	-0.054	0.012	0.89	-1.5	-0.041	1.4	5423.0	28.0	1.0
xi_pr[2,31]	0.37	0.012	0.88	-1.1	0.4	1.8	5682.0	30.0	1.0
xi_pr[2,32]	0.62	0.014	0.89	-0.92	0.65	2.1	4112.0	22.0	1.0
xi_pr[2,33]	-0.49	0.013	0.85	-1.8	-0.51	0.95	4105.0	21.0	1.0
xi_pr[2,34]	-0.14	0.011	0.92	-1.7	-0.15	1.4	6397.0	33.0	1.0
xi_pr[2,35]	0.37	0.011	0.9	-1.2	0.37	1.9	6565.0	34.0	1.0
xi_pr[2,36]	-0.41	0.012	0.92	-1.9	-0.43	1.1	5524.0	29.0	1.0
xi_pr[2,37]	0.27	0.012	0.93	-1.2	0.28	1.8	5548.0	29.0	1.0
xi_pr[2,38]	0.59	0.016	0.97	-1.0	0.59	2.2	3923.0	21.0	1.0
xi_pr[2,39]	-0.058	0.011	0.92	-1.6	-0.029	1.4	7013.0	37.0	1.0
xi_pr[2,40]	0.18	0.011	0.92	-1.3	0.17	1.7	6399.0	33.0	1.0
L[1,1]	1.0		6e-16	1.0	1.0	1.0			
L[1,2]	0.0		0.0	0.0	0.0	0.0			
L[2,1]	0.21	0.006	0.31	-0.32	0.22	0.69	2605.0	14.0	1.0
L[2,2]	0.92	0.0022	0.1	0.71	0.96	1.0	2025.0	11.0	1.0
sigma[1]	1.7	0.0072	0.26	1.3	1.7	2.2	1290.0	6.7	1.0
sigma[2]	0.26	0.005	0.13	0.051	0.26	0.47	623.0	3.3	1.0
