name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
xi_pr[1,10]	0.36	0.0057	0.28	-0.1	0.36	0.83	2409.0	10.0	1.0
xi_pr[1,11]	1.1	0.0068	0.31	0.57	1.1	1.6	2083.0	8.8	1.0
xi_pr[1,12]	-0.073	0.0056	0.28	-0.54	-0.07	0.39	2545.0	11.0	1.0
xi_pr[1,13]	-0.23	0.0061	0.3	-0.73	-0.22	0.26	2432.0	10.0	1.0
xi_pr[1,14]	0.7	0.0062	0.3	0.22	0.69	1.2	2295.0	9.7	1.0
xi_pr[1,15]	-1.3	0.0072	0.38	-2.0	-1.3	-0.7	2807.0	12.0	1.0
xi_pr[1,16]	-0.24	0.0056	0.3	-0.74	-0.24	0.25	2759.0	12.0	1.0
xi_pr[1,17]	1.4	0.0078	0.35	0.86	1.4	2.0	1995.0	8.4	1.0
xi_pr[1,18]	-1.5	0.0073	0.4	-2.2	-1.5	-0.91	3048.0	13.0	1.0
xi_pr[1,19]	1.4	0.0076	0.34	0.92	1.4	2.0	1999.0	8.4	1.0
xi_pr[1,20]	0.11	0.0059	0.3	-0.37	0.11	0.59	2559.0	11.0	1.0
xi_pr[1,21]	-0.82	0.0067	0.35	-1.4	-0.81	-0.27	2648.0	11.0	1.0
xi_pr[1,22]	-0.18	0.0066	0.32	-0.73	-0.18	0.33	2373.0	10.0	1.0
xi_pr[1,23]	-1.3	0.0071	0.41	-2.0	-1.3	-0.71	3356.0	14.0	1.0
xi_pr[1,24]	-0.068	0.0063	0.3	-0.58	-0.067	0.42	2303.0	9.7	1.0
xi_pr[1,25]	-0.67	0.0071	0.34	-1.2	-0.66	-0.13	2327.0	9.8	1.0
xi_pr[1,26]	-0.32	0.0062	0.32	-0.86	-0.31	0.19	2647.0	11.0	1.0
xi_pr[1,27]	0.69	0.006	0.32	0.17	0.68	1.2	2808.0	12.0	1.0
xi_pr[1,28]	0.4	0.0061	0.33	-0.14	0.4	0.94	2848.0	12.0	1.0
xi_pr[1,29]	0.78	0.0063	0.34	0.24	0.78	1.3	2879.0	12.0	1.0
xi_pr[1,30]	0.11	0.0059	0.36	-0.51	0.11	0.69	3622.0	15.0	1.0
xi_pr[1,31]	-2.4	0.0089	0.56	-3.4	-2.4	-1.5	3954.0	17.0	1.0
xi_pr[1,32]	-0.22	0.0067	0.39	-0.85	-0.21	0.41	3342.0	14.0	1.0
xi_pr[1,33]	0.21	0.0063	0.36	-0.38	0.22	0.79	3221.0	14.0	1.0
xi_pr[1,34]	-1.9	0.0078	0.51	-2.8	-1.9	-1.1	4411.0	19.0	1.0
xi_pr[1,35]	0.62	0.0069	0.4	-0.02	0.62	1.3	3361.0	14.0	1.0
xi_pr[1,36]	-0.085	0.0061	0.42	-0.79	-0.08	0.6	4748.0	20.0	1.0
xi_pr[1,37]	1.4	0.007	0.44	0.68	1.4	2.1	4018.0	17.0	1.0
xi_pr[1,38]	-0.42	0.0071	0.47	-1.2	-0.41	0.31	4254.0	18.0	1.0
xi_pr[1,39]	0.31	0.0066	0.41	-0.36	0.31	0.98	3914.0	17.0	1.0
xi_pr[1,40]	0.68	0.0068	0.45	-0.036	0.67	1.4	4517.0	19.0	1.0
