subject	trial	dimension	stimulus	accuracy	Y_hat	Y_pred	WAIC
dqv12yv7mc6sjik35hhojjm9	7	5	52	0.0	0.38	0.6241013551391658	-0.496605497510424
dqv12yv7mc6sjik35hhojjm9	8	5	59	0.0	0.30575	0.7048379450475782	-0.35808660896975664
e1db8635tk57zd1wfii8pub4	1	2	1	1.0	0.8755	0.8803848433460589	-0.16666179060320632
e1db8635tk57zd1wfii8pub4	2	2	6	0.0	0.53225	0.48020987731605125	-0.8172644132587088
e1db8635tk57zd1wfii8pub4	3	3	15	0.0	0.36825	0.6452303452016334	-0.4551607884703335
e1db8635tk57zd1wfii8pub4	4	3	10	0.0	0.36825	0.6313589701016069	-0.48871464037599194
e1db8635tk57zd1wfii8pub4	5	4	12	0.0	0.31475	0.6952964989702093	-0.37002155422565586
e1db8635tk57zd1wfii8pub4	6	4	23	0.0	0.53975	0.4510209406409492	-1.0242151156052892
e1db8635tk57zd1wfii8pub4	7	5	14	1.0	0.2865	0.29477489242859156	-1.242476269379925
e1db8635tk57zd1wfii8pub4	8	5	26	0.0	0.34075	0.6434737486383533	-0.46111442097293737
e1nl0grkiat5rfv52e7f9i82	1	2	19	1.0	0.921	0.9147500676166955	-0.09722456923257611
e1nl0grkiat5rfv52e7f9i82	2	2	20	1.0	0.94175	0.9389857270616299	-0.06964198004944697
e1nl0grkiat5rfv52e7f9i82	3	3	15	1.0	0.756	0.7555131685598789	-0.31955736962452985
e1nl0grkiat5rfv52e7f9i82	4	3	10	1.0	0.866	0.8585411226840586	-0.177303636179428
e1nl0grkiat5rfv52e7f9i82	5	4	12	1.0	0.6505	0.6587028364710411	-0.48859671722426895
e1nl0grkiat5rfv52e7f9i82	6	4	23	1.0	0.97225	0.9699040250942417	-0.033158342399346626
e1nl0grkiat5rfv52e7f9i82	7	5	14	1.0	0.67625	0.6906805602245636	-0.44856830814560505
e1nl0grkiat5rfv52e7f9i82	8	5	26	1.0	0.79025	0.7908408576672337	-0.271136664574066
eh2ff5nnebaun0ukl8isoov6	1	2	19	0.0	0.465	0.5352690737533355	-0.6940365181747544
eh2ff5nnebaun0ukl8isoov6	2	2	20	0.0	0.423	0.568931385755338	-0.6368194556485306
eh2ff5nnebaun0ukl8isoov6	3	3	15	0.0	0.34475	0.6633160054515533	-0.4231228444246178
eh2ff5nnebaun0ukl8isoov6	4	3	10	0.0	0.34225	0.6567024237186505	-0.4392358069500943
eh2ff5nnebaun0ukl8isoov6	5	4	16	0.0	0.50775	0.4885581516626738	-0.973303221750002
eh2ff5nnebaun0ukl8isoov6	6	4	17	1.0	0.363	0.35877710436293975	-1.0717382300764284
eh2ff5nnebaun0ukl8isoov6	7	5	52	0.0	0.2735	0.7131173311326582	-0.3414069785745588
eh2ff5nnebaun0ukl8isoov6	8	5	59	0.0	0.25425	0.7408990758296052	-0.30027127017341293
et1y68os2qkp3aphx26icrsj	1	2	1	1.0	0.977	0.9754726170177956	-0.0274425176707309
et1y68os2qkp3aphx26icrsj	2	2	6	1.0	0.70075	0.7082311369270197	-0.38467776490408395
et1y68os2qkp3aphx26icrsj	3	3	11	0.0	0.5585	0.4415356033679977	-1.0362470117410483
et1y68os2qkp3aphx26icrsj	4	3	18	0.0	0.6145	0.37146942359556456	-1.1729995064757668
et1y68os2qkp3aphx26icrsj	5	4	16	1.0	0.86225	0.8632680711723743	-0.18921150154721297
et1y68os2qkp3aphx26icrsj	6	4	17	1.0	0.53225	0.5179000468815907	-0.7193837876998705
et1y68os2qkp3aphx26icrsj	7	5	52	1.0	0.3665	0.37084586550945675	-1.0448064522746392
et1y68os2qkp3aphx26icrsj	8	5	59	0.0	0.29825	0.7079268731853817	-0.35263934445935186
fb7k4aysxa2o2pqr6x4tmws7	1	2	19	0.0	0.54625	0.44628904906004196	-0.9218588051706421
fb7k4aysxa2o2pqr6x4tmws7	2	2	20	0.0	0.52575	0.46774537591161747	-0.9066221140969134
fb7k4aysxa2o2pqr6x4tmws7	3	3	11	0.0	0.39725	0.5962464424960189	-0.5639044759292963
fb7k4aysxa2o2pqr6x4tmws7	4	3	18	1.0	0.49625	0.4921521261927636	-0.7679847711397054
fb7k4aysxa2o2pqr6x4tmws7	5	4	12	0.0	0.32175	0.6811522458683928	-0.3925378316734913
fb7k4aysxa2o2pqr6x4tmws7	6	4	23	1.0	0.6265	0.6323636632845475	-0.5628574709574161
fb7k4aysxa2o2pqr6x4tmws7	7	5	14	0.0	0.30075	0.6922406845706605	-0.3747690771418048
fb7k4aysxa2o2pqr6x4tmws7	8	5	26	0.0	0.38	0.615487433846022	-0.5108235070510228
fk10xuijobp50mlaq2y5y2ce	1	2	19	0.0	0.47325	0.5283124488807723	-0.7072987484165517
fk10xuijobp50mlaq2y5y2ce	2	2	20	0.0	0.438	0.560637363118467	-0.6552467513685943
fk10xuijobp50mlaq2y5y2ce	3	3	15	1.0	0.355	0.34051193987413647	-1.1170979326368224
fk10xuijobp50mlaq2y5y2ce	4	3	10	0.0	0.343	0.6525053923251782	-0.44736492668958006
fk10xuijobp50mlaq2y5y2ce	5	4	12	0.0	0.3115	0.7037324876914829	-0.3564636468260101
fk10xuijobp50mlaq2y5y2ce	6	4	23	0.0	0.4935	0.4947086804165213	-0.879900588878343
fk10xuijobp50mlaq2y5y2ce	7	5	14	0.0	0.29725	0.7143728070189211	-0.3397259659879276
fk10xuijobp50mlaq2y5y2ce	8	5	26	0.0	0.331	0.6597732301286244	-0.43102684984455125
fmxp3czl5pcqd9ww0gb2wxnu	1	2	1	1.0	0.9975	0.9966179144292862	-0.0034733868567116393
fmxp3czl5pcqd9ww0gb2wxnu	2	2	6	1.0	0.89175	0.8859067494268639	-0.1322736563350952
fmxp3czl5pcqd9ww0gb2wxnu	3	3	15	1.0	0.73675	0.736751541800505	-0.35083721645817934
fmxp3czl5pcqd9ww0gb2wxnu	4	3	10	1.0	0.85025	0.841550594307939	-0.203983025963626
fmxp3czl5pcqd9ww0gb2wxnu	5	4	16	1.0	0.98125	0.9793884944688942	-0.023723891026601003
fmxp3czl5pcqd9ww0gb2wxnu	6	4	17	1.0	0.7585	0.7489674833557278	-0.3277166458139188
fmxp3czl5pcqd9ww0gb2wxnu	7	5	14	1.0	0.669	0.6678519648577017	-0.49168666137100386
fmxp3czl5pcqd9ww0gb2wxnu	8	5	26	1.0	0.77875	0.7733128505179672	-0.2985631655307531
fnrunzz344heazawmlln7qa8	1	2	19	0.0	0.47525	0.5307844509211856	-0.6987647224594566
fnrunzz344heazawmlln7qa8	2	2	20	0.0	0.4395	0.5646468951993804	-0.6402371816458176
fnrunzz344heazawmlln7qa8	3	3	15	0.0	0.33575	0.6617175426733688	-0.4252466363892348
fnrunzz344heazawmlln7qa8	4	3	10	0.0	0.35	0.6549325792033487	-0.4412115829351024
fnrunzz344heazawmlln7qa8	5	4	16	0.0	0.53	0.47976747560975325	-0.9896532848276359
fnrunzz344heazawmlln7qa8	6	4	17	1.0	0.35625	0.3599869178218986	-1.066633656040116
fnrunzz344heazawmlln7qa8	7	5	52	0.0	0.28	0.7123039184569289	-0.3425393505872158
fnrunzz344heazawmlln7qa8	8	5	59	1.0	0.25475	0.2593950630138512	-1.3520734121649194
fwofl8i6vltau2mue0te2hbl	1	2	1	1.0	0.9785	0.9803077137478236	-0.0227763079269217
fwofl8i6vltau2mue0te2hbl	2	2	6	1.0	0.7435	0.7407974038426226	-0.3347378809255966
fwofl8i6vltau2mue0te2hbl	3	3	15	0.0	0.53375	0.48045812964430606	-0.8391873837651052
fwofl8i6vltau2mue0te2hbl	4	3	10	1.0	0.6205	0.6135381542650911	-0.5738573372458622
fwofl8i6vltau2mue0te2hbl	5	4	12	0.0	0.42575	0.5798046645280129	-0.6007282187061265
fwofl8i6vltau2mue0te2hbl	6	4	23	1.0	0.85525	0.8516163991671252	-0.20063216089761254
fwofl8i6vltau2mue0te2hbl	7	5	14	1.0	0.448	0.42900121373114625	-0.9333649707158189
fwofl8i6vltau2mue0te2hbl	8	5	26	0.0	0.552	0.45672071245384877	-0.9245479291417908
fwoi5lg70mtdde5g3akr9ecb	1	2	19	0.0	0.7515	0.25830678927031425	-1.6892430986265001
fwoi5lg70mtdde5g3akr9ecb	2	2	20	1.0	0.76025	0.7621348626092497	-0.3232082982851729
fwoi5lg70mtdde5g3akr9ecb	3	3	11	1.0	0.617	0.609623995289264	-0.5794510943528629
fwoi5lg70mtdde5g3akr9ecb	4	3	18	1.0	0.656	0.6613089305357344	-0.4586839256956956
fwoi5lg70mtdde5g3akr9ecb	5	4	16	1.0	0.89425	0.8918122708060844	-0.14603492090618778
fwoi5lg70mtdde5g3akr9ecb	6	4	17	0.0	0.53275	0.4631582695623849	-0.8615384441850523
fwoi5lg70mtdde5g3akr9ecb	7	5	14	0.0	0.4185	0.5881958310339239	-0.5870679028433169
fwoi5lg70mtdde5g3akr9ecb	8	5	26	1.0	0.5395	0.5422764765633233	-0.6835125740350376
gf0om5v1hgekkkb9sbeju4vk	1	2	19	1.0	0.8005	0.802287098914215	-0.24594518288022515
gf0om5v1hgekkkb9sbeju4vk	2	2	20	1.0	0.83525	0.8242063606455844	-0.22552407446062298
gf0om5v1hgekkkb9sbeju4vk	3	3	15	1.0	0.58025	0.5760482521377938	-0.6124918973115892
gf0om5v1hgekkkb9sbeju4vk	4	3	10	1.0	0.68575	0.6794521937107006	-0.453993674067896
gf0om5v1hgekkkb9sbeju4vk	5	4	16	1.0	0.9335	0.9319702500460043	-0.08607001138841046
gf0om5v1hgekkkb9sbeju4vk	6	4	17	0.0	0.593	0.4065087298836957	-1.033803274689469
gf0om5v1hgekkkb9sbeju4vk	7	5	52	0.0	0.4135	0.5780509569001673	-0.5930856358934451
gf0om5v1hgekkkb9sbeju4vk	8	5	59	0.0	0.31775	0.6808962789988363	-0.4021143800508347
gno66up8i05lvmaecgnbwlcn	1	2	1	1.0	0.97525	0.9759948570351551	-0.029002358914767892
gno66up8i05lvmaecgnbwlcn	2	2	6	0.0	0.72975	0.28183127744652675	-1.5170743991110127
gno66up8i05lvmaecgnbwlcn	3	3	15	1.0	0.511	0.5092052584510547	-0.7442281325351335
gno66up8i05lvmaecgnbwlcn	4	3	10	1.0	0.59	0.5937567270505117	-0.6080293602999797
gno66up8i05lvmaecgnbwlcn	5	4	16	1.0	0.8835	0.8801255931117	-0.16483963582788025
gno66up8i05lvmaecgnbwlcn	6	4	17	0.0	0.5245	0.4717181267024592	-0.8444754100608528
gno66up8i05lvmaecgnbwlcn	7	5	14	0.0	0.38875	0.5953429296120746	-0.5708822227653924
gno66up8i05lvmaecgnbwlcn	8	5	26	1.0	0.52475	0.5311478813888935	-0.7089916510036648
gpn8qich9rvm3wmacxs220fq	1	2	1	1.0	0.98075	0.9828799837033787	-0.01993787170311281
gpn8qich9rvm3wmacxs220fq	2	2	6	0.0	0.7685	0.23455724330612004	-1.8660689648575284
gpn8qich9rvm3wmacxs220fq	3	3	15	1.0	0.573	0.5688193877177585	-0.6437642396786686
gpn8qich9rvm3wmacxs220fq	4	3	10	1.0	0.6595	0.6627615672603734	-0.5025399549249415
gpn8qich9rvm3wmacxs220fq	5	4	12	0.0	0.46	0.5416208136678352	-0.7222056227600673
gpn8qich9rvm3wmacxs220fq	6	4	23	1.0	0.886	0.8761201457625919	-0.1686420523910792
gpn8qich9rvm3wmacxs220fq	7	5	52	1.0	0.425	0.4275043248411936	-0.930006674490355
gpn8qich9rvm3wmacxs220fq	8	5	59	1.0	0.339	0.329729417397222	-1.1713185001465154
hj99vydmh5ej5i9dnkwlrl8a	1	2	19	1.0	0.82675	0.8272316135279216	-0.21484983292592852
hj99vydmh5ej5i9dnkwlrl8a	2	2	20	1.0	0.852	0.8476943321530948	-0.1965599692901983
hj99vydmh5ej5i9dnkwlrl8a	3	3	11	0.0	0.70175	0.29066594971215687	-1.861740914438185
hj99vydmh5ej5i9dnkwlrl8a	4	3	18	1.0	0.7515	0.7514593873618719	-0.322536707896138
hj99vydmh5ej5i9dnkwlrl8a	5	4	16	1.0	0.94475	0.9437702313621928	-0.07099964607434639
hj99vydmh5ej5i9dnkwlrl8a	6	4	17	1.0	0.6465	0.6396861184735049	-0.5050594743309957
hj99vydmh5ej5i9dnkwlrl8a	7	5	52	1.0	0.4685	0.4678478242488358	-0.8452721413462915
hj99vydmh5ej5i9dnkwlrl8a	8	5	59	1.0	0.3445	0.351791224583759	-1.1204900672701206
hkaj2w2ieihsv4vt8myp7nyj	1	2	1	1.0	0.98325	0.9820743883050733	-0.019939362457616912
hkaj2w2ieihsv4vt8myp7nyj	2	2	6	1.0	0.73625	0.7438231895183565	-0.3262965849993749
hkaj2w2ieihsv4vt8myp7nyj	3	3	11	1.0	0.61025	0.6145368786917259	-0.5692890757643622
hkaj2w2ieihsv4vt8myp7nyj	4	3	18	1.0	0.66725	0.668504646300182	-0.44473641957358456
hkaj2w2ieihsv4vt8myp7nyj	5	4	12	0.0	0.424	0.5837777212261294	-0.5860033072332018
hkaj2w2ieihsv4vt8myp7nyj	6	4	23	1.0	0.866	0.855706889792611	-0.1887716650621422
hkaj2w2ieihsv4vt8myp7nyj	7	5	14	0.0	0.39725	0.5833716974652483	-0.6045948001056465
hkaj2w2ieihsv4vt8myp7nyj	8	5	26	0.0	0.55225	0.4572400007080605	-0.9114177042857341
hm59giibm3v5mz759etodpks	1	2	1	1.0	0.98575	0.9857085320243083	-0.015966424688195136
hm59giibm3v5mz759etodpks	2	2	6	1.0	0.77725	0.7797679117392554	-0.2785363350708319
hm59giibm3v5mz759etodpks	3	3	11	1.0	0.6705	0.6770338307155622	-0.47803878917989606
hm59giibm3v5mz759etodpks	4	3	18	0.0	0.70275	0.2936674952015215	-1.5466591539346
hm59giibm3v5mz759etodpks	5	4	12	1.0	0.47325	0.47385406973519073	-0.8369539134437262
hm59giibm3v5mz759etodpks	6	4	23	1.0	0.88475	0.8869832517719888	-0.14621368439775162
hm59giibm3v5mz759etodpks	7	5	52	0.0	0.42175	0.5732435743003343	-0.6280553761846296
hm59giibm3v5mz759etodpks	8	5	59	1.0	0.3365	0.33206624222048936	-1.165079411527886
i3qzg4lnh302twn5jhnsxcot	1	2	1	1.0	0.991	0.9905904783349035	-0.010059861368865823
i3qzg4lnh302twn5jhnsxcot	2	2	6	1.0	0.81875	0.8086996054704214	-0.2347859900199364
i3qzg4lnh302twn5jhnsxcot	3	3	15	1.0	0.60225	0.6101023163883557	-0.5568405918502451
i3qzg4lnh302twn5jhnsxcot	4	3	10	1.0	0.7165	0.7145037160092311	-0.40122458286242796
i3qzg4lnh302twn5jhnsxcot	5	4	16	1.0	0.94975	0.9440848090687715	-0.0687334951716597
i3qzg4lnh302twn5jhnsxcot	6	4	17	0.0	0.62875	0.37656953343738	-1.1604650730622446
i3qzg4lnh302twn5jhnsxcot	7	5	52	1.0	0.457	0.4569730448180666	-0.8588862661891385
i3qzg4lnh302twn5jhnsxcot	8	5	59	0.0	0.32975	0.6618312849993643	-0.441072291978433
i4a29f5r5hfbpgssm2vjk741	1	2	1	1.0	0.98975	0.9907140675959366	-0.010175580416740028
i4a29f5r5hfbpgssm2vjk741	2	2	6	0.0	0.8275	0.1771730026206061	-2.3423906758634483
i4a29f5r5hfbpgssm2vjk741	3	3	15	1.0	0.65675	0.6497101196571498	-0.5044582038742308
i4a29f5r5hfbpgssm2vjk741	4	3	10	1.0	0.75725	0.7516226318023256	-0.35649175201119004
i4a29f5r5hfbpgssm2vjk741	5	4	12	1.0	0.533	0.5453761652814345	-0.7103824819833368
i4a29f5r5hfbpgssm2vjk741	6	4	23	1.0	0.923	0.9223230077997046	-0.10110599886670704
i4a29f5r5hfbpgssm2vjk741	7	5	52	1.0	0.506	0.49814867460415474	-0.7937144286247041
i4a29f5r5hfbpgssm2vjk741	8	5	59	1.0	0.3885	0.38194919657344795	-1.064038892596091
i4iqh3roj0xnxmoit1shq18t	1	2	19	1.0	0.74575	0.7351638002592028	-0.34768411804629484
i4iqh3roj0xnxmoit1shq18t	2	2	20	1.0	0.74225	0.7479763410956535	-0.3456544492934099
i4iqh3roj0xnxmoit1shq18t	3	3	15	1.0	0.52	0.5057940964195792	-0.7410148752584603
i4iqh3roj0xnxmoit1shq18t	4	3	10	0.0	0.56875	0.42179777256391743	-1.0585848828265003
i4iqh3roj0xnxmoit1shq18t	5	4	12	0.0	0.4075	0.5969416621269359	-0.555272213784649
i4iqh3roj0xnxmoit1shq18t	6	4	23	1.0	0.84025	0.8389880286416578	-0.21480343786380807
i4iqh3roj0xnxmoit1shq18t	7	5	52	0.0	0.38075	0.6250372500698798	-0.49417791447021353
i4iqh3roj0xnxmoit1shq18t	8	5	59	0.0	0.28875	0.7058160686678876	-0.35498140924451793
i7zrmmwvdnj5z4egmqshkxzy	1	2	19	1.0	0.66375	0.6514009294508181	-0.4847315222742197
i7zrmmwvdnj5z4egmqshkxzy	2	2	20	0.0	0.64075	0.3608035786861135	-1.3231799695793125
i7zrmmwvdnj5z4egmqshkxzy	3	3	15	1.0	0.43875	0.43864092744396554	-0.8820912148386756
i7zrmmwvdnj5z4egmqshkxzy	4	3	10	0.0	0.4805	0.5142530647648698	-0.7649705592025746
i7zrmmwvdnj5z4egmqshkxzy	5	4	12	1.0	0.356	0.35742957491855226	-1.07547016981691
i7zrmmwvdnj5z4egmqshkxzy	6	4	23	1.0	0.74975	0.7485752432555022	-0.36078350907710965
i7zrmmwvdnj5z4egmqshkxzy	7	5	14	0.0	0.338	0.6530920263282051	-0.445620359697509
i7zrmmwvdnj5z4egmqshkxzy	8	5	26	0.0	0.43325	0.5511371910716937	-0.653568772747547
igjmvdboset684mifuqojpij	1	2	19	1.0	0.75025	0.7556032188228275	-0.3199916573556436
igjmvdboset684mifuqojpij	2	2	20	0.0	0.76175	0.23942422115168396	-2.0208617690061086
igjmvdboset684mifuqojpij	3	3	15	1.0	0.5275	0.5307039918686187	-0.7002819116627519
igjmvdboset684mifuqojpij	4	3	10	1.0	0.63325	0.6170516857622144	-0.5661409543740457
igjmvdboset684mifuqojpij	5	4	16	1.0	0.89375	0.8964089471137467	-0.14332236054745895
igjmvdboset684mifuqojpij	6	4	17	1.0	0.551	0.5540960674753317	-0.6507639801835586
igjmvdboset684mifuqojpij	7	5	52	0.0	0.3925	0.6084740454705987	-0.5309597714392698
igjmvdboset684mifuqojpij	8	5	59	0.0	0.3035	0.69724704600579	-0.3706610553409071
ikqcfr8gvb697kq3xjql5t80	1	2	1	1.0	0.9795	0.9794692581727164	-0.023134356942065767
ikqcfr8gvb697kq3xjql5t80	2	2	6	1.0	0.73575	0.7275325127214988	-0.3509727361843411
ikqcfr8gvb697kq3xjql5t80	3	3	11	0.0	0.5705	0.41919884273249614	-1.098627458081362
ikqcfr8gvb697kq3xjql5t80	4	3	18	1.0	0.658	0.65288371438351	-0.47121455611003304
ikqcfr8gvb697kq3xjql5t80	5	4	12	0.0	0.4025	0.5955180628000333	-0.5577194241432022
ikqcfr8gvb697kq3xjql5t80	6	4	23	1.0	0.8315	0.8391433961554303	-0.21342822173175802
ikqcfr8gvb697kq3xjql5t80	7	5	14	0.0	0.39325	0.5972869041193242	-0.5689556401364083
ikqcfr8gvb697kq3xjql5t80	8	5	26	1.0	0.53	0.5329760959832232	-0.7008917056787554
ip976i3g4frmel44c8xbm6iy	1	2	1	1.0	0.995	0.9946609244600919	-0.005524897048169736
ip976i3g4frmel44c8xbm6iy	2	2	6	1.0	0.83925	0.8522729680582872	-0.17548265879010044
ip976i3g4frmel44c8xbm6iy	3	3	11	1.0	0.798	0.7883383613968742	-0.2882223297822472
ip976i3g4frmel44c8xbm6iy	4	3	18	1.0	0.79375	0.7993848551110417	-0.25105492615916564
ip976i3g4frmel44c8xbm6iy	5	4	16	1.0	0.9625	0.9660932761238178	-0.03975090162563895
ip976i3g4frmel44c8xbm6iy	6	4	17	1.0	0.68975	0.6937252751592452	-0.41120514146554715
ip976i3g4frmel44c8xbm6iy	7	5	52	1.0	0.51475	0.519453846218597	-0.7387597030417846
ip976i3g4frmel44c8xbm6iy	8	5	59	0.0	0.3775	0.6210429851265951	-0.5374570562886116
izjm4wjylx9ezfoipz0taful	1	2	19	1.0	0.7995	0.8016485944218482	-0.24671594184503945
izjm4wjylx9ezfoipz0taful	2	2	20	1.0	0.82425	0.8246992976335207	-0.22371083666055902
izjm4wjylx9ezfoipz0taful	3	3	15	1.0	0.57725	0.575183657945913	-0.611904716617018
izjm4wjylx9ezfoipz0taful	4	3	10	1.0	0.689	0.6795954904432435	-0.451534024810615
izjm4wjylx9ezfoipz0taful	5	4	16	1.0	0.935	0.9326266162876039	-0.08352965945459379
izjm4wjylx9ezfoipz0taful	6	4	17	0.0	0.59175	0.4071372532264292	-1.034466900106643
izjm4wjylx9ezfoipz0taful	7	5	52	0.0	0.41225	0.5776675737321659	-0.5950952759052688
izjm4wjylx9ezfoipz0taful	8	5	59	0.0	0.31825	0.6807080229483359	-0.4031233557592649
j9vb4rt311eml70hs1jq6hek	1	2	19	1.0	0.769	0.7608959202453487	-0.30763180246028765
j9vb4rt311eml70hs1jq6hek	2	2	20	1.0	0.77975	0.7774193298056973	-0.2996755341996601
j9vb4rt311eml70hs1jq6hek	3	3	15	0.0	0.52175	0.47612487961509603	-0.8348635504970451
j9vb4rt311eml70hs1jq6hek	4	3	10	1.0	0.62225	0.6229897053535213	-0.5481385296014966
j9vb4rt311eml70hs1jq6hek	5	4	12	0.0	0.41875	0.5770469411217449	-0.5999347006963036
j9vb4rt311eml70hs1jq6hek	6	4	23	1.0	0.8605	0.8620732737907988	-0.17992738672038705
j9vb4rt311eml70hs1jq6hek	7	5	52	0.0	0.38725	0.610258990493428	-0.525312464291999
j9vb4rt311eml70hs1jq6hek	8	5	59	0.0	0.30075	0.6982096565122132	-0.36953051635148887
jdpiwwidqfq7f857a4nss1m5	1	2	1	1.0	0.94375	0.9513071687470874	-0.05944116607756105
jdpiwwidqfq7f857a4nss1m5	2	2	6	1.0	0.631	0.6230079124296192	-0.5210436434373151
jdpiwwidqfq7f857a4nss1m5	3	3	11	0.0	0.4685	0.5454836472995812	-0.6821332046849959
jdpiwwidqfq7f857a4nss1m5	4	3	18	0.0	0.54125	0.4599743748069484	-0.8560352596864719
jdpiwwidqfq7f857a4nss1m5	5	4	16	1.0	0.768	0.765741067406639	-0.34499072028788685
jdpiwwidqfq7f857a4nss1m5	6	4	17	0.0	0.455	0.5609934238739254	-0.6135331541598301
jdpiwwidqfq7f857a4nss1m5	7	5	14	0.0	0.31	0.6697576430839517	-0.4143319170670564
jdpiwwidqfq7f857a4nss1m5	8	5	26	0.0	0.4265	0.5758101812347944	-0.5928380482849052
jf62ky1ybuaf1tdqwxu02ej9	1	2	19	1.0	0.69975	0.6897667684926386	-0.4376136254408783
jf62ky1ybuaf1tdqwxu02ej9	2	2	20	0.0	0.68075	0.32340101476514316	-1.6899242184798675
jf62ky1ybuaf1tdqwxu02ej9	3	3	11	1.0	0.54275	0.5436327861228974	-0.731317310448519
jf62ky1ybuaf1tdqwxu02ej9	4	3	18	1.0	0.61625	0.6139263662069536	-0.5534516964659836
jf62ky1ybuaf1tdqwxu02ej9	5	4	12	1.0	0.39125	0.39204644031228825	-1.0110409082628755
jf62ky1ybuaf1tdqwxu02ej9	6	4	23	0.0	0.75675	0.23811834640496365	-2.3632722756232325
jf62ky1ybuaf1tdqwxu02ej9	7	5	14	1.0	0.40025	0.3891933021736451	-1.0304077074621887
jf62ky1ybuaf1tdqwxu02ej9	8	5	26	1.0	0.4925	0.49867325576712207	-0.7891342281709834
jgsxr1bmtcsohmexq5w51rkt	1	2	19	0.0	0.4815	0.5210990745500655	-0.7300774407691016
jgsxr1bmtcsohmexq5w51rkt	2	2	20	0.0	0.43875	0.5537173930514754	-0.673782469606852
jgsxr1bmtcsohmexq5w51rkt	3	3	11	0.0	0.354	0.6494026940168585	-0.4557681122557618
jgsxr1bmtcsohmexq5w51rkt	4	3	18	0.0	0.448	0.5689529568862381	-0.6057066180259384
jgsxr1bmtcsohmexq5w51rkt	5	4	12	1.0	0.2835	0.29922878949844756	-1.230058251073896
jgsxr1bmtcsohmexq5w51rkt	6	4	23	0.0	0.51625	0.4854565646239838	-0.9203935554486355
jgsxr1bmtcsohmexq5w51rkt	7	5	14	0.0	0.286	0.7122575199126492	-0.34313404745772413
jgsxr1bmtcsohmexq5w51rkt	8	5	26	1.0	0.33325	0.34487307497619063	-1.1081312748992906
jgvrtxnptfze90i4jc2j3s3m	1	2	1	1.0	0.9975	0.9968702367461678	-0.003207941299152289
jgvrtxnptfze90i4jc2j3s3m	2	2	6	1.0	0.89175	0.8890336615647662	-0.12810271935057757
jgvrtxnptfze90i4jc2j3s3m	3	3	11	1.0	0.85025	0.8525408797100827	-0.1886639736901004
jgvrtxnptfze90i4jc2j3s3m	4	3	18	1.0	0.83925	0.8463990161422106	-0.18542180983024967
jgvrtxnptfze90i4jc2j3s3m	5	4	12	1.0	0.65525	0.6434481394103453	-0.5145719710144857
jgvrtxnptfze90i4jc2j3s3m	6	4	23	1.0	0.96575	0.9654464534193214	-0.039204676721037945
jgvrtxnptfze90i4jc2j3s3m	7	5	14	1.0	0.67875	0.675447825875514	-0.47638993081563236
jgvrtxnptfze90i4jc2j3s3m	8	5	26	1.0	0.77975	0.7792262539162974	-0.2895440287718165
jms40b92b01ep1j8lq3tmodd	1	2	1	1.0	0.9125	0.9173145373908431	-0.1077625141233082
jms40b92b01ep1j8lq3tmodd	2	2	6	1.0	0.57775	0.5710216165432143	-0.6211383068317946
jms40b92b01ep1j8lq3tmodd	3	3	15	1.0	0.39625	0.3836286416625104	-1.0108577069676628
jms40b92b01ep1j8lq3tmodd	4	3	10	0.0	0.401	0.5940841255263988	-0.577702147008977
jms40b92b01ep1j8lq3tmodd	5	4	16	0.0	0.6325	0.3567949359519178	-1.6670892318528039
jms40b92b01ep1j8lq3tmodd	6	4	17	0.0	0.393	0.5923666943689186	-0.5582705849389527
jms40b92b01ep1j8lq3tmodd	7	5	52	0.0	0.31175	0.6910902357899733	-0.3769003899436955
jms40b92b01ep1j8lq3tmodd	8	5	59	0.0	0.2735	0.7330020069308676	-0.31203258391270455
jn4jqdnicw40wwcl7nhvjno3	1	2	1	1.0	0.945	0.9400919327813977	-0.07843883987879646
jn4jqdnicw40wwcl7nhvjno3	2	2	6	1.0	0.621	0.6257825770486802	-0.527861887472418
jn4jqdnicw40wwcl7nhvjno3	3	3	15	0.0	0.416	0.5802879427657994	-0.5973756947625866
jn4jqdnicw40wwcl7nhvjno3	4	3	10	1.0	0.46175	0.4611814568485249	-0.8724955892884386
jn4jqdnicw40wwcl7nhvjno3	5	4	16	0.0	0.71525	0.28212481817196944	-2.2783032027569696
jn4jqdnicw40wwcl7nhvjno3	6	4	17	1.0	0.46075	0.4478357571389033	-0.868813542106232
jn4jqdnicw40wwcl7nhvjno3	7	5	52	0.0	0.34575	0.6719194446176016	-0.41056085626093297
jn4jqdnicw40wwcl7nhvjno3	8	5	59	0.0	0.26975	0.7253447269115192	-0.323810132507862
k1ifw77ij6huwmsv54ssahr2	1	2	1	1.0	0.98575	0.9852745641591273	-0.01663953558521586
k1ifw77ij6huwmsv54ssahr2	2	2	6	1.0	0.77825	0.7806976512773929	-0.2786179462428819
k1ifw77ij6huwmsv54ssahr2	3	3	11	1.0	0.6715	0.6785308823968523	-0.4766532382432022
k1ifw77ij6huwmsv54ssahr2	4	3	18	0.0	0.70425	0.29244468942948415	-1.5646779815240601
k1ifw77ij6huwmsv54ssahr2	5	4	12	1.0	0.48725	0.4755846252799096	-0.8348703223256494
k1ifw77ij6huwmsv54ssahr2	6	4	23	1.0	0.88875	0.887270345837819	-0.14744583784651788
