subject	trial	dimension	stimulus	accuracy	Y_hat	Y_pred	WAIC
7gw2yagzw18akzx2c5jh8x0j	1	2	19	0.0	0.728	0.26594274637576437	-1.583883319966642
7gw2yagzw18akzx2c5jh8x0j	2	2	20	0.0	0.74875	0.254940816905897	-1.8109390614181342
7gw2yagzw18akzx2c5jh8x0j	3	3	15	1.0	0.51775	0.5231409243217491	-0.7114588716431675
7gw2yagzw18akzx2c5jh8x0j	4	3	10	1.0	0.59525	0.5979511021685281	-0.618121248229463
7gw2yagzw18akzx2c5jh8x0j	5	4	12	0.0	0.4355	0.5707069961585749	-0.6030513650833151
7gw2yagzw18akzx2c5jh8x0j	6	4	23	1.0	0.837	0.8343358385305434	-0.21567281881531075
7gw2yagzw18akzx2c5jh8x0j	7	5	14	1.0	0.42125	0.4186021736293909	-1.0090865867551935
7gw2yagzw18akzx2c5jh8x0j	8	5	26	1.0	0.5555	0.5463451942959625	-0.689124717952081
7smbe5sw31ir72kkjh46hxb5	1	2	19	1.0	0.82525	0.8269703830725863	-0.20711007706732562
7smbe5sw31ir72kkjh46hxb5	2	2	20	1.0	0.858	0.8551707124445154	-0.1776224116727888
7smbe5sw31ir72kkjh46hxb5	3	3	11	1.0	0.74375	0.7378950220483128	-0.36677246289985116
7smbe5sw31ir72kkjh46hxb5	4	3	18	1.0	0.7485	0.7581143097888355	-0.30422389851151094
7smbe5sw31ir72kkjh46hxb5	5	4	16	1.0	0.94825	0.9486254266914625	-0.059689939709019084
7smbe5sw31ir72kkjh46hxb5	6	4	17	0.0	0.64	0.3698795885985311	-1.1242353374128016
7smbe5sw31ir72kkjh46hxb5	7	5	52	0.0	0.49025	0.5193466672492666	-0.7076334520308634
7smbe5sw31ir72kkjh46hxb5	8	5	59	1.0	0.381	0.38167093328010765	-1.076061486163037
7x60mnzq9z7glfp22gmui82y	1	2	1	1.0	0.99	0.9908409861850112	-0.009537543736538473
7x60mnzq9z7glfp22gmui82y	2	2	6	1.0	0.7895	0.7970764444310989	-0.24432674282310704
7x60mnzq9z7glfp22gmui82y	3	3	11	1.0	0.72475	0.720024743548496	-0.3970385236315882
7x60mnzq9z7glfp22gmui82y	4	3	18	1.0	0.75325	0.7454954198804024	-0.3259109992666278
7x60mnzq9z7glfp22gmui82y	5	4	16	1.0	0.93525	0.9415448023359125	-0.06917847651882052
7x60mnzq9z7glfp22gmui82y	6	4	17	1.0	0.62425	0.6244895298335682	-0.5084858638758668
7x60mnzq9z7glfp22gmui82y	7	5	52	0.0	0.4545	0.5290862527551496	-0.688454203705231
7x60mnzq9z7glfp22gmui82y	8	5	59	0.0	0.36875	0.6381598030869458	-0.49926499667909385
861v0fk5nwd59atkvjagduyd	1	2	1	1.0	0.98425	0.9848173882270446	-0.016278118551032325
861v0fk5nwd59atkvjagduyd	2	2	6	1.0	0.757	0.7545112876247122	-0.30340358522974237
861v0fk5nwd59atkvjagduyd	3	3	15	0.0	0.5365	0.45414016549776753	-0.8830751236826662
861v0fk5nwd59atkvjagduyd	4	3	10	1.0	0.6345	0.639564578495276	-0.5273862396325473
861v0fk5nwd59atkvjagduyd	5	4	16	1.0	0.9095	0.9110409950954704	-0.11465173761435765
861v0fk5nwd59atkvjagduyd	6	4	17	1.0	0.5865	0.5749540678109447	-0.5960621393582513
861v0fk5nwd59atkvjagduyd	7	5	52	0.0	0.44575	0.573830233534546	-0.5875952615847322
861v0fk5nwd59atkvjagduyd	8	5	59	0.0	0.313	0.6871800690648572	-0.40636013435205076
916h4l4wzxi8bjye3bd741e6	1	2	1	1.0	0.91875	0.921583584924027	-0.11570906550935824
916h4l4wzxi8bjye3bd741e6	2	2	6	0.0	0.5935	0.4034006054778311	-1.0372802638275918
916h4l4wzxi8bjye3bd741e6	3	3	11	1.0	0.421	0.4022944370957067	-1.1643188480585591
916h4l4wzxi8bjye3bd741e6	4	3	18	0.0	0.48775	0.5003552952283041	-0.8071908964981964
916h4l4wzxi8bjye3bd741e6	5	4	12	0.0	0.3325	0.672951337813092	-0.42157317774827846
916h4l4wzxi8bjye3bd741e6	6	4	23	0.0	0.63575	0.3644340889977989	-1.455439545519269
916h4l4wzxi8bjye3bd741e6	7	5	52	1.0	0.322	0.32697114094765245	-1.214343183759811
916h4l4wzxi8bjye3bd741e6	8	5	59	0.0	0.20475	0.7909797545819252	-0.24618022163342002
9bz0re3h0r0j1a0x8o4x5cie	1	2	1	1.0	0.984	0.9845174879555957	-0.016992859108304115
9bz0re3h0r0j1a0x8o4x5cie	2	2	6	0.0	0.7425	0.2492991992559202	-1.6222126215404098
9bz0re3h0r0j1a0x8o4x5cie	3	3	11	0.0	0.6305	0.36793349667235603	-1.3557888556966422
9bz0re3h0r0j1a0x8o4x5cie	4	3	18	1.0	0.70575	0.6940475028452204	-0.4065676794879495
9bz0re3h0r0j1a0x8o4x5cie	5	4	16	1.0	0.909	0.9100311414123566	-0.11752883564413427
9bz0re3h0r0j1a0x8o4x5cie	6	4	17	1.0	0.5855	0.5783850958131279	-0.5892686094133551
9bz0re3h0r0j1a0x8o4x5cie	7	5	14	1.0	0.4495	0.459222236940072	-0.9037064580790874
9bz0re3h0r0j1a0x8o4x5cie	8	5	26	1.0	0.58725	0.5818331203687462	-0.6179420216124377
9wubfmhiyu2ygfz2dasvibw0	1	2	19	0.0	0.8415	0.1574155576853908	-2.3281519994099074
9wubfmhiyu2ygfz2dasvibw0	2	2	20	1.0	0.8725	0.8732086959221583	-0.15078319717594477
9wubfmhiyu2ygfz2dasvibw0	3	3	15	1.0	0.647	0.6439229097582866	-0.48156382264044745
9wubfmhiyu2ygfz2dasvibw0	4	3	10	1.0	0.75175	0.754249668950084	-0.3255738383417582
9wubfmhiyu2ygfz2dasvibw0	5	4	16	1.0	0.96075	0.9596776537368875	-0.04709038571986546
9wubfmhiyu2ygfz2dasvibw0	6	4	17	1.0	0.66075	0.6561816810594894	-0.45370467258836294
9wubfmhiyu2ygfz2dasvibw0	7	5	14	1.0	0.56925	0.5692457354560951	-0.6530172858820299
9wubfmhiyu2ygfz2dasvibw0	8	5	26	1.0	0.68675	0.686147548298072	-0.42071988769866436
a7xws1zeh1hi9810qv1e67u0	1	2	1	1.0	0.99425	0.9944927851367472	-0.005647916538752349
a7xws1zeh1hi9810qv1e67u0	2	2	6	1.0	0.831	0.8291243049600334	-0.20114565495616993
a7xws1zeh1hi9810qv1e67u0	3	3	15	1.0	0.67725	0.6562337588871303	-0.46380419028532494
a7xws1zeh1hi9810qv1e67u0	4	3	10	1.0	0.75925	0.7660530813394967	-0.31006450728913815
a7xws1zeh1hi9810qv1e67u0	5	4	16	1.0	0.96	0.9624593546582548	-0.04211299391364319
a7xws1zeh1hi9810qv1e67u0	6	4	17	1.0	0.67475	0.6657564145827549	-0.4406310707204778
a7xws1zeh1hi9810qv1e67u0	7	5	52	1.0	0.52075	0.516676522925791	-0.7135257573864289
a7xws1zeh1hi9810qv1e67u0	8	5	59	0.0	0.421	0.5926493846997632	-0.5916328431595624
amfgiujf84nee6xej79u94nz	1	2	19	1.0	0.8905	0.8831990903734204	-0.13329418255526038
amfgiujf84nee6xej79u94nz	2	2	20	1.0	0.9185	0.9136522178838987	-0.09930208093623277
amfgiujf84nee6xej79u94nz	3	3	11	1.0	0.8285	0.8290212932538066	-0.2173318650968213
amfgiujf84nee6xej79u94nz	4	3	18	1.0	0.83425	0.8268812547838073	-0.2074803489137989
amfgiujf84nee6xej79u94nz	5	4	16	1.0	0.9775	0.9758340121400044	-0.026366644095923805
amfgiujf84nee6xej79u94nz	6	4	17	1.0	0.70225	0.7085630251212546	-0.3734575739055974
amfgiujf84nee6xej79u94nz	7	5	14	1.0	0.6425	0.6493109629892504	-0.5026812693867643
amfgiujf84nee6xej79u94nz	8	5	26	1.0	0.744	0.7496201962351529	-0.32553173882187714
aovqgbv5rexwvxs4ngqdcuzf	1	2	19	0.0	0.76525	0.23095912610005556	-1.7756836206252822
aovqgbv5rexwvxs4ngqdcuzf	2	2	20	1.0	0.79525	0.7939374352131888	-0.2660905690219375
aovqgbv5rexwvxs4ngqdcuzf	3	3	11	1.0	0.67425	0.6539472407202123	-0.5066822691957398
aovqgbv5rexwvxs4ngqdcuzf	4	3	18	1.0	0.7005	0.6938453780787674	-0.4031116344867585
aovqgbv5rexwvxs4ngqdcuzf	5	4	16	1.0	0.9165	0.9150430218005617	-0.11087776631933532
aovqgbv5rexwvxs4ngqdcuzf	6	4	17	0.0	0.57125	0.4272376838183461	-0.9317638355191915
aovqgbv5rexwvxs4ngqdcuzf	7	5	52	0.0	0.4225	0.5692494215457746	-0.5954459308884931
aovqgbv5rexwvxs4ngqdcuzf	8	5	59	1.0	0.32625	0.321164768029881	-1.2512983498786006
aqdtfik9c5jdgmgtj17n5s60	1	2	19	1.0	0.764	0.7626352381459085	-0.29722579795300685
aqdtfik9c5jdgmgtj17n5s60	2	2	20	1.0	0.78275	0.7832488868914645	-0.28015429491650706
aqdtfik9c5jdgmgtj17n5s60	3	3	11	1.0	0.64275	0.6383302587828039	-0.5408561369204914
aqdtfik9c5jdgmgtj17n5s60	4	3	18	0.0	0.671	0.3204635329646338	-1.335865893547575
aqdtfik9c5jdgmgtj17n5s60	5	4	16	1.0	0.9165	0.9086215878313416	-0.11293611618125121
aqdtfik9c5jdgmgtj17n5s60	6	4	17	0.0	0.5715	0.4376904919167613	-0.9025184914608694
aqdtfik9c5jdgmgtj17n5s60	7	5	14	0.0	0.43875	0.5628516192977442	-0.670550315706136
aqdtfik9c5jdgmgtj17n5s60	8	5	26	1.0	0.5745	0.5707498066946867	-0.6328126957426563
b0x8nafpqqyclhwanq3pkmb9	1	2	1	1.0	0.99375	0.9941260292200591	-0.006065095355573397
b0x8nafpqqyclhwanq3pkmb9	2	2	6	1.0	0.8265	0.8245163109798018	-0.20669631860784565
b0x8nafpqqyclhwanq3pkmb9	3	3	11	1.0	0.7695	0.7706852687274635	-0.3072643514903973
b0x8nafpqqyclhwanq3pkmb9	4	3	18	1.0	0.783	0.7831989090147735	-0.2679788013075575
b0x8nafpqqyclhwanq3pkmb9	5	4	16	1.0	0.9585	0.9612934018865895	-0.04336453068095274
b0x8nafpqqyclhwanq3pkmb9	6	4	17	0.0	0.65075	0.34507723458438283	-1.2136702513147732
b0x8nafpqqyclhwanq3pkmb9	7	5	14	1.0	0.57475	0.5794723920302561	-0.6359942726901108
b0x8nafpqqyclhwanq3pkmb9	8	5	26	1.0	0.69875	0.6909609366441889	-0.4166115084482842
b15a2vfqksmoc9tpyn31ffcd	1	2	1	1.0	0.99075	0.9913567208131271	-0.0091521028080789
b15a2vfqksmoc9tpyn31ffcd	2	2	6	1.0	0.79825	0.8023324119594534	-0.2362582273327317
b15a2vfqksmoc9tpyn31ffcd	3	3	11	1.0	0.7315	0.7318351365731901	-0.37658361954496883
b15a2vfqksmoc9tpyn31ffcd	4	3	18	1.0	0.7595	0.7542699848925258	-0.3104027611453851
b15a2vfqksmoc9tpyn31ffcd	5	4	12	1.0	0.5075	0.51854405681055	-0.7155038990488198
b15a2vfqksmoc9tpyn31ffcd	6	4	23	1.0	0.911	0.9097056529022375	-0.10591069925902118
b15a2vfqksmoc9tpyn31ffcd	7	5	52	0.0	0.47575	0.524791466294187	-0.6923431377242415
b15a2vfqksmoc9tpyn31ffcd	8	5	59	0.0	0.3635	0.631422304679817	-0.5073714801651884
b4cw2gdp51btdceicdu9q0oh	1	2	19	0.0	0.704	0.29800066577822065	-1.4553618677650324
b4cw2gdp51btdceicdu9q0oh	2	2	20	1.0	0.708	0.7143302255592328	-0.407586819803059
b4cw2gdp51btdceicdu9q0oh	3	3	15	1.0	0.49275	0.49553860023381485	-0.7758139534695994
b4cw2gdp51btdceicdu9q0oh	4	3	10	0.0	0.54125	0.46182303118401885	-0.9813706593475257
b4cw2gdp51btdceicdu9q0oh	5	4	12	0.0	0.39725	0.5948051747300346	-0.5561714561321985
b4cw2gdp51btdceicdu9q0oh	6	4	23	1.0	0.795	0.7960478587364146	-0.28999543088649166
b4cw2gdp51btdceicdu9q0oh	7	5	52	0.0	0.39275	0.6113636694425176	-0.5188067122144714
b4cw2gdp51btdceicdu9q0oh	8	5	59	1.0	0.27425	0.27397438384696227	-1.4244106595145476
bb967z2toxxn0x33ep6y7oro	1	2	19	1.0	0.7305	0.728143090762142	-0.3509519651354087
bb967z2toxxn0x33ep6y7oro	2	2	20	1.0	0.74775	0.7426309900332692	-0.3463988138929193
bb967z2toxxn0x33ep6y7oro	3	3	15	0.0	0.49875	0.49888214081038745	-0.7606410473968614
bb967z2toxxn0x33ep6y7oro	4	3	10	1.0	0.57825	0.5781369613045253	-0.647294675759076
bb967z2toxxn0x33ep6y7oro	5	4	12	0.0	0.399	0.5869985176442867	-0.5667118645098648
bb967z2toxxn0x33ep6y7oro	6	4	23	1.0	0.82	0.8244710962656115	-0.23022235801521357
bb967z2toxxn0x33ep6y7oro	7	5	14	0.0	0.387	0.6068391898398725	-0.5684334573891574
bb967z2toxxn0x33ep6y7oro	8	5	26	0.0	0.52475	0.47647296184579807	-0.8546807785677942
bg3bdltoygqx8m0nzt8ci6g6	1	2	19	1.0	0.7595	0.7535806322597303	-0.3111148154354952
bg3bdltoygqx8m0nzt8ci6g6	2	2	20	1.0	0.7785	0.7704640574691635	-0.3035458816720343
bg3bdltoygqx8m0nzt8ci6g6	3	3	15	1.0	0.54175	0.534357667757379	-0.686080997901624
bg3bdltoygqx8m0nzt8ci6g6	4	3	10	0.0	0.58775	0.3986040581733608	-1.1545902672801844
bg3bdltoygqx8m0nzt8ci6g6	5	4	12	0.0	0.4365	0.5618999258737549	-0.6202322842831719
bg3bdltoygqx8m0nzt8ci6g6	6	4	23	1.0	0.8555	0.8484568569395868	-0.1938168297205821
bg3bdltoygqx8m0nzt8ci6g6	7	5	14	1.0	0.43	0.4307886276540692	-0.9758372930050936
bg3bdltoygqx8m0nzt8ci6g6	8	5	26	0.0	0.55025	0.4485343878616227	-0.9425778174058292
bguww2kl1i4embfjm9cmy1oq	1	2	1	1.0	0.9675	0.9647871587707243	-0.039684877953276965
bguww2kl1i4embfjm9cmy1oq	2	2	6	0.0	0.668	0.33245095397086816	-1.2442746519336045
bguww2kl1i4embfjm9cmy1oq	3	3	11	0.0	0.49775	0.5068767522369604	-0.8577259224306317
bguww2kl1i4embfjm9cmy1oq	4	3	18	1.0	0.58425	0.5899318969765907	-0.588970240628367
bguww2kl1i4embfjm9cmy1oq	5	4	16	1.0	0.81925	0.8168728980054216	-0.2713928358925418
bguww2kl1i4embfjm9cmy1oq	6	4	17	0.0	0.4845	0.5108499510711749	-0.722072471959059
bguww2kl1i4embfjm9cmy1oq	7	5	14	1.0	0.34675	0.3465016716791847	-1.2218251350717393
bguww2kl1i4embfjm9cmy1oq	8	5	26	0.0	0.46425	0.5401696191228195	-0.6996872628097061
bim3nfivv3jfscqect9yvn3i	1	2	1	1.0	0.98675	0.988152840824484	-0.012766461680173698
bim3nfivv3jfscqect9yvn3i	2	2	6	1.0	0.77675	0.7774927919813656	-0.27204290776829926
bim3nfivv3jfscqect9yvn3i	3	3	11	1.0	0.68975	0.685930004853694	-0.462653210591239
bim3nfivv3jfscqect9yvn3i	4	3	18	0.0	0.7085	0.28407497019541395	-1.5293330005046595
bim3nfivv3jfscqect9yvn3i	5	4	16	1.0	0.92525	0.928371007905615	-0.08971849844855447
bim3nfivv3jfscqect9yvn3i	6	4	17	1.0	0.59925	0.6036248231042795	-0.5478421558288047
bim3nfivv3jfscqect9yvn3i	7	5	52	1.0	0.45825	0.45717876982621625	-0.8383604897010092
bim3nfivv3jfscqect9yvn3i	8	5	59	0.0	0.33625	0.66064864270854	-0.4536700705204595
bmteqvb5orljgrihy986c136	1	2	1	1.0	0.96925	0.969648627052757	-0.035578519014882876
bmteqvb5orljgrihy986c136	2	2	6	1.0	0.70175	0.6906730188460363	-0.40133511002701483
bmteqvb5orljgrihy986c136	3	3	15	0.0	0.4535	0.5301428576447743	-0.6907233685727532
bmteqvb5orljgrihy986c136	4	3	10	0.0	0.51225	0.48450640703987446	-0.8932502230263678
bmteqvb5orljgrihy986c136	5	4	16	1.0	0.84025	0.8400530438200288	-0.2259317250332834
bmteqvb5orljgrihy986c136	6	4	17	1.0	0.519	0.5083260897802943	-0.7270226127325702
bmteqvb5orljgrihy986c136	7	5	52	0.0	0.36775	0.6240799537075798	-0.4936377155681659
bmteqvb5orljgrihy986c136	8	5	59	0.0	0.254	0.7436430929547586	-0.31259574231099735
bnzoabc931851ubzsmnoh4jr	1	2	1	1.0	0.94425	0.9382159631287504	-0.08239204638183342
bnzoabc931851ubzsmnoh4jr	2	2	6	0.0	0.6305	0.3711148960283731	-1.1614171757371172
bnzoabc931851ubzsmnoh4jr	3	3	15	1.0	0.41875	0.427837242998068	-0.9494074013556107
bnzoabc931851ubzsmnoh4jr	4	3	10	0.0	0.4375	0.5730878084967499	-0.6945756402241556
bnzoabc931851ubzsmnoh4jr	5	4	16	0.0	0.69975	0.29476949098584765	-2.2029834532712615
bnzoabc931851ubzsmnoh4jr	6	4	17	1.0	0.45375	0.4655483641466233	-0.8309417194641402
bnzoabc931851ubzsmnoh4jr	7	5	52	1.0	0.34625	0.34829556146164226	-1.1336797850604454
bnzoabc931851ubzsmnoh4jr	8	5	59	1.0	0.2225	0.22933441907093896	-1.6277567447515748
bqmggoo03ysfb6urpkfayu1l	1	2	19	1.0	0.7415	0.7482154748005332	-0.3169845453105849
bqmggoo03ysfb6urpkfayu1l	2	2	20	1.0	0.77575	0.7663872553763934	-0.3040946620009737
bqmggoo03ysfb6urpkfayu1l	3	3	11	1.0	0.615	0.6127875397152405	-0.5873478487955469
bqmggoo03ysfb6urpkfayu1l	4	3	18	0.0	0.673	0.3378440441999948	-1.245501555293596
bqmggoo03ysfb6urpkfayu1l	5	4	16	1.0	0.88475	0.8980322438189545	-0.1291057924715347
bqmggoo03ysfb6urpkfayu1l	6	4	17	1.0	0.545	0.5535119917660749	-0.6333177483404077
bqmggoo03ysfb6urpkfayu1l	7	5	14	0.0	0.4105	0.5849443178437683	-0.6070361186646405
bqmggoo03ysfb6urpkfayu1l	8	5	26	0.0	0.539	0.4556537502501793	-0.9086307198411725
bvqzl9fx0jdq4vlm8w50jrwi	1	2	1	1.0	0.994	0.9938860279228252	-0.006312362725813446
bvqzl9fx0jdq4vlm8w50jrwi	2	2	6	1.0	0.81975	0.8256521583690695	-0.20586721383412235
bvqzl9fx0jdq4vlm8w50jrwi	3	3	11	1.0	0.77325	0.7691682989635715	-0.31634648218338884
bvqzl9fx0jdq4vlm8w50jrwi	4	3	18	1.0	0.79	0.7837762051989674	-0.2681996289789536
bvqzl9fx0jdq4vlm8w50jrwi	5	4	16	1.0	0.95675	0.9583899208014018	-0.04851838895734906
bvqzl9fx0jdq4vlm8w50jrwi	6	4	17	1.0	0.666	0.6608947271573312	-0.4491059200015152
bvqzl9fx0jdq4vlm8w50jrwi	7	5	52	1.0	0.4985	0.5090654283054759	-0.7275871120866924
bvqzl9fx0jdq4vlm8w50jrwi	8	5	59	0.0	0.40375	0.597257170841052	-0.5831040814466725
c6nqai3ppicym9vqexh80tg3	1	2	1	1.0	0.9725	0.9747564737839066	-0.028025528542231413
c6nqai3ppicym9vqexh80tg3	2	2	6	0.0	0.72325	0.2953031654948799	-1.4047277086448426
c6nqai3ppicym9vqexh80tg3	3	3	15	0.0	0.49875	0.5041385263936596	-0.7577937784310995
c6nqai3ppicym9vqexh80tg3	4	3	10	0.0	0.5425	0.45008427380651633	-1.0110288451863483
c6nqai3ppicym9vqexh80tg3	5	4	16	1.0	0.86225	0.8633955920937574	-0.1897686675299321
c6nqai3ppicym9vqexh80tg3	6	4	17	1.0	0.5345	0.5310316394641277	-0.6829634714749472
c6nqai3ppicym9vqexh80tg3	7	5	52	1.0	0.396	0.3976738010464227	-0.9846628854067713
c6nqai3ppicym9vqexh80tg3	8	5	59	1.0	0.27575	0.27890876853899016	-1.4020043653172136
ciet9vpu24uv7rxytk6tcxuu	1	2	19	1.0	0.835	0.8370796956824319	-0.19542441558305257
ciet9vpu24uv7rxytk6tcxuu	2	2	20	1.0	0.8535	0.8651636033145875	-0.1658978003223683
ciet9vpu24uv7rxytk6tcxuu	3	3	15	1.0	0.6435	0.6410440797194528	-0.4937413190264054
ciet9vpu24uv7rxytk6tcxuu	4	3	10	0.0	0.72275	0.2659277671765943	-1.802000900431377
ciet9vpu24uv7rxytk6tcxuu	5	4	12	1.0	0.54075	0.5408248381137344	-0.6787048686936707
ciet9vpu24uv7rxytk6tcxuu	6	4	23	1.0	0.92	0.9196961031391439	-0.09469980912500425
ciet9vpu24uv7rxytk6tcxuu	7	5	52	1.0	0.51375	0.5046382714237406	-0.7384418674502771
ciet9vpu24uv7rxytk6tcxuu	8	5	59	1.0	0.38275	0.40032132494613654	-1.0338111328747979
ckedf3b7jzqesg5lnjf5somo	1	2	1	1.0	0.99375	0.9933386902158493	-0.0069193064062455095
ckedf3b7jzqesg5lnjf5somo	2	2	6	1.0	0.82625	0.8209952690871796	-0.21176365908873793
ckedf3b7jzqesg5lnjf5somo	3	3	15	1.0	0.635	0.6424657072282902	-0.48690829237955624
ckedf3b7jzqesg5lnjf5somo	4	3	10	1.0	0.7625	0.7528275601196709	-0.333905423760375
ckedf3b7jzqesg5lnjf5somo	5	4	12	1.0	0.52475	0.5413732134922161	-0.6688632957644921
ckedf3b7jzqesg5lnjf5somo	6	4	23	1.0	0.927	0.9246235601339114	-0.08723947746087728
ckedf3b7jzqesg5lnjf5somo	7	5	14	1.0	0.57575	0.5675685229687774	-0.6618575367453862
ckedf3b7jzqesg5lnjf5somo	8	5	26	0.0	0.65575	0.32379469307419284	-1.3744932323435413
cmfakatmv0nai6eflfnczpho	1	2	19	1.0	0.84325	0.8537774960182196	-0.1714624436577032
cmfakatmv0nai6eflfnczpho	2	2	20	1.0	0.87675	0.8830422662854203	-0.13827152842838303
cmfakatmv0nai6eflfnczpho	3	3	15	0.0	0.65375	0.3456927985535366	-1.27158872409286
cmfakatmv0nai6eflfnczpho	4	3	10	1.0	0.76675	0.7699145879117916	-0.3060274933038512
cmfakatmv0nai6eflfnczpho	5	4	16	1.0	0.9585	0.9630061732789927	-0.04144219196809231
cmfakatmv0nai6eflfnczpho	6	4	17	1.0	0.66975	0.6685103662493211	-0.4364252311550366
cmfakatmv0nai6eflfnczpho	7	5	14	1.0	0.588	0.5918670686820869	-0.6178541096711906
cmfakatmv0nai6eflfnczpho	8	5	26	1.0	0.70725	0.7021799142668202	-0.4020172690499955
d2ko9mppeps02krwfyhdooah	1	2	19	1.0	0.868	0.8704153017470735	-0.149972716754046
d2ko9mppeps02krwfyhdooah	2	2	20	1.0	0.89725	0.9001870215054217	-0.11726715358982792
d2ko9mppeps02krwfyhdooah	3	3	15	1.0	0.68575	0.6834498760941308	-0.41925958207887487
d2ko9mppeps02krwfyhdooah	4	3	10	1.0	0.80825	0.7985967448833808	-0.26110648684037674
d2ko9mppeps02krwfyhdooah	5	4	12	1.0	0.58275	0.582124673278375	-0.5952688798431712
d2ko9mppeps02krwfyhdooah	6	4	23	1.0	0.94275	0.9425477745180953	-0.06615039416875235
d2ko9mppeps02krwfyhdooah	7	5	52	0.0	0.5355	0.46778242278533844	-0.8410420681397321
d2ko9mppeps02krwfyhdooah	8	5	59	1.0	0.44925	0.4446263310456601	-0.9149017603633763
d79e6wzq7mnr7g3u6fyuxpyl	1	2	1	1.0	0.99225	0.9930683777064947	-0.0071656917163136465
d79e6wzq7mnr7g3u6fyuxpyl	2	2	6	1.0	0.818	0.8173279443556739	-0.21615581689389252
d79e6wzq7mnr7g3u6fyuxpyl	3	3	11	1.0	0.744	0.757456143625012	-0.32984382075113106
d79e6wzq7mnr7g3u6fyuxpyl	4	3	18	1.0	0.7825	0.7713183350660509	-0.28562791102312973
d79e6wzq7mnr7g3u6fyuxpyl	5	4	12	1.0	0.52275	0.5348902991251352	-0.6845248805162727
d79e6wzq7mnr7g3u6fyuxpyl	6	4	23	1.0	0.9265	0.9207966692898876	-0.09158760886206779
d79e6wzq7mnr7g3u6fyuxpyl	7	5	14	1.0	0.56975	0.5609453960394674	-0.6794802435604035
d79e6wzq7mnr7g3u6fyuxpyl	8	5	26	0.0	0.66875	0.3279018696192788	-1.384491964092212
dd4q0uzcr55cskrcz27z24sc	1	2	1	1.0	0.9515	0.9494867422950158	-0.06144757823333955
dd4q0uzcr55cskrcz27z24sc	2	2	6	1.0	0.647	0.6504970243160166	-0.47377183574552
dd4q0uzcr55cskrcz27z24sc	3	3	15	1.0	0.437	0.44224157215314636	-0.903310420718971
dd4q0uzcr55cskrcz27z24sc	4	3	10	0.0	0.436	0.5503366259719608	-0.745783777811157
dd4q0uzcr55cskrcz27z24sc	5	4	16	0.0	0.73425	0.2662035577782719	-2.324971718771141
dd4q0uzcr55cskrcz27z24sc	6	4	17	1.0	0.46675	0.47920299646715614	-0.7969406129962804
dd4q0uzcr55cskrcz27z24sc	7	5	52	0.0	0.34775	0.6445154738886043	-0.462252704981236
dd4q0uzcr55cskrcz27z24sc	8	5	59	1.0	0.2405	0.23704143310769457	-1.5971035208022057
ddz3bkstcj6vzqizcv08skck	1	2	1	1.0	0.98325	0.9870901661796359	-0.013870144017579205
ddz3bkstcj6vzqizcv08skck	2	2	6	0.0	0.7615	0.23238112186320142	-1.7074729974254435
ddz3bkstcj6vzqizcv08skck	3	3	11	1.0	0.68275	0.6790087743677884	-0.47305382947287333
ddz3bkstcj6vzqizcv08skck	4	3	18	0.0	0.70825	0.29123470046069816	-1.489194099411475
ddz3bkstcj6vzqizcv08skck	5	4	16	1.0	0.93125	0.9246882603770543	-0.09344643406537517
ddz3bkstcj6vzqizcv08skck	6	4	17	1.0	0.592	0.5945817180529485	-0.5622467732443611
ddz3bkstcj6vzqizcv08skck	7	5	14	1.0	0.505	0.4864823517050871	-0.8440710507607759
ddz3bkstcj6vzqizcv08skck	8	5	26	1.0	0.613	0.606873030296913	-0.5669267129406842
dj21a374lijvbrmhst2hd3b5	1	2	19	1.0	0.84	0.8425979462648225	-0.18508867322087785
dj21a374lijvbrmhst2hd3b5	2	2	20	1.0	0.86775	0.87279982287499	-0.15114020303376566
dj21a374lijvbrmhst2hd3b5	3	3	11	1.0	0.7665	0.7640213490011123	-0.31478619175724815
dj21a374lijvbrmhst2hd3b5	4	3	18	1.0	0.771	0.7770580790768269	-0.2754201586808815
dj21a374lijvbrmhst2hd3b5	5	4	16	1.0	0.95975	0.9597086514552268	-0.045082822819252986
dj21a374lijvbrmhst2hd3b5	6	4	17	1.0	0.6585	0.6533143982892542	-0.45715142994841657
dj21a374lijvbrmhst2hd3b5	7	5	14	0.0	0.57	0.4445522571169184	-0.9867690124259908
dj21a374lijvbrmhst2hd3b5	8	5	26	1.0	0.686	0.6826182155741981	-0.4269795314192657
dqv12yv7mc6sjik35hhojjm9	1	2	19	0.0	0.739	0.264248508121658	-1.5915091823716663
dqv12yv7mc6sjik35hhojjm9	2	2	20	1.0	0.76625	0.7579192529973918	-0.3244570845191707
dqv12yv7mc6sjik35hhojjm9	3	3	11	1.0	0.60375	0.6058044574453395	-0.6137060427237292
dqv12yv7mc6sjik35hhojjm9	4	3	18	1.0	0.64175	0.6588592041673417	-0.4644541908495586
dqv12yv7mc6sjik35hhojjm9	5	4	12	0.0	0.424	0.571368133269034	-0.6018189316811942
dqv12yv7mc6sjik35hhojjm9	6	4	23	1.0	0.83325	0.8377707446468071	-0.20724842024469725
dqv12yv7mc6sjik35hhojjm9	7	5	52	0.0	0.40875	0.5941327094023422	-0.5486429893329509
dqv12yv7mc6sjik35hhojjm9	8	5	59	0.0	0.29275	0.7088455455134672	-0.36688327448887786
