subject	trial	dimension	stimulus	accuracy	Y_hat	Y_pred	WAIC
dqv12yv7mc6sjik35hhojjm9	8	5	59	0.0	0.30525	0.7016796625849895	-0.3765102156165286
e1db8635tk57zd1wfii8pub4	1	2	1	1.0	0.87525	0.8845485881448116	-0.17813944309902552
e1db8635tk57zd1wfii8pub4	2	2	6	0.0	0.53875	0.46529607437166287	-0.8688024605260504
e1db8635tk57zd1wfii8pub4	3	3	15	0.0	0.357	0.6497996276628958	-0.46580565103411653
e1db8635tk57zd1wfii8pub4	4	3	10	0.0	0.3135	0.6820041606564293	-0.45259993398857445
e1db8635tk57zd1wfii8pub4	5	4	12	0.0	0.3145	0.6967657934898867	-0.38241029976683233
e1db8635tk57zd1wfii8pub4	6	4	23	0.0	0.55275	0.45335791081707577	-1.1171735763726693
e1db8635tk57zd1wfii8pub4	7	5	14	1.0	0.22575	0.23707671764543192	-1.7692873078396671
e1db8635tk57zd1wfii8pub4	8	5	26	0.0	0.3245	0.669520894770144	-0.44510660978656
e1nl0grkiat5rfv52e7f9i82	1	2	19	1.0	0.891	0.8869591705954455	-0.12801079610860677
e1nl0grkiat5rfv52e7f9i82	2	2	20	1.0	0.9195	0.9148183515044275	-0.09655938224842374
e1nl0grkiat5rfv52e7f9i82	3	3	15	1.0	0.70575	0.6954455707001896	-0.3950813493858569
e1nl0grkiat5rfv52e7f9i82	4	3	10	1.0	0.8375	0.8261985129420503	-0.2178824248156485
e1nl0grkiat5rfv52e7f9i82	5	4	12	1.0	0.59625	0.5961153767584636	-0.5569173256815607
e1nl0grkiat5rfv52e7f9i82	6	4	23	1.0	0.9575	0.9568766588326811	-0.047291263623709244
e1nl0grkiat5rfv52e7f9i82	7	5	14	1.0	0.62925	0.6494792247255002	-0.49265177677678895
e1nl0grkiat5rfv52e7f9i82	8	5	26	1.0	0.744	0.7484389942726425	-0.3223406769703357
eh2ff5nnebaun0ukl8isoov6	1	2	19	0.0	0.4215	0.57671836439687	-0.6345060109660354
eh2ff5nnebaun0ukl8isoov6	2	2	20	0.0	0.355	0.6365871951301395	-0.5503714187728318
eh2ff5nnebaun0ukl8isoov6	3	3	15	0.0	0.3	0.7062638462043602	-0.37422908788575915
eh2ff5nnebaun0ukl8isoov6	4	3	10	0.0	0.23875	0.7669842723758311	-0.3049538544825032
eh2ff5nnebaun0ukl8isoov6	5	4	16	0.0	0.4215	0.5839710825903803	-0.8352472102044182
eh2ff5nnebaun0ukl8isoov6	6	4	17	1.0	0.344	0.34062089999271744	-1.2058066658155677
eh2ff5nnebaun0ukl8isoov6	7	5	52	0.0	0.25825	0.7296075835615163	-0.33182406814301896
eh2ff5nnebaun0ukl8isoov6	8	5	59	0.0	0.1495	0.8547117387717326	-0.16425448683244379
et1y68os2qkp3aphx26icrsj	1	2	1	1.0	0.976	0.9762532095554729	-0.02614775745585531
et1y68os2qkp3aphx26icrsj	2	2	6	1.0	0.6985	0.7031976836892532	-0.3832755845436819
et1y68os2qkp3aphx26icrsj	3	3	11	0.0	0.5355	0.4574284582777154	-0.9988422074427776
et1y68os2qkp3aphx26icrsj	4	3	18	0.0	0.61625	0.3765362194491594	-1.1326389078193362
et1y68os2qkp3aphx26icrsj	5	4	16	1.0	0.865	0.8605073538078253	-0.19101746608091924
et1y68os2qkp3aphx26icrsj	6	4	17	1.0	0.51925	0.5258423064228979	-0.6877246061959064
et1y68os2qkp3aphx26icrsj	7	5	52	1.0	0.39225	0.4014264972073574	-0.9666150470815055
et1y68os2qkp3aphx26icrsj	8	5	59	0.0	0.284	0.723491868423578	-0.34296713448244226
fb7k4aysxa2o2pqr6x4tmws7	1	2	19	0.0	0.54975	0.44838300688580923	-0.9291621071999365
fb7k4aysxa2o2pqr6x4tmws7	2	2	20	0.0	0.51525	0.4823277372919565	-0.9045590294250877
fb7k4aysxa2o2pqr6x4tmws7	3	3	11	0.0	0.346	0.6500009686376261	-0.5129630256382786
fb7k4aysxa2o2pqr6x4tmws7	4	3	18	1.0	0.47725	0.4753749991713992	-0.8561709945969731
fb7k4aysxa2o2pqr6x4tmws7	5	4	12	0.0	0.32525	0.6809233368872584	-0.40534443422886035
fb7k4aysxa2o2pqr6x4tmws7	6	4	23	1.0	0.609	0.6146040751081866	-0.6441081634930494
fb7k4aysxa2o2pqr6x4tmws7	7	5	14	0.0	0.25175	0.7463373310296624	-0.318415964236376
fb7k4aysxa2o2pqr6x4tmws7	8	5	26	0.0	0.35225	0.6422434896744617	-0.4885619838638074
fk10xuijobp50mlaq2y5y2ce	1	2	19	0.0	0.427	0.5657207599631846	-0.6566870738624053
fk10xuijobp50mlaq2y5y2ce	2	2	20	0.0	0.37425	0.622184586417656	-0.5784871161731133
fk10xuijobp50mlaq2y5y2ce	3	3	15	1.0	0.32	0.303260285326293	-1.3785257078442068
fk10xuijobp50mlaq2y5y2ce	4	3	10	0.0	0.242	0.7573296223319456	-0.3199201886190888
fk10xuijobp50mlaq2y5y2ce	5	4	12	0.0	0.2805	0.7354422382934586	-0.3258894864033465
fk10xuijobp50mlaq2y5y2ce	6	4	23	0.0	0.427	0.5669915662934416	-0.7684095771800471
fk10xuijobp50mlaq2y5y2ce	7	5	14	0.0	0.188	0.8133388619238905	-0.22405231967905698
fk10xuijobp50mlaq2y5y2ce	8	5	26	0.0	0.2565	0.730537404507151	-0.3449971115465602
fmxp3czl5pcqd9ww0gb2wxnu	1	2	1	1.0	0.99825	0.9964840104094299	-0.0035890960955847298
fmxp3czl5pcqd9ww0gb2wxnu	2	2	6	1.0	0.86275	0.8590251840645267	-0.16204945555123054
fmxp3czl5pcqd9ww0gb2wxnu	3	3	15	1.0	0.6765	0.6839588729408308	-0.4145000095656806
fmxp3czl5pcqd9ww0gb2wxnu	4	3	10	1.0	0.81975	0.811526829664744	-0.24017810815103663
fmxp3czl5pcqd9ww0gb2wxnu	5	4	16	1.0	0.9795	0.9757963345473499	-0.026571854472047865
fmxp3czl5pcqd9ww0gb2wxnu	6	4	17	1.0	0.69875	0.6925338027517578	-0.39501329403649266
fmxp3czl5pcqd9ww0gb2wxnu	7	5	14	1.0	0.63625	0.6326275548138935	-0.5263307984180274
fmxp3czl5pcqd9ww0gb2wxnu	8	5	26	1.0	0.7455	0.7345308362330607	-0.3461671534613575
fnrunzz344heazawmlln7qa8	1	2	19	0.0	0.473	0.5288897937978795	-0.7354495762350923
fnrunzz344heazawmlln7qa8	2	2	20	0.0	0.41775	0.5807319830968508	-0.6730274896981936
fnrunzz344heazawmlln7qa8	3	3	15	0.0	0.32925	0.676019242012494	-0.4208662315405024
fnrunzz344heazawmlln7qa8	4	3	10	0.0	0.26525	0.7266752355547696	-0.3711896742642537
fnrunzz344heazawmlln7qa8	5	4	16	0.0	0.5005	0.504987726421202	-1.1160321580968477
fnrunzz344heazawmlln7qa8	6	4	17	1.0	0.36	0.3699960405425228	-1.099512167274352
fnrunzz344heazawmlln7qa8	7	5	52	0.0	0.28525	0.7103861055948103	-0.3581244817224848
fnrunzz344heazawmlln7qa8	8	5	59	1.0	0.153	0.16225651186258905	-2.0862820912649505
fwofl8i6vltau2mue0te2hbl	1	2	1	1.0	0.98175	0.985371941612038	-0.015751699008431725
fwofl8i6vltau2mue0te2hbl	2	2	6	1.0	0.76225	0.7561133726099897	-0.30272859852503836
fwofl8i6vltau2mue0te2hbl	3	3	15	0.0	0.5485	0.45645033407134433	-0.8687038006281699
fwofl8i6vltau2mue0te2hbl	4	3	10	1.0	0.63675	0.6397146008382556	-0.542672376162946
fwofl8i6vltau2mue0te2hbl	5	4	12	0.0	0.46175	0.5423332178051966	-0.6574799920376246
fwofl8i6vltau2mue0te2hbl	6	4	23	1.0	0.86825	0.8661462435787726	-0.16673690071828434
fwofl8i6vltau2mue0te2hbl	7	5	14	1.0	0.46975	0.4595895893041776	-0.8985412824767705
fwofl8i6vltau2mue0te2hbl	8	5	26	0.0	0.56625	0.42824331914002595	-0.9928326864665007
fwoi5lg70mtdde5g3akr9ecb	1	2	19	0.0	0.75975	0.24254335545086586	-1.6890332629894254
fwoi5lg70mtdde5g3akr9ecb	2	2	20	1.0	0.787	0.7782554224200087	-0.28677091562548873
fwoi5lg70mtdde5g3akr9ecb	3	3	11	1.0	0.64	0.636142301046809	-0.5473326201833824
fwoi5lg70mtdde5g3akr9ecb	4	3	18	1.0	0.686	0.6836982200311734	-0.42068075119906156
fwoi5lg70mtdde5g3akr9ecb	5	4	16	1.0	0.904	0.9091747966223583	-0.11480037616062283
fwoi5lg70mtdde5g3akr9ecb	6	4	17	0.0	0.55475	0.4394975427123152	-0.8879453038454925
fwoi5lg70mtdde5g3akr9ecb	7	5	14	0.0	0.43775	0.5629450376113206	-0.6523593769739671
fwoi5lg70mtdde5g3akr9ecb	8	5	26	1.0	0.5665	0.5688642393932684	-0.6328809910701607
gf0om5v1hgekkkb9sbeju4vk	1	2	19	1.0	0.78725	0.7949589939305544	-0.250188450307826
gf0om5v1hgekkkb9sbeju4vk	2	2	20	1.0	0.81975	0.8188544375261189	-0.22588345533506232
gf0om5v1hgekkkb9sbeju4vk	3	3	15	1.0	0.5765	0.5766777390132855	-0.5956648790373666
gf0om5v1hgekkkb9sbeju4vk	4	3	10	1.0	0.6795	0.6805626238745428	-0.4539210214164152
gf0om5v1hgekkkb9sbeju4vk	5	4	16	1.0	0.93275	0.9338000128114042	-0.07966478161329701
gf0om5v1hgekkkb9sbeju4vk	6	4	17	0.0	0.58675	0.4061372468618945	-0.9836407651568714
gf0om5v1hgekkkb9sbeju4vk	7	5	52	0.0	0.44575	0.5454153869700833	-0.6372451784579459
gf0om5v1hgekkkb9sbeju4vk	8	5	59	0.0	0.3475	0.6533254376612329	-0.4571998469260692
gno66up8i05lvmaecgnbwlcn	1	2	1	1.0	0.98325	0.9833111787479718	-0.01809444263484442
gno66up8i05lvmaecgnbwlcn	2	2	6	0.0	0.741	0.2604362634048201	-1.5590283130637121
gno66up8i05lvmaecgnbwlcn	3	3	15	1.0	0.53775	0.534188970430611	-0.6855988166394548
gno66up8i05lvmaecgnbwlcn	4	3	10	1.0	0.6055	0.6185606495138	-0.5794216860613801
gno66up8i05lvmaecgnbwlcn	5	4	16	1.0	0.895	0.9007778526210315	-0.12829783251350718
gno66up8i05lvmaecgnbwlcn	6	4	17	0.0	0.56925	0.44366360475827105	-0.8826931042085224
gno66up8i05lvmaecgnbwlcn	7	5	14	0.0	0.421	0.5689971900320637	-0.6431212920075127
gno66up8i05lvmaecgnbwlcn	8	5	26	1.0	0.557	0.5613736046541863	-0.6558328817388309
gpn8qich9rvm3wmacxs220fq	1	2	1	1.0	0.9885	0.9901711681339179	-0.010425221255443783
gpn8qich9rvm3wmacxs220fq	2	2	6	0.0	0.79025	0.21032426008651003	-1.8622265769344701
gpn8qich9rvm3wmacxs220fq	3	3	15	1.0	0.5925	0.5938915026740457	-0.5706136189348772
gpn8qich9rvm3wmacxs220fq	4	3	10	1.0	0.687	0.6977878002274613	-0.4362722389590277
gpn8qich9rvm3wmacxs220fq	5	4	12	0.0	0.5005	0.5020338730951368	-0.7535340775969006
gpn8qich9rvm3wmacxs220fq	6	4	23	1.0	0.90325	0.8978793195926298	-0.12445043390205382
gpn8qich9rvm3wmacxs220fq	7	5	52	1.0	0.474	0.4706216012197858	-0.8006154481188799
gpn8qich9rvm3wmacxs220fq	8	5	59	1.0	0.384	0.369232493841404	-1.1072171862239568
hj99vydmh5ej5i9dnkwlrl8a	1	2	19	1.0	0.81925	0.8198320135117185	-0.21578875706576614
hj99vydmh5ej5i9dnkwlrl8a	2	2	20	1.0	0.8395	0.8441914883961055	-0.1905437307258382
hj99vydmh5ej5i9dnkwlrl8a	3	3	11	0.0	0.7085	0.2853245629797417	-1.6987531432930947
hj99vydmh5ej5i9dnkwlrl8a	4	3	18	1.0	0.7485	0.7519990612550068	-0.3136594039408394
hj99vydmh5ej5i9dnkwlrl8a	5	4	16	1.0	0.9495	0.9494671396638005	-0.05824313164839979
hj99vydmh5ej5i9dnkwlrl8a	6	4	17	1.0	0.624	0.6255704797905799	-0.5026445138168367
hj99vydmh5ej5i9dnkwlrl8a	7	5	52	1.0	0.488	0.48226498037219834	-0.7698660781743359
hj99vydmh5ej5i9dnkwlrl8a	8	5	59	1.0	0.3715	0.38044617181248613	-1.0726457531060825
hkaj2w2ieihsv4vt8myp7nyj	1	2	1	1.0	0.9825	0.9848471567040367	-0.016172981626817216
hkaj2w2ieihsv4vt8myp7nyj	2	2	6	1.0	0.74525	0.7476406894017957	-0.31201102761685773
hkaj2w2ieihsv4vt8myp7nyj	3	3	11	1.0	0.632	0.6328787220143233	-0.5535329810803605
hkaj2w2ieihsv4vt8myp7nyj	4	3	18	1.0	0.68475	0.680628645269433	-0.4237105936024213
hkaj2w2ieihsv4vt8myp7nyj	5	4	12	0.0	0.4695	0.5503863174644001	-0.6378453095704866
hkaj2w2ieihsv4vt8myp7nyj	6	4	23	1.0	0.85975	0.8586990347901572	-0.17421562379213062
hkaj2w2ieihsv4vt8myp7nyj	7	5	14	0.0	0.439	0.5651698520048126	-0.6469113411508775
hkaj2w2ieihsv4vt8myp7nyj	8	5	26	0.0	0.558	0.4412138817387047	-0.9355952193819905
hm59giibm3v5mz759etodpks	1	2	1	1.0	0.98925	0.9903298303448601	-0.010253331762036525
hm59giibm3v5mz759etodpks	2	2	6	1.0	0.785	0.7908483318824708	-0.25441365093906304
hm59giibm3v5mz759etodpks	3	3	11	1.0	0.714	0.7092011376383954	-0.4241349156056635
hm59giibm3v5mz759etodpks	4	3	18	0.0	0.73475	0.26837848670332864	-1.5884858005325608
hm59giibm3v5mz759etodpks	5	4	12	1.0	0.49	0.5005545911545328	-0.7496813134726511
hm59giibm3v5mz759etodpks	6	4	23	1.0	0.89	0.8963113200246273	-0.1284172607692258
hm59giibm3v5mz759etodpks	7	5	52	0.0	0.458	0.5335388395411977	-0.6676894071058903
hm59giibm3v5mz759etodpks	8	5	59	1.0	0.3695	0.3668452700771413	-1.1153561356580173
i3qzg4lnh302twn5jhnsxcot	1	2	1	1.0	0.99325	0.9910704237209118	-0.00958716333989578
i3qzg4lnh302twn5jhnsxcot	2	2	6	1.0	0.80325	0.7967752555456266	-0.24459840973223268
i3qzg4lnh302twn5jhnsxcot	3	3	15	1.0	0.59225	0.5985163483048485	-0.5599675045495006
i3qzg4lnh302twn5jhnsxcot	4	3	10	1.0	0.69425	0.706924523421182	-0.4140552728251372
i3qzg4lnh302twn5jhnsxcot	5	4	16	1.0	0.9485	0.943490289657946	-0.06698910281574202
i3qzg4lnh302twn5jhnsxcot	6	4	17	0.0	0.6185	0.3867161972837467	-1.0549983296216854
i3qzg4lnh302twn5jhnsxcot	7	5	52	1.0	0.46725	0.47341796317074486	-0.7911226708471204
i3qzg4lnh302twn5jhnsxcot	8	5	59	0.0	0.354	0.6323502217822798	-0.4996999185035713
i4a29f5r5hfbpgssm2vjk741	1	2	1	1.0	0.9925	0.9929883807261015	-0.00794116653750601
i4a29f5r5hfbpgssm2vjk741	2	2	6	0.0	0.82225	0.18149128009214216	-2.078150018020541
i4a29f5r5hfbpgssm2vjk741	3	3	15	1.0	0.63	0.6318284290080561	-0.5029636308710468
i4a29f5r5hfbpgssm2vjk741	4	3	10	1.0	0.75125	0.7463969572449077	-0.349106953550444
i4a29f5r5hfbpgssm2vjk741	5	4	12	1.0	0.53725	0.5376060373548148	-0.670351076542945
i4a29f5r5hfbpgssm2vjk741	6	4	23	1.0	0.919	0.9223193683523941	-0.09267405083830459
i4a29f5r5hfbpgssm2vjk741	7	5	52	1.0	0.50875	0.4995312695726264	-0.7373744489985743
i4a29f5r5hfbpgssm2vjk741	8	5	59	1.0	0.4045	0.4075585160355172	-1.0040554543278486
i4iqh3roj0xnxmoit1shq18t	1	2	19	1.0	0.731	0.7278529306048774	-0.35194207692557816
i4iqh3roj0xnxmoit1shq18t	2	2	20	1.0	0.739	0.7416601743121323	-0.3483625475629717
i4iqh3roj0xnxmoit1shq18t	3	3	15	1.0	0.52125	0.5112382075416999	-0.7346430189769584
i4iqh3roj0xnxmoit1shq18t	4	3	10	0.0	0.566	0.43351948443293636	-1.059530517542397
i4iqh3roj0xnxmoit1shq18t	5	4	12	0.0	0.42175	0.5733577012780995	-0.5922301091462122
i4iqh3roj0xnxmoit1shq18t	6	4	23	1.0	0.8315	0.8253841711369583	-0.23133553761940223
i4iqh3roj0xnxmoit1shq18t	7	5	52	0.0	0.406	0.5905146856155081	-0.5521170525964891
i4iqh3roj0xnxmoit1shq18t	8	5	59	0.0	0.28075	0.7104882855488301	-0.36335490792331093
i7zrmmwvdnj5z4egmqshkxzy	1	2	19	1.0	0.66375	0.6595400824052828	-0.46815775957123096
i7zrmmwvdnj5z4egmqshkxzy	2	2	20	0.0	0.654	0.3533761060939862	-1.3241940636723362
i7zrmmwvdnj5z4egmqshkxzy	3	3	15	1.0	0.446	0.45319941205135594	-0.8673741191283965
i7zrmmwvdnj5z4egmqshkxzy	4	3	10	0.0	0.47125	0.526252440896219	-0.7825191476531511
i7zrmmwvdnj5z4egmqshkxzy	5	4	12	1.0	0.3855	0.383786093352021	-1.0335941071162449
i7zrmmwvdnj5z4egmqshkxzy	6	4	23	1.0	0.745	0.7472128791982702	-0.36839531394137154
i7zrmmwvdnj5z4egmqshkxzy	7	5	14	0.0	0.32425	0.6667140802185567	-0.45100002862133837
i7zrmmwvdnj5z4egmqshkxzy	8	5	26	0.0	0.4545	0.5508996769992149	-0.6697761312891488
igjmvdboset684mifuqojpij	1	2	19	1.0	0.75725	0.7570835985068466	-0.3073243929098394
igjmvdboset684mifuqojpij	2	2	20	0.0	0.77075	0.23388918133800857	-1.9380369384868747
igjmvdboset684mifuqojpij	3	3	15	1.0	0.54575	0.5399275083250982	-0.6723519798774753
igjmvdboset684mifuqojpij	4	3	10	1.0	0.645	0.6237989292734533	-0.5736063582639666
igjmvdboset684mifuqojpij	5	4	16	1.0	0.89575	0.902340147898232	-0.12862141133267524
igjmvdboset684mifuqojpij	6	4	17	1.0	0.5735	0.5659805370622003	-0.6101941284972676
igjmvdboset684mifuqojpij	7	5	52	0.0	0.4345	0.5711867340670431	-0.5876708011201282
igjmvdboset684mifuqojpij	8	5	59	0.0	0.31875	0.6873299052438441	-0.40114610367375303
ikqcfr8gvb697kq3xjql5t80	1	2	1	1.0	0.981	0.9809631304666981	-0.020836178904331183
ikqcfr8gvb697kq3xjql5t80	2	2	6	1.0	0.7265	0.7265949145300026	-0.3449021772749517
ikqcfr8gvb697kq3xjql5t80	3	3	11	0.0	0.5875	0.422878394800074	-1.1093129184796298
ikqcfr8gvb697kq3xjql5t80	4	3	18	1.0	0.65025	0.654679241459261	-0.4698565105948132
ikqcfr8gvb697kq3xjql5t80	5	4	12	0.0	0.42875	0.5693352081013042	-0.5987536839712385
ikqcfr8gvb697kq3xjql5t80	6	4	23	1.0	0.8185	0.8339118525940784	-0.21085897647414428
ikqcfr8gvb697kq3xjql5t80	7	5	14	0.0	0.403	0.593826195613737	-0.5874610584237359
ikqcfr8gvb697kq3xjql5t80	8	5	26	1.0	0.532	0.5369439967442444	-0.7005499717975856
ip976i3g4frmel44c8xbm6iy	1	2	1	1.0	0.993	0.993933587498066	-0.00629775212702268
ip976i3g4frmel44c8xbm6iy	2	2	6	1.0	0.815	0.826636797060705	-0.20488468614073166
ip976i3g4frmel44c8xbm6iy	3	3	11	1.0	0.77025	0.7683589010354883	-0.31327270506489757
ip976i3g4frmel44c8xbm6iy	4	3	18	1.0	0.77525	0.7799408008588063	-0.27440326577508667
ip976i3g4frmel44c8xbm6iy	5	4	16	1.0	0.96425	0.9608459008793936	-0.04474050359495992
ip976i3g4frmel44c8xbm6iy	6	4	17	1.0	0.64025	0.6513995066678584	-0.46110358417823294
ip976i3g4frmel44c8xbm6iy	7	5	52	1.0	0.4985	0.50502465622187	-0.7234205028549215
ip976i3g4frmel44c8xbm6iy	8	5	59	0.0	0.40475	0.5935297467550829	-0.575293950655128
izjm4wjylx9ezfoipz0taful	1	2	19	1.0	0.78775	0.795493436710195	-0.2512628144114426
izjm4wjylx9ezfoipz0taful	2	2	20	1.0	0.81475	0.8181304770668274	-0.23020673324764218
izjm4wjylx9ezfoipz0taful	3	3	15	1.0	0.57575	0.5767757527771615	-0.6011240394698335
izjm4wjylx9ezfoipz0taful	4	3	10	1.0	0.68725	0.6823828296199882	-0.4582473118916399
izjm4wjylx9ezfoipz0taful	5	4	16	1.0	0.9355	0.9325361720979677	-0.08132559320473985
izjm4wjylx9ezfoipz0taful	6	4	17	0.0	0.6085	0.4048346935553611	-0.9987066324844165
izjm4wjylx9ezfoipz0taful	7	5	52	0.0	0.46425	0.545960239942611	-0.6358351390789061
izjm4wjylx9ezfoipz0taful	8	5	59	0.0	0.3475	0.6528369905238378	-0.4619544225802136
j9vb4rt311eml70hs1jq6hek	1	2	19	1.0	0.7725	0.7637392849235147	-0.29682992583345663
j9vb4rt311eml70hs1jq6hek	2	2	20	1.0	0.77575	0.7824062732824529	-0.28387697752620067
j9vb4rt311eml70hs1jq6hek	3	3	15	0.0	0.5275	0.46337359117725735	-0.845737980760805
j9vb4rt311eml70hs1jq6hek	4	3	10	1.0	0.63375	0.632539061320585	-0.5491346975039231
j9vb4rt311eml70hs1jq6hek	5	4	12	0.0	0.441	0.548313347544093	-0.6423990331606277
j9vb4rt311eml70hs1jq6hek	6	4	23	1.0	0.857	0.8613723600437498	-0.17495308509730864
j9vb4rt311eml70hs1jq6hek	7	5	52	0.0	0.44175	0.5711781532139856	-0.5885271737103998
j9vb4rt311eml70hs1jq6hek	8	5	59	0.0	0.313	0.6840475386848813	-0.40585215970686805
jdpiwwidqfq7f857a4nss1m5	1	2	1	1.0	0.947	0.9463277539219144	-0.06341256073754495
jdpiwwidqfq7f857a4nss1m5	2	2	6	1.0	0.625	0.617373491614516	-0.5288636655295631
jdpiwwidqfq7f857a4nss1m5	3	3	11	0.0	0.41075	0.5890659834412855	-0.6358877072560853
jdpiwwidqfq7f857a4nss1m5	4	3	18	0.0	0.51825	0.47839126639939666	-0.8320505573600823
jdpiwwidqfq7f857a4nss1m5	5	4	16	1.0	0.7465	0.7460153702092605	-0.4077160838852799
jdpiwwidqfq7f857a4nss1m5	6	4	17	0.0	0.4415	0.5530549571670201	-0.6280882307805671
jdpiwwidqfq7f857a4nss1m5	7	5	14	0.0	0.2785	0.7089654058026323	-0.3750777214136199
jdpiwwidqfq7f857a4nss1m5	8	5	26	0.0	0.39825	0.5974048242550564	-0.5712196282814596
jf62ky1ybuaf1tdqwxu02ej9	1	2	19	1.0	0.757	0.7420088661551917	-0.3307569220961115
jf62ky1ybuaf1tdqwxu02ej9	2	2	20	0.0	0.759	0.24907693687075308	-1.8181571406149861
jf62ky1ybuaf1tdqwxu02ej9	3	3	11	1.0	0.61025	0.6104404355481889	-0.6083982466618804
jf62ky1ybuaf1tdqwxu02ej9	4	3	18	1.0	0.662	0.6630835506623769	-0.4591617521937821
jf62ky1ybuaf1tdqwxu02ej9	5	4	12	1.0	0.43975	0.4450407834375725	-0.8695945604338938
jf62ky1ybuaf1tdqwxu02ej9	6	4	23	0.0	0.8235	0.17004204499224512	-2.5484122364028146
jf62ky1ybuaf1tdqwxu02ej9	7	5	14	1.0	0.41625	0.42791418514207963	-0.9772237817578747
jf62ky1ybuaf1tdqwxu02ej9	8	5	26	1.0	0.55225	0.5482539486962491	-0.6820916895247362
jgsxr1bmtcsohmexq5w51rkt	1	2	19	0.0	0.486	0.519567658252748	-0.7566709805501775
jgsxr1bmtcsohmexq5w51rkt	2	2	20	0.0	0.4285	0.5692110290916369	-0.6912596650186098
jgsxr1bmtcsohmexq5w51rkt	3	3	11	0.0	0.27775	0.7210289190472917	-0.3830716909556079
jgsxr1bmtcsohmexq5w51rkt	4	3	18	0.0	0.3995	0.5943520789016624	-0.5857998560303764
jgsxr1bmtcsohmexq5w51rkt	5	4	12	1.0	0.286	0.28701150567438355	-1.3988481227070488
jgsxr1bmtcsohmexq5w51rkt	6	4	23	0.0	0.489	0.5021474881533233	-0.9493239859458893
jgsxr1bmtcsohmexq5w51rkt	7	5	14	0.0	0.21325	0.7882953065464642	-0.2573739664865506
jgsxr1bmtcsohmexq5w51rkt	8	5	26	1.0	0.3075	0.30618395867267134	-1.4227665921724906
jgvrtxnptfze90i4jc2j3s3m	1	2	1	1.0	0.9975	0.9965842892595304	-0.003490278727491422
jgvrtxnptfze90i4jc2j3s3m	2	2	6	1.0	0.86525	0.8599570388387667	-0.16034614770305494
jgvrtxnptfze90i4jc2j3s3m	3	3	11	1.0	0.8295	0.825888519829777	-0.22051896123032905
jgvrtxnptfze90i4jc2j3s3m	4	3	18	1.0	0.8115	0.8237761280791935	-0.21154551554767667
jgvrtxnptfze90i4jc2j3s3m	5	4	12	1.0	0.59425	0.585515606862406	-0.5772857201373159
jgvrtxnptfze90i4jc2j3s3m	6	4	23	1.0	0.953	0.9521403559065895	-0.05287812207534397
jgvrtxnptfze90i4jc2j3s3m	7	5	14	1.0	0.6305	0.6351216618876409	-0.5226275958169144
jgvrtxnptfze90i4jc2j3s3m	8	5	26	1.0	0.73975	0.7367705190253188	-0.3413434010791106
jms40b92b01ep1j8lq3tmodd	1	2	1	1.0	0.9105	0.9114079812627415	-0.12035565032269181
jms40b92b01ep1j8lq3tmodd	2	2	6	1.0	0.572	0.5704882696216989	-0.6260358255312396
jms40b92b01ep1j8lq3tmodd	3	3	15	1.0	0.38875	0.37952768923189556	-1.0803875101180718
jms40b92b01ep1j8lq3tmodd	4	3	10	0.0	0.351	0.6490033624551915	-0.5164872944734501
jms40b92b01ep1j8lq3tmodd	5	4	16	0.0	0.621	0.3767328976208996	-1.646769700032691
jms40b92b01ep1j8lq3tmodd	6	4	17	0.0	0.42	0.581695815078485	-0.5774048254856592
jms40b92b01ep1j8lq3tmodd	7	5	52	0.0	0.333	0.6765129765165777	-0.40863727338336947
jms40b92b01ep1j8lq3tmodd	8	5	59	0.0	0.20125	0.8057090985953039	-0.22719886764293568
jn4jqdnicw40wwcl7nhvjno3	1	2	1	1.0	0.94525	0.9476966684254765	-0.06656551952435805
jn4jqdnicw40wwcl7nhvjno3	2	2	6	1.0	0.62875	0.6380260957243726	-0.4955320808644285
jn4jqdnicw40wwcl7nhvjno3	3	3	15	0.0	0.4235	0.5695042239090206	-0.6127714526496739
jn4jqdnicw40wwcl7nhvjno3	4	3	10	1.0	0.44325	0.44546863700702205	-1.0703486241152986
jn4jqdnicw40wwcl7nhvjno3	5	4	16	0.0	0.74125	0.25897421319392644	-2.428527517060781
jn4jqdnicw40wwcl7nhvjno3	6	4	17	1.0	0.4785	0.4711171538051768	-0.8173783280580588
jn4jqdnicw40wwcl7nhvjno3	7	5	52	0.0	0.38275	0.6416932568300086	-0.46410111771238494
jn4jqdnicw40wwcl7nhvjno3	8	5	59	0.0	0.22375	0.7692936573355682	-0.277790677442732
k1ifw77ij6huwmsv54ssahr2	1	2	1	1.0	0.98975	0.9902416989933559	-0.010651307679860923
k1ifw77ij6huwmsv54ssahr2	2	2	6	1.0	0.791	0.7913233082713548	-0.2522795359297383
k1ifw77ij6huwmsv54ssahr2	3	3	11	1.0	0.7125	0.7086591157094454	-0.42007368410268775
k1ifw77ij6huwmsv54ssahr2	4	3	18	0.0	0.7395	0.26805360725002314	-1.6052832826498018
k1ifw77ij6huwmsv54ssahr2	5	4	12	1.0	0.519	0.5008609431643836	-0.7462157725334031
k1ifw77ij6huwmsv54ssahr2	6	4	23	1.0	0.902	0.8975189695848441	-0.12512518707552867
k1ifw77ij6huwmsv54ssahr2	7	5	52	0.0	0.473	0.5323159549315073	-0.6702767709202937
k1ifw77ij6huwmsv54ssahr2	8	5	59	1.0	0.372	0.3665174389016244	-1.1207543449327966
