"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"beta[293]",-0.032578650423214,0.00576176479792038,0.423220382542406,-0.911875080061733,-0.296595594282829,-0.0207571564560923,0.255398778366362,0.759172218585898,5395.38076164729,0.999530335348414
"beta[294]",-0.422360772737043,0.00740478115038802,0.569009057407183,-1.60104486023415,-0.795588529215304,-0.407319232238507,-0.0393416229728862,0.663969752023385,5904.91845036611,1.00008738888505
"beta[295]",2.00036707958156,0.00806431150959095,0.638236687390715,0.784537184976538,1.5697703403914,1.98400026941984,2.41356442937665,3.28467681884143,6263.67100881098,0.999361750216847
"beta[296]",-1.41231377701654,0.00639850476309002,0.461894533541403,-2.36126363074853,-1.71383688970066,-1.39268886364582,-1.08841638962606,-0.577432110631349,5211.09091071408,0.999684975837946
"beta[297]",0.188818805188356,0.00650764494859018,0.474580914078462,-0.794405606848754,-0.107844364015064,0.210048421110627,0.507462406189747,1.08100110443859,5318.30005872809,0.999970957761869
"beta[298]",0.51526351769368,0.00572323928985646,0.399121611978624,-0.275135904031375,0.258266777114267,0.522249972840196,0.779865457222501,1.28673087077784,4863.2509631487,1.00021636619902
"beta[299]",0.97434979893723,0.00620612321282635,0.446579041590542,0.0797096862283314,0.681946995124992,0.977851837492716,1.27043480548628,1.85344254709483,5177.92657317053,0.9995127181026
"beta[300]",1.44265823643338,0.00739044626724035,0.499984324420632,0.468765052199123,1.09946195968774,1.44095189846009,1.76820230299319,2.44812575921169,4576.90027117779,1.00024652721935
"beta[301]",-0.0175711666819923,0.00697854106944632,0.390113350610954,-0.800580990108138,-0.279041158048797,-0.00491430563649329,0.252736344692422,0.68957940298611,3125.01674575401,1.00090539056537
"beta[302]",-0.387654501127538,0.00563819904847529,0.398205804261049,-1.23211908387494,-0.645219529595498,-0.369138219990927,-0.113674120836456,0.33298582772983,4988.09095699553,0.999228241558389
"beta[303]",1.67732724275609,0.00836147574183529,0.653140448801931,0.351753944224938,1.26000325892452,1.68936742863886,2.10625042062678,2.96183449614583,6101.65000227275,0.99920432455759
"beta[304]",-0.598479980397409,0.00593513418144533,0.419512246329291,-1.47632562047769,-0.870434552861929,-0.587084357116725,-0.312527135111675,0.193490007180735,4996.06640959955,1.00010833055675
"beta[305]",-0.746448472764131,0.00591752686958208,0.385874335660953,-1.58392691406578,-0.994676430741765,-0.717670260437963,-0.474400969182863,-0.0550730553145757,4252.17678782738,1.00009267050645
"beta[306]",-0.594951546400239,0.00548801525358827,0.368694153258574,-1.35412408345079,-0.829287274328435,-0.568437337033209,-0.33292233947344,0.0621574125497573,4513.37980855268,0.999748107724791
"beta[307]",0.817258946249412,0.00624188045302707,0.441320196895975,-0.0797707050322627,0.532305872435229,0.820546353988596,1.10657439082281,1.69349499074494,4998.92606236437,0.999318868287966
"beta[308]",2.26821729915352,0.00836194616040922,0.571519859207284,1.24775743890984,1.86826419340209,2.23706361898725,2.63273644358133,3.49332319288426,4671.4092660766,0.999242156717257
"beta[309]",-0.443160854910405,0.00765221147334452,0.589866211516807,-1.61941026658603,-0.837751726547029,-0.423372390331235,-0.0294078645925456,0.638422061398438,5942.00636374433,0.999733659079927
"beta[310]",0.747542239105562,0.00527838499807366,0.362737179883769,0.0280510920748141,0.510904640416743,0.752798602614253,0.990214907949829,1.45041105295069,4722.6092859076,0.999486570605351
"beta[311]",0.301537630078955,0.0076912853224386,0.529948965553619,-0.783427561079232,-0.0282117006743074,0.314753166845703,0.656916884479499,1.27462393730245,4747.55770666759,0.999160544010623
"beta[312]",-0.675565340629726,0.00705557607481937,0.48055284178939,-1.72976586315436,-0.975202931855051,-0.6370456299068,-0.33963596575985,0.19562459757346,4638.92490163833,0.999362512406741
"beta[313]",0.66973160720051,0.00546384652352364,0.393313915719546,-0.122419261224703,0.416899073260543,0.672131387655075,0.920546183323732,1.4316636430864,5181.81186562228,0.999709811736791
"beta[314]",-0.275370151708917,0.00627934879372225,0.411606197219152,-1.08866734947138,-0.539141315993811,-0.261130047687537,0.00910031649582939,0.492122084952388,4296.69568464411,0.999545827054516
"beta[315]",1.04517400838096,0.00741374727216191,0.56097840114081,-0.0860703912804819,0.68613028136941,1.05670244183972,1.40584029436353,2.17713885629566,5725.54359969875,0.999541228343752
"beta[316]",-1.44586615299419,0.0065256447409211,0.437664657173163,-2.36371673777518,-1.73417626159597,-1.42443232013707,-1.13361415867696,-0.654180692371617,4498.17244573306,1.00000567180462
"beta[317]",-1.49552788640199,0.00651067451484064,0.47308786385653,-2.48265627983431,-1.80315730363687,-1.46793612666775,-1.16166604224277,-0.655519724344733,5279.97231818193,0.999544862984406
"beta[318]",-0.0613611378768114,0.00658609817778922,0.499987430521118,-1.07196700993641,-0.380508241426737,-0.0433942391725927,0.279289349426833,0.87501034335237,5763.17453559849,1.00094643203337
"beta[319]",0.0708243354966636,0.00699058126823401,0.510789596020615,-0.946852488750882,-0.275369899011559,0.0939120082460047,0.429210690395775,1.03158764554836,5338.9703343317,1.00065114095813
"beta[320]",1.79890654088478,0.00772522349414321,0.551465978159748,0.781552398819815,1.41520456728851,1.76552897811761,2.15560970662588,2.89478413892808,5095.83484001,0.999446186827045
"beta[321]",0.73794873766629,0.00784958071987992,0.551034116467785,-0.349464631694093,0.376282234602761,0.742542497918455,1.10996073625852,1.82137625732211,4927.92463279131,0.999690015738321
"beta[322]",-0.225454284601885,0.00538188291458015,0.370932174318529,-0.991797616499167,-0.463065498761676,-0.206104132541406,0.0217712682306058,0.467321008149499,4750.29433588704,0.999438999799381
