sub,age,gender,block,testform,Puzzle,distractor,Accuracy,RT
689037,24,Female,1,3,19_single__101112201212_shape_set_17_T.jpeg,paired,1,5139
689037,24,Female,1,3,32_flower_single__11110100010002000000_shape_set_20_T.jpeg,minimal,1,13998
689037,24,Female,1,3,38_clockwork3_single__010011110000_shape_set_20_T.jpeg,minimal,1,3326
689037,24,Female,1,3,2_double__0000020001001020_shape_set_20_T.jpeg,paired,1,3952
689037,24,Female,1,3,16_grid_single__1012121112021101_shape_set_17_T.jpeg,minimal,1,7470
689037,24,Female,1,3,3_clockwork3_single__000011010200_shape_set_4_T.jpeg,paired,1,1706
689037,24,Female,1,3,22_single__112212211220_shape_set_17_T.jpeg,minimal,1,6940
689037,24,Female,1,3,13_flower_single__01001221122102001122_shape_set_17_T.jpeg,paired,1,16568
689037,24,Female,1,3,1_single__101010001010_shape_set_17_T.jpeg,paired,0,1409
689037,24,Female,1,3,8_grid_single__0100000000001111_shape_set_20_T.jpeg,minimal,1,4166
689037,24,Female,1,3,15_double__0000110211121011_shape_set_4_T.jpeg,minimal,0,17771
689037,24,Female,1,3,17_double__1222110111201012_shape_set_20_T.jpeg,paired,1,28752
689037,24,Female,1,3,14_triple__112110100000000010021222_shape_set_20_T.jpeg,paired,0,8157
689037,24,Female,1,3,23_grid_single__1110120212111121_shape_set_20_T.jpeg,paired,1,6267
689037,24,Female,1,3,39_flower_double__0100010001000000122001000000010012120200_shape_set_4_T.jpeg,paired,1,13670
689037,24,Female,1,3,12_double__1212102211111221_shape_set_4_T.jpeg,minimal,1,12906
689037,24,Female,1,3,11_grid_single__1220111101001121_shape_set_20_T.jpeg,minimal,0,8640
689037,24,Female,1,3,28_flower_double__0000122201000100000011220000020001000100_shape_set_17_T.jpeg,paired,1,22347
689037,24,Female,1,3,18_flower_double__1022102200000100010000000200122101000000_shape_set_4_T.jpeg,minimal,1,15001
689037,24,Female,1,3,37_flower_double__0200010001000200020002001211110111120100_shape_set_17_T.jpeg,paired,0,6525
689037,24,Female,1,3,7_flower_single__01000200020012200200_shape_set_17_T.jpeg,paired,1,10834
689037,24,Female,1,3,40_grid_double__02000000010011100200020010211111_shape_set_17_T.jpeg,minimal,1,21784
689037,24,Female,1,3,4_flower_single__02001220000001000200_shape_set_17_T.jpeg,paired,1,4109
689037,24,Female,1,3,24_grid_triple__010011220200122002000200100110021212000001000200_shape_set_4_T.jpeg,minimal,0,7654
689037,24,Female,1,3,6_single__121210101222_shape_set_4_T.jpeg,minimal,1,9665
689037,24,Female,1,3,25_clockwork3_single__112110110000_shape_set_17_T.jpeg,paired,1,7105
689037,24,Female,1,3,27_double__1020020012121122_shape_set_4_T.jpeg,paired,1,8397
689037,24,Female,1,3,26_grid_triple__000000000000112102000100020000000200000011221121_shape_set_20_T.jpeg,minimal,1,23297
689037,24,Female,1,3,5_grid_single__0000000010200000_shape_set_20_T.jpeg,minimal,1,3103
689037,24,Female,1,3,10_triple__000012221120010002000000_shape_set_17_T.jpeg,paired,1,9036
689037,24,Female,1,3,9_flower_single__10020000020001000200_shape_set_4_T.jpeg,minimal,1,5574
689052,26,Female,2,2,40_grid_double__02000000010011100200020010211111_shape_set_20_T.jpeg,minimal,0,8705
689052,26,Female,2,2,2_double__0000020001001020_shape_set_4_T.jpeg,minimal,1,6052
689052,26,Female,2,2,4_flower_single__02001220000001000200_shape_set_20_T.jpeg,minimal,1,3301
689052,26,Female,2,2,27_double__1020020012121122_shape_set_17_T.jpeg,minimal,1,24225
689052,26,Female,2,2,5_grid_single__0000000010200000_shape_set_4_T.jpeg,paired,1,2112
689052,26,Female,2,2,6_single__121210101222_shape_set_17_T.jpeg,paired,0,6074
689052,26,Female,2,2,39_flower_double__0100010001000000122001000000010012120200_shape_set_17_T.jpeg,minimal,0,9154
689052,26,Female,2,2,15_double__0000110211121011_shape_set_17_T.jpeg,minimal,0,12402
689052,26,Female,2,2,3_clockwork3_single__000011010200_shape_set_17_T.jpeg,minimal,1,1830
689052,26,Female,2,2,38_clockwork3_single__010011110000_shape_set_4_T.jpeg,paired,1,3006
689052,26,Female,2,2,28_flower_double__0000122201000100000011220000020001000100_shape_set_20_T.jpeg,minimal,1,12847
689052,26,Female,2,2,29_grid_double__10121011111012010000102012020000_shape_set_4_T.jpeg,paired,0,18833
689052,26,Female,2,2,7_flower_single__01000200020012200200_shape_set_20_T.jpeg,paired,1,5148
689052,26,Female,2,2,8_grid_single__0100000000001111_shape_set_4_T.jpeg,paired,1,7514
689052,26,Female,2,2,13_flower_single__01001221122102001122_shape_set_20_T.jpeg,paired,1,14949
689052,26,Female,2,2,37_flower_double__0200010001000200020002001211110111120100_shape_set_20_T.jpeg,paired,0,12676
689052,26,Female,2,2,16_grid_single__1012121112021101_shape_set_20_T.jpeg,paired,1,5437
689052,26,Female,2,2,26_grid_triple__000000000000112102000100020000000200000011221121_shape_set_4_T.jpeg,paired,0,22693
689052,26,Female,2,2,22_single__112212211220_shape_set_20_T.jpeg,paired,1,10290
689052,26,Female,2,2,23_grid_single__1110120212111121_shape_set_4_T.jpeg,paired,1,16123
689052,26,Female,2,2,11_grid_single__1220111101001121_shape_set_4_T.jpeg,paired,1,10587
689052,26,Female,2,2,1_single__101010001010_shape_set_20_T.jpeg,paired,1,2136
689052,26,Female,2,2,14_triple__112110100000000010021222_shape_set_4_T.jpeg,minimal,0,14264
689052,26,Female,2,2,17_double__1222110111201012_shape_set_4_T.jpeg,minimal,0,7761
689052,26,Female,2,2,21_triple__100111201112121010221202_shape_set_17_T.jpeg,minimal,1,6464
689052,26,Female,2,2,20_double__1221010010220000_shape_set_4_T.jpeg,paired,0,13855
689052,26,Female,2,2,30_grid_double__10211001101112200100121012020000_shape_set_17_T.jpeg,minimal,1,20400
689052,26,Female,2,2,12_double__1212102211111221_shape_set_17_T.jpeg,minimal,0,7600
689052,26,Female,2,2,25_clockwork3_single__112110110000_shape_set_20_T.jpeg,paired,1,10492
689052,26,Female,2,2,9_flower_single__10020000020001000200_shape_set_17_T.jpeg,paired,1,4941
689052,26,Female,2,2,10_triple__000012221120010002000000_shape_set_20_T.jpeg,minimal,1,9733
689052,26,Female,2,2,36_triple__111212011010112010220100_shape_set_17_T.jpeg,minimal,0,18895
689052,26,Female,2,2,24_grid_triple__010011220200122002000200100110021212000001000200_shape_set_17_T.jpeg,paired,1,11168
689052,26,Female,2,2,18_flower_double__1022102200000100010000000200122101000000_shape_set_17_T.jpeg,minimal,0,16543
689052,26,Female,2,2,35_grid_triple__122112021120000000001010010001001022110101000100_shape_set_4_T.jpeg,paired,0,15731
689052,26,Female,2,2,31_flower_double__0200010011120100020012110000000002001102_shape_set_20_T.jpeg,minimal,0,19074
689052,26,Female,2,2,34_flower_single__11210200122211220100_shape_set_20_T.jpeg,minimal,1,13683
689052,26,Female,2,2,32_flower_single__11110100010002000000_shape_set_4_T.jpeg,paired,0,14279
689052,26,Female,2,2,19_single__101112201212_shape_set_20_T.jpeg,minimal,0,8028
689052,26,Female,2,2,33_single__000010221212_shape_set_17_T.jpeg,paired,1,10966
689064,24,Female,1,3,5_grid_single__0000000010200000_shape_set_20_T.jpeg,paired,1,1507
689064,24,Female,1,3,7_flower_single__01000200020012200200_shape_set_17_T.jpeg,minimal,1,3703
689064,24,Female,1,3,6_single__121210101222_shape_set_4_T.jpeg,minimal,0,3326
689064,24,Female,1,3,8_grid_single__0100000000001111_shape_set_20_T.jpeg,minimal,1,5392
689064,24,Female,1,3,29_grid_double__10121011111012010000102012020000_shape_set_20_T.jpeg,paired,1,15103
689064,24,Female,1,3,32_flower_single__11110100010002000000_shape_set_20_T.jpeg,paired,1,11227
689064,24,Female,1,3,3_clockwork3_single__000011010200_shape_set_4_T.jpeg,minimal,1,1343
689064,24,Female,1,3,4_flower_single__02001220000001000200_shape_set_17_T.jpeg,paired,1,2320
689064,24,Female,1,3,28_flower_double__0000122201000100000011220000020001000100_shape_set_17_T.jpeg,paired,1,22900
689064,24,Female,1,3,15_double__0000110211121011_shape_set_4_T.jpeg,minimal,1,19587
689064,24,Female,1,3,16_grid_single__1012121112021101_shape_set_17_T.jpeg,minimal,1,28294
689064,24,Female,1,3,9_flower_single__10020000020001000200_shape_set_4_T.jpeg,paired,1,4495
689064,24,Female,1,3,10_triple__000012221120010002000000_shape_set_17_T.jpeg,minimal,1,8706
689064,24,Female,1,3,24_grid_triple__010011220200122002000200100110021212000001000200_shape_set_4_T.jpeg,paired,1,19365
689064,24,Female,1,3,2_double__0000020001001020_shape_set_20_T.jpeg,minimal,1,3667
689064,24,Female,1,3,27_double__1020020012121122_shape_set_4_T.jpeg,paired,0,12277
689064,24,Female,1,3,14_triple__112110100000000010021222_shape_set_20_T.jpeg,minimal,1,23327
689064,24,Female,1,3,33_single__000010221212_shape_set_4_T.jpeg,paired,0,9534
689064,24,Female,1,3,17_double__1222110111201012_shape_set_20_T.jpeg,paired,1,7872
689064,24,Female,1,3,18_flower_double__1022102200000100010000000200122101000000_shape_set_4_T.jpeg,paired,1,14066
689064,24,Female,1,3,19_single__101112201212_shape_set_17_T.jpeg,minimal,1,7019
689064,24,Female,1,3,22_single__112212211220_shape_set_17_T.jpeg,minimal,1,6009
689064,24,Female,1,3,30_grid_double__10211001101112200100121012020000_shape_set_4_T.jpeg,minimal,1,19814
689064,24,Female,1,3,31_flower_double__0200010011120100020012110000000002001102_shape_set_17_T.jpeg,paired,1,9000
689064,24,Female,1,3,23_grid_single__1110120212111121_shape_set_20_T.jpeg,minimal,1,27789
689064,24,Female,1,3,12_double__1212102211111221_shape_set_4_T.jpeg,paired,0,4501
689064,24,Female,1,3,25_clockwork3_single__112110110000_shape_set_17_T.jpeg,paired,1,7367
689064,24,Female,1,3,26_grid_triple__000000000000112102000100020000000200000011221121_shape_set_20_T.jpeg,paired,0,11150
689064,24,Female,1,3,11_grid_single__1220111101001121_shape_set_20_T.jpeg,minimal,1,20970
689064,24,Female,1,3,34_flower_single__11210200122211220100_shape_set_17_T.jpeg,minimal,0,29993
689064,24,Female,1,3,1_single__101010001010_shape_set_17_T.jpeg,paired,1,1376
689064,24,Female,1,3,20_double__1221010010220000_shape_set_20_T.jpeg,minimal,1,11176
689064,24,Female,1,3,13_flower_single__01001221122102001122_shape_set_17_T.jpeg,paired,1,18398
689064,24,Female,1,3,35_grid_triple__122112021120000000001010010001001022110101000100_shape_set_20_T.jpeg,paired,1,18286
689064,24,Female,1,3,36_triple__111212011010112010220100_shape_set_4_T.jpeg,paired,1,25830
689064,24,Female,1,3,21_triple__100111201112121010221202_shape_set_4_T.jpeg,minimal,1,18940
689074,23,Female,1,1,3_clockwork3_single__000011010200_shape_set_20_T.jpeg,paired,1,1593
689074,23,Female,1,1,4_flower_single__02001220000001000200_shape_set_4_T.jpeg,paired,1,4744
689074,23,Female,1,1,1_single__101010001010_shape_set_4_T.jpeg,minimal,1,1516
689074,23,Female,1,1,2_double__0000020001001020_shape_set_17_T.jpeg,paired,1,2361
689074,23,Female,1,1,5_grid_single__0000000010200000_shape_set_17_T.jpeg,minimal,1,1832
689074,23,Female,1,1,6_single__121210101222_shape_set_20_T.jpeg,minimal,0,10518
689074,23,Female,1,1,7_flower_single__01000200020012200200_shape_set_4_T.jpeg,paired,1,6469
689074,23,Female,1,1,8_grid_single__0100000000001111_shape_set_17_T.jpeg,paired,1,6817
689074,23,Female,1,1,9_flower_single__10020000020001000200_shape_set_20_T.jpeg,paired,1,12437
689074,23,Female,1,1,25_clockwork3_single__112110110000_shape_set_4_T.jpeg,paired,1,8600
689074,23,Female,1,1,26_grid_triple__000000000000112102000100020000000200000011221121_shape_set_17_T.jpeg,paired,1,16173
689074,23,Female,1,1,27_double__1020020012121122_shape_set_20_T.jpeg,paired,1,23152
689074,23,Female,1,1,28_flower_double__0000122201000100000011220000020001000100_shape_set_4_T.jpeg,minimal,1,12963
689074,23,Female,1,1,29_grid_double__10121011111012010000102012020000_shape_set_17_T.jpeg,paired,1,12015
689074,23,Female,1,1,30_grid_double__10211001101112200100121012020000_shape_set_20_T.jpeg,minimal,1,24410
689074,23,Female,1,1,31_flower_double__0200010011120100020012110000000002001102_shape_set_4_T.jpeg,minimal,0,29401
689074,23,Female,1,1,12_double__1212102211111221_shape_set_20_T.jpeg,minimal,1,21419
689074,23,Female,1,1,14_triple__112110100000000010021222_shape_set_17_T.jpeg,minimal,0,22500
689074,23,Female,1,1,15_double__0000110211121011_shape_set_20_T.jpeg,minimal,1,27202
689074,23,Female,1,1,16_grid_single__1012121112021101_shape_set_4_T.jpeg,paired,1,14304
689074,23,Female,1,1,17_double__1222110111201012_shape_set_17_T.jpeg,minimal,1,28655
689074,23,Female,1,1,18_flower_double__1022102200000100010000000200122101000000_shape_set_20_T.jpeg,paired,1,27515
689074,23,Female,1,1,19_single__101112201212_shape_set_4_T.jpeg,minimal,1,8669
689074,23,Female,1,1,20_double__1221010010220000_shape_set_17_T.jpeg,paired,1,12961
689074,23,Female,1,1,21_triple__100111201112121010221202_shape_set_20_T.jpeg,minimal,1,16285
689074,23,Female,1,1,10_triple__000012221120010002000000_shape_set_4_T.jpeg,paired,1,10568
689074,23,Female,1,1,11_grid_single__1220111101001121_shape_set_17_T.jpeg,paired,1,20077
689074,23,Female,1,1,13_flower_single__01001221122102001122_shape_set_4_T.jpeg,paired,1,28131
689074,23,Female,1,1,24_grid_triple__010011220200122002000200100110021212000001000200_shape_set_20_T.jpeg,paired,1,25075
689074,23,Female,1,1,22_single__112212211220_shape_set_4_T.jpeg,minimal,1,11708
689074,23,Female,1,1,23_grid_single__1110120212111121_shape_set_17_T.jpeg,paired,1,14084
689076,24,Female,2,1,51_double__0100102201001012_shape_set_20_T.jpeg,paired,1,1090
689076,24,Female,2,1,52_flower_single__12121202111010011122_shape_set_4_T.jpeg,paired,0,2422
689076,24,Female,2,1,53_flower_double__1001010002001212112201000200020010200100_shape_set_17_T.jpeg,paired,0,1316
689076,24,Female,2,1,56_grid_single__1001101200001122_shape_set_17_T.jpeg,paired,0,4150
689076,24,Female,2,1,62_grid_triple__010000000000020000000100000012210000020000000100_shape_set_17_T.jpeg,minimal,0,1391
689076,24,Female,2,1,63_triple__120211111021020000001010_shape_set_20_T.jpeg,minimal,0,685
689076,24,Female,2,1,64_grid_triple__000001001110020000000000112002001212010001001122_shape_set_4_T.jpeg,paired,0,1426
689076,24,Female,2,1,75_flower_double__0200110201001112100101000200101012201111_shape_set_20_T.jpeg,minimal,1,1073
689076,24,Female,2,1,76_flower_single__12211102120110101011_shape_set_4_T.jpeg,minimal,0,997
689076,24,Female,2,1,77_grid_double__00000100000011111011010001000000_shape_set_17_T.jpeg,minimal,1,1108
689076,24,Female,2,1,78_triple__111212101211100210011020_shape_set_20_T.jpeg,paired,0,799
689076,24,Female,2,1,79_flower_double__0100000001001112000011011110000010220200_shape_set_4_T.jpeg,paired,0,750
689076,24,Female,2,1,80_triple__010002001121020012221221_shape_set_17_T.jpeg,paired,1,2271
689076,24,Female,2,1,33_single__000010221212_shape_set_20_T.jpeg,paired,0,1455
689076,24,Female,2,1,34_flower_single__11210200122211220100_shape_set_4_T.jpeg,paired,0,1349
689076,24,Female,2,1,35_grid_triple__122112021120000000001010010001001022110101000100_shape_set_17_T.jpeg,minimal,1,4670
689076,24,Female,2,1,36_triple__111212011010112010220100_shape_set_20_T.jpeg,minimal,0,3321
689076,24,Female,2,1,41_single__112012110000_shape_set_17_T.jpeg,minimal,1,2648
689076,24,Female,2,1,42_double__1111101211021120_shape_set_20_T.jpeg,minimal,0,1453
689076,24,Female,2,1,43_flower_double__0000010000000200020001000100000012200000_shape_set_4_T.jpeg,paired,1,1186
689076,24,Female,2,1,44_triple__120211201211000011101212_shape_set_17_T.jpeg,paired,0,1801
689076,24,Female,2,1,45_grid_triple__101211020100111110200000010000000100121002000200_shape_set_20_T.jpeg,minimal,1,1113
689076,24,Female,2,1,49_clockwork3_single__010011221121_shape_set_4_T.jpeg,paired,1,1986
689076,24,Female,2,1,50_clockwork3_single__122200001022_shape_set_17_T.jpeg,minimal,0,1937
689076,24,Female,2,1,48_flower_double__0100121102000000020002000100010000000000_shape_set_20_T.jpeg,minimal,0,728
689076,24,Female,2,1,55_grid_double__12021120101202001210000012110100_shape_set_4_T.jpeg,minimal,0,1115
689076,24,Female,2,1,9_flower_single__10020000020001000200_shape_set_20_T.jpeg,minimal,1,4376
689076,24,Female,2,1,10_triple__000012221120010002000000_shape_set_4_T.jpeg,minimal,0,6317
689076,24,Female,2,1,57_single__020011011121_shape_set_20_T.jpeg,paired,1,2837
689076,24,Female,2,1,58_clockwork3_single__102211221112_shape_set_4_T.jpeg,paired,0,2979
689076,24,Female,2,1,59_flower_single__11211110102010011122_shape_set_17_T.jpeg,minimal,0,1178
689076,24,Female,2,1,60_triple__111212220100010000001122_shape_set_20_T.jpeg,minimal,0,914
689076,24,Female,2,1,61_flower_double__1211010002000100020001001121010001000200_shape_set_4_T.jpeg,paired,0,724
689076,24,Female,2,1,65_double__0200020012221222_shape_set_17_T.jpeg,paired,0,984
689076,24,Female,2,1,66_grid_triple__110211101201112000000200020012110100000001001012_shape_set_20_T.jpeg,minimal,0,1376
689076,24,Female,2,1,67_grid_double__12220000102110020000010012010100_shape_set_4_T.jpeg,paired,1,2912
689076,24,Female,2,1,68_single__100100001000_shape_set_17_T.jpeg,minimal,1,1202
689076,24,Female,2,1,69_clockwork3_single__122212121022_shape_set_20_T.jpeg,minimal,1,2512
689076,24,Female,2,1,70_grid_single__0000010012111110_shape_set_4_T.jpeg,minimal,0,4011
689076,24,Female,2,1,71_clockwork3_single__102102001101_shape_set_17_T.jpeg,paired,0,1728
689076,24,Female,2,1,72_double__1022111010121202_shape_set_20_T.jpeg,paired,0,1642
689076,24,Female,2,1,73_grid_double__01000200111202000000122201001012_shape_set_4_T.jpeg,paired,1,1415
689076,24,Female,2,1,74_triple__100101001211112010120200_shape_set_17_T.jpeg,paired,1,1094
689076,24,Female,2,1,26_grid_triple__000000000000112102000100020000000200000011221121_shape_set_17_T.jpeg,paired,0,3758
689076,24,Female,2,1,27_double__1020020012121122_shape_set_20_T.jpeg,paired,0,2006
689076,24,Female,2,1,28_flower_double__0000122201000100000011220000020001000100_shape_set_4_T.jpeg,minimal,1,1620
689076,24,Female,2,1,29_grid_double__10121011111012010000102012020000_shape_set_17_T.jpeg,minimal,0,4027
689076,24,Female,2,1,30_grid_double__10211001101112200100121012020000_shape_set_20_T.jpeg,minimal,1,4544
689076,24,Female,2,1,31_flower_double__0200010011120100020012110000000002001102_shape_set_4_T.jpeg,paired,0,1439
689076,24,Female,2,1,32_flower_single__11110100010002000000_shape_set_17_T.jpeg,paired,0,1524
689076,24,Female,2,1,3_clockwork3_single__000011010200_shape_set_20_T.jpeg,minimal,1,1317
689076,24,Female,2,1,54_grid_double__01001121120112110100100212100100_shape_set_20_T.jpeg,paired,0,3270
689076,24,Female,2,1,37_flower_double__0200010001000200020002001211110111120100_shape_set_4_T.jpeg,minimal,0,1307
689076,24,Female,2,1,38_clockwork3_single__010011110000_shape_set_17_T.jpeg,paired,1,3332
689076,24,Female,2,1,39_flower_double__0100010001000000122001000000010012120200_shape_set_20_T.jpeg,paired,0,6318
689076,24,Female,2,1,40_grid_double__02000000010011100200020010211111_shape_set_4_T.jpeg,minimal,0,4935
689076,24,Female,2,1,12_double__1212102211111221_shape_set_20_T.jpeg,paired,0,4165
689076,24,Female,2,1,13_flower_single__01001221122102001122_shape_set_4_T.jpeg,minimal,0,2267
689076,24,Female,2,1,46_triple__101112200200110212211001_shape_set_4_T.jpeg,paired,1,891
689076,24,Female,2,1,47_flower_double__0100101200000200101102000000010001000100_shape_set_17_T.jpeg,minimal,0,1151
689076,24,Female,2,1,17_double__1222110111201012_shape_set_17_T.jpeg,paired,0,2520
689076,24,Female,2,1,2_double__0000020001001020_shape_set_17_T.jpeg,minimal,1,2522
689076,24,Female,2,1,19_single__101112201212_shape_set_4_T.jpeg,minimal,0,4641
689076,24,Female,2,1,20_double__1221010010220000_shape_set_17_T.jpeg,paired,0,2118
689076,24,Female,2,1,8_grid_single__0100000000001111_shape_set_17_T.jpeg,paired,1,5419
689076,24,Female,2,1,6_single__121210101222_shape_set_20_T.jpeg,paired,1,6374
689076,24,Female,2,1,7_flower_single__01000200020012200200_shape_set_4_T.jpeg,paired,1,5988
689076,24,Female,2,1,11_grid_single__1220111101001121_shape_set_17_T.jpeg,paired,1,2631
689076,24,Female,2,1,25_clockwork3_single__112110110000_shape_set_4_T.jpeg,minimal,0,1499
689076,24,Female,2,1,1_single__101010001010_shape_set_4_T.jpeg,minimal,1,1428
689076,24,Female,2,1,14_triple__112110100000000010021222_shape_set_17_T.jpeg,paired,1,3577
689076,24,Female,2,1,15_double__0000110211121011_shape_set_20_T.jpeg,minimal,0,2361
689076,24,Female,2,1,16_grid_single__1012121112021101_shape_set_4_T.jpeg,minimal,1,3959
689076,24,Female,2,1,21_triple__100111201112121010221202_shape_set_20_T.jpeg,minimal,0,904
689076,24,Female,2,1,18_flower_double__1022102200000100010000000200122101000000_shape_set_20_T.jpeg,minimal,0,1586
689076,24,Female,2,1,23_grid_single__1110120212111121_shape_set_17_T.jpeg,minimal,1,1354
689076,24,Female,2,1,24_grid_triple__010011220200122002000200100110021212000001000200_shape_set_20_T.jpeg,paired,0,1195
689076,24,Female,2,1,22_single__112212211220_shape_set_4_T.jpeg,paired,0,1803
689076,24,Female,2,1,5_grid_single__0000000010200000_shape_set_17_T.jpeg,paired,1,1991
689076,24,Female,2,1,4_flower_single__02001220000001000200_shape_set_4_T.jpeg,minimal,1,2783
690178,20,Female,1,3,20_double__1221010010220000_shape_set_20_T.jpeg,paired,1,21806
690178,20,Female,1,3,21_triple__100111201112121010221202_shape_set_4_T.jpeg,paired,1,25005
690178,20,Female,1,3,22_single__112212211220_shape_set_17_T.jpeg,minimal,1,11486
690178,20,Female,1,3,19_single__101112201212_shape_set_17_T.jpeg,paired,0,4310
690178,20,Female,1,3,5_grid_single__0000000010200000_shape_set_20_T.jpeg,minimal,1,1326
690178,20,Female,1,3,18_flower_double__1022102200000100010000000200122101000000_shape_set_4_T.jpeg,paired,1,18454
690178,20,Female,1,3,17_double__1222110111201012_shape_set_20_T.jpeg,minimal,0,26366
690178,20,Female,1,3,23_grid_single__1110120212111121_shape_set_20_T.jpeg,paired,1,23846
690178,20,Female,1,3,24_grid_triple__010011220200122002000200100110021212000001000200_shape_set_4_T.jpeg,minimal,0,11108
690178,20,Female,1,3,10_triple__000012221120010002000000_shape_set_17_T.jpeg,minimal,0,4776
690178,20,Female,1,3,11_grid_single__1220111101001121_shape_set_20_T.jpeg,paired,0,16399
690178,20,Female,1,3,14_triple__112110100000000010021222_shape_set_20_T.jpeg,paired,1,19663
690178,20,Female,1,3,15_double__0000110211121011_shape_set_4_T.jpeg,minimal,0,9606
690178,20,Female,1,3,16_grid_single__1012121112021101_shape_set_17_T.jpeg,minimal,1,23938
690178,20,Female,1,3,33_single__000010221212_shape_set_4_T.jpeg,minimal,1,9556
690178,20,Female,1,3,34_flower_single__11210200122211220100_shape_set_17_T.jpeg,paired,1,17338
690178,20,Female,1,3,8_grid_single__0100000000001111_shape_set_20_T.jpeg,minimal,1,3853
690178,20,Female,1,3,9_flower_single__10020000020001000200_shape_set_4_T.jpeg,minimal,0,3569
690178,20,Female,1,3,12_double__1212102211111221_shape_set_4_T.jpeg,paired,0,8617
690178,20,Female,1,3,13_flower_single__01001221122102001122_shape_set_17_T.jpeg,paired,1,28469
690178,20,Female,1,3,32_flower_single__11110100010002000000_shape_set_20_T.jpeg,minimal,1,10066
690178,20,Female,1,3,4_flower_single__02001220000001000200_shape_set_17_T.jpeg,minimal,1,1500
690178,20,Female,1,3,25_clockwork3_single__112110110000_shape_set_17_T.jpeg,paired,1,17811
690178,20,Female,1,3,26_grid_triple__000000000000112102000100020000000200000011221121_shape_set_20_T.jpeg,minimal,0,26052
690178,20,Female,1,3,7_flower_single__01000200020012200200_shape_set_17_T.jpeg,paired,1,4557
690178,20,Female,1,3,2_double__0000020001001020_shape_set_20_T.jpeg,minimal,1,2857
690178,20,Female,1,3,3_clockwork3_single__000011010200_shape_set_4_T.jpeg,paired,1,1237
690178,20,Female,1,3,31_flower_double__0200010011120100020012110000000002001102_shape_set_17_T.jpeg,paired,1,20844
690178,20,Female,1,3,6_single__121210101222_shape_set_4_T.jpeg,minimal,0,3440
690178,20,Female,1,3,29_grid_double__10121011111012010000102012020000_shape_set_20_T.jpeg,paired,0,13443
690178,20,Female,1,3,30_grid_double__10211001101112200100121012020000_shape_set_4_T.jpeg,minimal,1,26563
690178,20,Female,1,3,1_single__101010001010_shape_set_17_T.jpeg,minimal,1,1199
690178,20,Female,1,3,28_flower_double__0000122201000100000011220000020001000100_shape_set_17_T.jpeg,minimal,1,25102
690178,20,Female,1,3,27_double__1020020012121122_shape_set_4_T.jpeg,paired,1,11752
690229,24,Female,2,3,6_single__121210101222_shape_set_4_T.jpeg,paired,1,7212
690229,24,Female,2,3,34_flower_single__11210200122211220100_shape_set_17_T.jpeg,minimal,0,17845
690229,24,Female,2,3,23_grid_single__1110120212111121_shape_set_20_T.jpeg,minimal,0,12277
690229,24,Female,2,3,4_flower_single__02001220000001000200_shape_set_17_T.jpeg,paired,1,5608
690229,24,Female,2,3,5_grid_single__0000000010200000_shape_set_20_T.jpeg,minimal,1,2373
690229,24,Female,2,3,8_grid_single__0100000000001111_shape_set_20_T.jpeg,minimal,1,5883
690229,24,Female,2,3,7_flower_single__01000200020012200200_shape_set_17_T.jpeg,minimal,1,6873
690229,24,Female,2,3,22_single__112212211220_shape_set_17_T.jpeg,paired,1,5625
690229,24,Female,2,3,3_clockwork3_single__000011010200_shape_set_4_T.jpeg,paired,1,3090
690229,24,Female,2,3,19_single__101112201212_shape_set_17_T.jpeg,minimal,1,5941
690229,24,Female,2,3,20_double__1221010010220000_shape_set_20_T.jpeg,minimal,1,7101
690229,24,Female,2,3,41_single__112012110000_shape_set_20_T.jpeg,paired,1,5082
690229,24,Female,2,3,42_double__1111101211021120_shape_set_4_T.jpeg,minimal,1,17853
690229,24,Female,2,3,24_grid_triple__010011220200122002000200100110021212000001000200_shape_set_4_T.jpeg,paired,0,14814
690229,24,Female,2,3,21_triple__100111201112121010221202_shape_set_4_T.jpeg,paired,1,16375
690229,24,Female,2,3,1_single__101010001010_shape_set_17_T.jpeg,paired,0,2619
690229,24,Female,2,3,2_double__0000020001001020_shape_set_20_T.jpeg,paired,1,5507
690229,24,Female,2,3,32_flower_single__11110100010002000000_shape_set_20_T.jpeg,paired,0,10768
690229,24,Female,2,3,40_grid_double__02000000010011100200020010211111_shape_set_17_T.jpeg,minimal,1,14290
690229,24,Female,2,3,35_grid_triple__122112021120000000001010010001001022110101000100_shape_set_20_T.jpeg,paired,0,14766
690229,24,Female,2,3,36_triple__111212011010112010220100_shape_set_4_T.jpeg,paired,0,12921
690229,24,Female,2,3,33_single__000010221212_shape_set_4_T.jpeg,paired,1,4958
690229,24,Female,2,3,38_clockwork3_single__010011110000_shape_set_20_T.jpeg,minimal,1,5943
690229,24,Female,2,3,39_flower_double__0100010001000000122001000000010012120200_shape_set_4_T.jpeg,minimal,1,26077
690229,24,Female,2,3,16_grid_single__1012121112021101_shape_set_17_T.jpeg,paired,1,5434
690229,24,Female,2,3,17_double__1222110111201012_shape_set_20_T.jpeg,paired,0,9384
690229,24,Female,2,3,18_flower_double__1022102200000100010000000200122101000000_shape_set_4_T.jpeg,paired,1,11476
690229,24,Female,2,3,9_flower_single__10020000020001000200_shape_set_4_T.jpeg,minimal,1,5455
690229,24,Female,2,3,10_triple__000012221120010002000000_shape_set_17_T.jpeg,paired,1,6266
