	mean	se_mean	sd	2.5%	25%	50%	75%	97.5%	n_eff	Rhat
beta[1]	-3.19709254346845	0.0122587038214463	0.602369999364686	-4.52701306547896	-3.56771520089167	-3.12515548816537	-2.76556103412146	-2.22212543067069	2414.55756240059	1.00250912645747
beta[2]	-2.92440687981909	0.0110829409636953	0.540161236796128	-4.15491407348929	-3.23121806515579	-2.87208447870048	-2.55179539108641	-2.02361612895561	2375.40020877095	1.00141052818731
beta[3]	-3.02446047084944	0.0114985080396572	0.558645216873541	-4.28615790634234	-3.34561852689192	-2.97079421004606	-2.62855278094619	-2.10239892649144	2360.41944107436	1.00157444025562
beta[4]	-3.81789077900886	0.015270790492147	0.777086778239013	-5.56599984494476	-4.27202948835195	-3.72113793540247	-3.26943777392787	-2.56030628186984	2589.50051456245	1.00169971978164
beta[5]	-3.83989888736031	0.0155303040099413	0.803440603881337	-5.67572069008346	-4.32179868992935	-3.72898496306016	-3.26794710081706	-2.54939198687763	2676.37914891764	1.0008723613808
beta[6]	-2.3861541072099	0.0099122442964025	0.484956651690568	-3.50852820163439	-2.65335818979559	-2.32885028836524	-2.0498075624313	-1.59900316997296	2393.65660711935	0.999776507972281
beta[7]	-3.26874805255533	0.0126452624427712	0.622667974194718	-4.67498577337918	-3.63113108090719	-3.19409873131605	-2.83648364806625	-2.21441797747656	2424.69637866267	1.00286112295574
beta[8]	-3.10624870490483	0.0118942144373908	0.599386286121518	-4.47999694779034	-3.46115061582253	-3.03273079691455	-2.68823246405609	-2.11771129590314	2539.4640917022	0.999672404232134
beta[9]	-3.82963653055615	0.0155407485128134	0.795065708407476	-5.64567888690528	-4.28449194348391	-3.72977086248477	-3.28264418704194	-2.55389866280018	2617.35227940041	1.00170010189383
beta[10]	-1.34872553468446	0.0062008148142935	0.34577608609433	-2.11546005496614	-1.5522643684046	-1.32104224489364	-1.10927813602881	-0.747710333228798	3109.51306117862	1.00059301467089
beta[11]	-1.07257476789131	0.0052615321137402	0.310786790018776	-1.74833706328249	-1.26177527042844	-1.05086762841582	-0.855155329711799	-0.537502995541832	3488.99743995669	1.00024710100931
beta[12]	0.358348450928402	0.0064826968187994	0.433300635882654	-0.439614040412542	0.0661710756954889	0.33555864065437	0.617903920671032	1.30434861645227	4467.52745943606	0.999398089761599
beta[13]	-0.604170327993302	0.0047238359477298	0.295499828544247	-1.22087780789211	-0.785926324743289	-0.588763192842787	-0.406629147599623	-0.067245768053602	3913.13519799644	0.99932967777624
beta[14]	-0.568497976062883	0.0057250966687821	0.351877806090285	-1.3187972208412	-0.782810710467346	-0.551694508559085	-0.335594995079002	0.0660364466486691	3777.61855336012	0.999800247507871
beta[15]	-1.30795017799362	0.0060700047356501	0.334493286558671	-2.04072883003719	-1.50448750669107	-1.27875472210689	-1.07882220717642	-0.746109721740868	3036.66407487953	1.00012038553546
beta[16]	-3.00921038995313	0.0109916372653095	0.553793831470055	-4.25855555426892	-3.34283752637029	-2.94980579158344	-2.61563384270859	-2.09766273948748	2538.46659292399	1.00079122446928
beta[17]	-1.58528815339825	0.008772670354413	0.433555734940349	-2.58071336002159	-1.82246034347792	-1.52805026970116	-1.28230458231861	-0.892596902974113	2442.45319342137	1.00038731124543
