	mean	se_mean	sd	2.5%	25%	50%	75%	97.5%	n_eff	Rhat
theta[350]	-0.583156271020868	0.0044827964668816	0.350715007518341	-1.24999037783902	-0.828973141541459	-0.586149781712799	-0.345752506755186	0.0988854732776012	6120.83480619898	0.999557380309472
theta[351]	0.185311535452421	0.0054277266658591	0.421287754893381	-0.602105769845011	-0.105914884464696	0.180272155484256	0.461768862769742	1.04355921464683	6024.51006634927	0.999791491221826
theta[352]	0.822078963639292	0.0081504195453657	0.697568409560772	-0.46708032457997	0.324914963470746	0.813525746248631	1.30327662623938	2.21174533748508	7325.10205671369	0.999359141196719
theta[353]	-0.322466194373777	0.0052061380609837	0.445798045230551	-1.16603061360702	-0.6241184044539	-0.325780334274646	-0.0317213928442707	0.579561944579525	7332.37989241218	1.00005103174202
theta[354]	0.113254883198874	0.0068972482487142	0.554257124368467	-0.926157516091246	-0.287182762039491	0.105977256388539	0.494377750366202	1.21680431024759	6457.59573280812	1.00113668941607
theta[355]	-0.433297739061667	0.0045843162431076	0.392490161938782	-1.20238829398116	-0.698083974139105	-0.44317195787913	-0.166612487428767	0.357946689906321	7330.07489611617	0.999567504020939
theta[356]	0.0169345051608529	0.0051865159715127	0.416321699916951	-0.776500326271436	-0.26119396277835	0.0081697105817702	0.29132249430249	0.850141073640758	6443.27484645843	1.00009508617053
theta[357]	-1.8398910909072	0.0040000288049958	0.321783571374021	-2.49462635709253	-2.05373051387731	-1.83499078957357	-1.62707130751372	-1.21450652529581	6471.44847002982	0.999507212989152
theta[358]	1.43161243123825	0.0080116021411251	0.635475637100605	0.245031056567694	0.979898512919815	1.41050256426617	1.86184265186259	2.73436341689165	6291.57042865556	0.999297314711091
theta[359]	-0.479767633130412	0.0050156614415108	0.410451379275439	-1.25323955443249	-0.748753990062304	-0.480033340276711	-0.22308912700125	0.3676789366565	6696.79510025821	0.999317017406143
theta[360]	-0.239086613330395	0.0063573499595649	0.497269613941813	-1.1923433280847	-0.581065638084086	-0.242748346469754	0.0885611312457468	0.754948350946033	6118.31180490935	0.999738780329988
theta[361]	0.65185361918425	0.0059595364375038	0.450807416425463	-0.203431777829794	0.349130168488557	0.6408243874248	0.937101816396872	1.56680362845724	5722.12242708477	0.999386356484613
theta[362]	0.120472261869847	0.0047481060099067	0.366629216851997	-0.582805617934083	-0.135130141115283	0.11480075150481	0.367009309305542	0.848118739482822	5962.29319631802	1.00006790038034
theta[363]	1.30566212357372	0.0068441507519501	0.563272337370174	0.2599810148417	0.921767099170662	1.28689341144562	1.65029865690896	2.4826745855277	6773.25946852948	0.99931146840768
theta[364]	-0.990737938705679	0.0043657454206868	0.336406765387697	-1.64839170113766	-1.21562178320839	-0.988368695998409	-0.772490227108306	-0.325469215966349	5937.62312063901	0.999578394659911
theta[365]	0.376807191048818	0.0055313069436105	0.435388759539833	-0.441266617326026	0.079287201341377	0.362533015345998	0.663236248646608	1.29271930611705	6195.82164065185	0.999460863508575
theta[366]	-1.78921873887926	0.0051682014519989	0.40990795319702	-2.56978331344474	-2.07381374807405	-1.79588714868367	-1.50711051250918	-0.971218817618575	6290.62536877349	0.999385931535516
theta[367]	-1.06895878491298	0.0042664636748799	0.343747587242052	-1.72995808409072	-1.3016206776167	-1.06902438361853	-0.837496484480957	-0.39991192722886	6491.47236182386	0.999489227138783
theta[368]	-1.53957406785893	0.004339341631266	0.336406683580824	-2.18897997302513	-1.76455096793736	-1.5394758242363	-1.31482965074231	-0.873354648664725	6010.09788391234	0.999363347535519
theta[369]	0.076591573761019	0.0055937550130888	0.440249053977527	-0.78330322400657	-0.228039527262416	0.0642738506927739	0.358686754554812	0.977617696723527	6194.26782248231	0.999762448444665
theta[370]	-0.837224156898581	0.0056353980814218	0.410795470665156	-1.63160183767846	-1.11791021195701	-0.842302670093856	-0.565036554888049	-0.0092333338830057	5313.76193549766	1.00039685335894
theta[371]	0.589237210467768	0.0061674429275759	0.545074465134726	-0.381558834759835	0.206955320933971	0.563374468450535	0.960247797841657	1.7369189914836	7810.90572426676	0.999181556937836
theta[372]	-0.262793568548273	0.0059525649119698	0.483775298926306	-1.18608659223588	-0.595010494003436	-0.276641794856117	0.0557703541976562	0.716950977391567	6605.09547871447	1.00033197494301
theta[373]	-0.389743225547334	0.0043177437514477	0.357504905418666	-1.0954625276426	-0.629365533459949	-0.38967821475876	-0.152952005194266	0.316786819161271	6855.67595592425	0.999556312094437
theta[374]	0.655987783535374	0.0065302438728721	0.518320269555659	-0.315550664848778	0.291156719034558	0.640562035213159	0.992513715956899	1.71023268089441	6299.95699486555	0.999708434729008
