subject,trial,item,dimension,test_form,shape_set,distractor,choice,accuracy,y_hat,y_pred,pwaic_u,pwaic_c,louo,loco,k_u,k_c
ilswa1taczugh1qrxzb99kh8,7,17,4,2,3,1,1.0,0.0,0.6203,0.37157685905232074,0.11563158492856565,0.15491735273010812,-1.1060764419347429,-9.631422553479812,0.13712907962006354,0.09183554497249263
ilswa1taczugh1qrxzb99kh8,8,62,3,1,1,0,0.0,1.0,0.9067,0.9037946541685052,0.0036172420675292414,0.15491735273010812,-0.10477557869782572,-9.631422553479812,0.12622183387601715,0.09183554497249263
ilswa1taczugh1qrxzb99kh8,9,60,4,2,1,1,0.0,1.0,0.6287,0.6344869913305614,0.039796483951339445,0.15491735273010812,-0.4948898292147099,-9.631422553479812,0.11557165840550318,0.09183554497249263
ilswa1taczugh1qrxzb99kh8,10,40,4,1,3,0,2.0,0.0,0.4358,0.5598848319311076,0.056930069301319906,0.15491735273010812,-0.6372132665015826,-9.631422553479812,0.10747158355158073,0.09183554497249263
ilswa1taczugh1qrxzb99kh8,11,26,5,1,1,0,1.0,0.0,0.2684,0.738239790064323,0.022390713423837125,0.15491735273010812,-0.3259835875519972,-9.631422553479812,0.09603982018001567,0.09183554497249263
ilswa1taczugh1qrxzb99kh8,12,59,5,2,3,1,2.0,0.0,0.3425,0.651606109897135,0.03614317605178497,0.15491735273010812,-0.4646166968524472,-9.631422553479812,0.11682411990486943,0.09183554497249263
ilswa1taczugh1qrxzb99kh8,13,36,6,1,2,0,3.0,0.0,0.4086,0.5869317442342707,0.05103783054647977,0.15491735273010812,-0.584098650261188,-9.631422553479812,0.01689088779179361,0.09183554497249263
ilswa1taczugh1qrxzb99kh8,14,64,6,2,2,1,0.0,1.0,0.5512,0.5549617744440793,0.057559489337978484,0.15491735273010812,-0.6465991691510808,-9.631422553479812,0.03277987523827118,0.09183554497249263
ilswa1taczugh1qrxzb99kh8,15,21,7,1,2,0,2.0,0.0,0.4039,0.5935132188462834,0.04914016928287163,0.15491735273010812,-0.5710407893610974,-9.631422553479812,0.10289966773891315,0.09183554497249263
ilswa1taczugh1qrxzb99kh8,16,66,8,2,1,1,0.0,1.0,0.6331,0.6292780261664628,0.04113457554270747,0.15491735273010812,-0.5044853041652502,-9.631422553479812,0.0927092536488504,0.09183554497249263
io6ih8gdu16ravkom65428yy,1,22,2,1,3,0,0.0,1.0,0.774,0.7790172392228493,0.016855691645001798,0.11504087158773882,-0.26663016477912294,-7.316672268819355,0.02706401549587713,0.20535881563626202
io6ih8gdu16ravkom65428yy,2,28,2,2,2,1,0.0,1.0,0.8288,0.8313404419446102,0.0100629637159157,0.11504087158773882,-0.19480171684923242,-7.316672268819355,0.11609866832306917,0.20535881563626202
io6ih8gdu16ravkom65428yy,3,10,3,2,2,1,0.0,1.0,0.8778,0.8822709130471758,0.005078382743050586,0.11504087158773882,-0.13034189206396007,-7.316672268819355,0.13055593795738255,0.20535881563626202
io6ih8gdu16ravkom65428yy,4,49,2,1,3,0,0.0,1.0,0.8982,0.9016040638734506,0.003690344169085529,0.11504087158773882,-0.10727530181553568,-7.316672268819355,0.11979216411810187,0.20535881563626202
io6ih8gdu16ravkom65428yy,5,27,3,2,1,1,0.0,1.0,0.7823,0.7881982136087263,0.0153869833427503,0.11504087158773882,-0.2534464028156247,-7.316672268819355,0.1759526116163211,0.20535881563626202
io6ih8gdu16ravkom65428yy,6,13,3,1,3,0,2.0,0.0,0.6699,0.33105477761375024,0.14898266137499014,0.11504087158773882,-1.2553578441674116,-7.316672268819355,0.16132212609562013,0.20535881563626202
io6ih8gdu16ravkom65428yy,7,17,4,2,3,1,0.0,1.0,0.758,0.7569697913270584,0.020302202858121305,0.11504087158773882,-0.2988005054178018,-7.316672268819355,0.12734457348527392,0.20535881563626202
io6ih8gdu16ravkom65428yy,8,62,3,1,1,0,0.0,1.0,0.9444,0.9457894208280332,0.0013304777365389137,0.11504087158773882,-0.0570666137992184,-7.316672268819355,0.062220069805193734,0.20535881563626202
io6ih8gdu16ravkom65428yy,9,73,4,2,2,1,0.0,1.0,0.7262,0.7294295626708176,0.024569045167865376,0.11504087158773882,-0.34014900637610346,-7.316672268819355,0.14520295196341643,0.20535881563626202
io6ih8gdu16ravkom65428yy,10,53,4,1,1,0,0.0,1.0,0.4066,0.40868553797334556,0.1142632389140259,0.11504087158773882,-1.009414405614935,-7.316672268819355,0.2022795855573487,0.20535881563626202
io6ih8gdu16ravkom65428yy,11,52,5,1,3,0,1.0,0.0,0.5233,0.477494756517888,0.09296476361295516,0.11504087158773882,-0.8331261338314704,-7.316672268819355,0.2586548912868151,0.20535881563626202
io6ih8gdu16ravkom65428yy,12,67,5,2,2,1,0.0,1.0,0.9116,0.9113215882827979,0.002892961315577516,0.11504087158773882,-0.09575479162297817,-7.316672268819355,0.022243971854716594,0.20535881563626202
io6ih8gdu16ravkom65428yy,13,76,5,1,3,0,2.0,0.0,0.5209,0.4804606743503155,0.09295747387037144,0.11504087158773882,-0.8267798506495048,-7.316672268819355,0.18004371413381254,0.20535881563626202
io6ih8gdu16ravkom65428yy,14,64,6,2,2,1,0.0,1.0,0.6967,0.69683384951622,0.03023404870941181,0.11504087158773882,-0.3915495404196445,-7.316672268819355,0.12548620262703458,0.20535881563626202
io6ih8gdu16ravkom65428yy,15,66,8,2,1,1,0.0,1.0,0.7526,0.7579261254402633,0.01989393734459127,0.11504087158773882,-0.2971266365239469,-7.316672268819355,0.14890130695893805,0.20535881563626202
io6ih8gdu16ravkom65428yy,16,21,7,1,2,0,3.0,0.0,0.5651,0.44153843973625334,0.10564234724694538,0.11504087158773882,-0.9239801255727489,-7.316672268819355,0.1658631824863906,0.20535881563626202
iomh78i7h6nh2v0kb54gdbux,1,6,2,2,1,1,0.0,1.0,0.8729,0.8733662994420072,0.005813580350961084,0.15579740260774352,-0.14122308173240938,-9.663685731758115,0.09488391668050339,0.11975519983490497
iomh78i7h6nh2v0kb54gdbux,2,47,2,1,1,0,0.0,1.0,0.3588,0.36462314384246003,0.13064547321331338,0.15579740260774352,-1.1397176414190557,-9.663685731758115,0.10649142403005972,0.11975519983490497
iomh78i7h6nh2v0kb54gdbux,3,49,2,2,2,0,0.0,1.0,0.8811,0.8818400158061399,0.005098616385179477,0.15579740260774352,-0.13085065087855163,-9.663685731758115,0.06177745817365726,0.11975519983490497
iomh78i7h6nh2v0kb54gdbux,4,65,2,1,1,0,0.0,1.0,0.7846,0.7850392815876074,0.015585931697898622,0.15579740260774352,-0.2576556976394073,-9.663685731758115,0.15138557445452766,0.11975519983490497
iomh78i7h6nh2v0kb54gdbux,5,13,3,2,2,1,3.0,0.0,0.7571,0.247021966460937,0.1880554281115102,0.15579740260774352,-1.5867508923584417,-9.663685731758115,0.05629540332817423,0.11975519983490497
iomh78i7h6nh2v0kb54gdbux,6,37,3,1,3,1,0.0,1.0,0.6252,0.6176202964819357,0.04651284805467856,0.15579740260774352,-0.5285859224368288,-9.663685731758115,0.06642793056462963,0.11975519983490497
iomh78i7h6nh2v0kb54gdbux,7,56,3,2,3,1,0.0,1.0,0.7414,0.7422155727051599,0.021605684809400096,0.15579740260774352,-0.3197906021321515,-9.663685731758115,0.13217563068245386,0.11975519983490497
iomh78i7h6nh2v0kb54gdbux,8,17,4,1,1,1,1.0,0.0,0.7175,0.28161862568485574,0.16774478005142682,0.15579740260774352,-1.4356644314896965,-9.663685731758115,0.08779855142518593,0.11975519983490497
iomh78i7h6nh2v0kb54gdbux,9,23,4,2,3,1,0.0,1.0,0.8977,0.9010233052576985,0.0036694902514926553,0.15579740260774352,-0.10789827634227755,-9.663685731758115,0.09419157371143198,0.11975519983490497
iomh78i7h6nh2v0kb54gdbux,10,72,4,1,2,0,0.0,1.0,0.4814,0.476212846461851,0.08511017903918014,0.15579740260774352,-0.8272644470836141,-9.663685731758115,0.15222219554861394,0.11975519983490497
iomh78i7h6nh2v0kb54gdbux,11,63,5,1,2,1,0.0,1.0,0.5309,0.5304118644214257,0.06857285316337025,0.15579740260774352,-0.7029732151483596,-9.663685731758115,0.16527881515882614,0.11975519983490497
iomh78i7h6nh2v0kb54gdbux,13,54,6,1,2,1,2.0,0.0,0.5768,0.4246788353634159,0.1045397168098915,0.15579740260774352,-0.9614742002900591,-9.663685731758115,0.11117428410346385,0.11975519983490497
iomh78i7h6nh2v0kb54gdbux,14,44,6,2,3,0,3.0,0.0,0.2951,0.7028745790352662,0.030482558923770074,0.15579740260774352,-0.3832278729473231,-9.663685731758115,0.0977332018734812,0.11975519983490497
iomh78i7h6nh2v0kb54gdbux,15,29,7,2,3,1,0.0,1.0,0.7854,0.789564262617196,0.015433525412727925,0.15579740260774352,-0.25175717915112905,-9.663685731758115,0.07230152838971984,0.11975519983490497
iomh78i7h6nh2v0kb54gdbux,16,78,7,1,2,1,1.0,0.0,0.5732,0.42702150939864886,0.10475700184773706,0.15579740260774352,-0.9561156219415903,-9.663685731758115,0.030928509354211958,0.11975519983490497
iqiu17nsh7x9nps1kegka46e,1,20,2,1,1,1,0.0,1.0,0.787,0.7808360838068557,0.015386554938175728,0.12956305919002994,-0.262825905215994,-7.837908483993582,-0.01064423306923323,0.1676055345133356
iqiu17nsh7x9nps1kegka46e,2,28,2,2,2,0,1.0,0.0,0.5395,0.4566211781414831,0.08555106334376908,0.12956305919002994,-0.8699002895133905,-7.837908483993582,0.1375042200872306,0.1676055345133356
iqiu17nsh7x9nps1kegka46e,3,70,2,2,2,0,0.0,1.0,0.8271,0.8294233202306975,0.010129448302674812,0.12956305919002994,-0.19718386956616563,-7.837908483993582,0.10127038834188556,0.1676055345133356
iqiu17nsh7x9nps1kegka46e,4,61,2,1,3,1,0.0,1.0,0.7742,0.7671210677194976,0.018005619146361458,0.12956305919002994,-0.28319980601806627,-7.837908483993582,0.17858863193179741,0.1676055345133356
