A,B,mbc,pval
33,51,-0.005473190808816603,0.3895
33,52,-0.01147215434079285,0.2705
33,53,0.011442395461247404,0.8375
33,54,-0.007337790873640391,0.3323
33,55,0.03475651224742713,0.9356
33,56,0.03608925043941885,0.9511
33,57,-0.019162096146190254,0.2
33,58,-0.015134418728528252,0.2515
33,59,-0.0529311140737863,0.0114
33,60,-0.01688396073429189,0.1898
33,61,-0.06189989770746025,0.0025
33,62,0.025485396573987643,0.8627
33,63,0.018595411575353674,0.7893
34,37,0.017333982304361437,0.9263
34,38,0.020961452405748697,0.9533
34,39,0.0010654958362154433,0.5375
34,40,0.0014369813513607755,0.552
34,41,-0.0074251158592402835,0.2933
34,42,0.006854099953306197,0.7374
34,43,-0.005981445931041233,0.3169
34,44,0.01792436489303281,0.9317
34,46,0.0009826840063585631,0.564
34,47,0.008765851946468109,0.7744
34,48,-0.0002644295195800935,0.4867
34,49,0.0207034299149736,0.9452
34,50,-0.011725841390946203,0.1635
34,51,-0.014506348979184026,0.0785
34,52,0.007081512318712774,0.7332
34,53,0.010214648645956866,0.8573
34,54,-0.002465344378037869,0.4189
34,55,0.00516214174512156,0.6585
34,56,0.011169025658342595,0.8442
34,57,-0.013361282194555391,0.1671
34,58,-0.016975680237507847,0.0952
34,59,0.004093125280480726,0.6304
34,60,0.013173430118109815,0.8636
34,61,-0.010406054342526457,0.2031
34,62,0.02345595670341059,0.9551
34,63,0.006245134080531243,0.6652
35,37,-0.01411274588642257,0.2165
35,38,-0.014114355889202219,0.2403
35,39,0.022928908414865664,0.8662
35,40,0.007666272671625274,0.662
35,41,-0.004536510022674709,0.4091
35,42,0.008534923627424001,0.6758
35,43,0.015591861131430728,0.7769
35,44,0.014877798087431154,0.7716
35,46,-8.459302526172959e-05,0.5067
35,47,0.012437565368771589,0.7454
35,48,-0.00967394364634101,0.31
35,49,-0.001303340010119756,0.4795
35,50,-0.005751134827910753,0.3721
35,51,0.04386363401805681,0.9929
35,52,-0.0026854890950206247,0.4408
35,53,-0.005097103446420488,0.3507
35,54,-0.011070574256205695,0.2412
35,55,0.026586089758267872,0.9338
35,56,-0.0054334629892434745,0.391
35,57,0.0061081249218445325,0.6357
35,58,-0.007400821282891195,0.3367
35,59,0.011406661750705155,0.7174
35,60,0.01611874608240103,0.8196
35,61,0.008305596064143644,0.6667
35,62,0.034014760262777534,0.9518
35,63,-0.007837781664581019,0.3382
36,37,0.01837223384161216,0.8665
36,38,0.007168840929590118,0.6555
36,39,0.0002312871846551443,0.5024
36,40,-0.0007625354465300741,0.4834
36,41,0.01079195318820412,0.7312
36,42,-0.03248983143626678,0.0213
36,43,-0.02057860201414636,0.1095
36,44,0.012688867874344248,0.7789
36,46,0.014662371141647302,0.8911
36,47,0.0070618275346071985,0.6574
36,48,-0.003177618293057908,0.4253
36,49,-0.003689868639855498,0.4118
36,50,0.003496179484604858,0.5758
36,51,-0.00827818622683004,0.311
36,52,0.01400843715511823,0.8133
36,53,-0.005366769703337762,0.3199
36,54,-0.009279856141430367,0.2884
36,55,0.006379049730224163,0.63
36,56,0.015176992995029172,0.7808
36,57,-0.007701840500034795,0.3471
36,58,-0.01339808999632629,0.2327
36,59,-0.018700667408027335,0.1581
36,60,-0.0065315442813904,0.3458
36,61,-0.02877907400676239,0.048
36,62,0.0011504894587543342,0.5272
36,63,-0.02997440561122793,0.0453
37,38,0.05261678569811419,0.9838
37,39,-0.014654320347175741,0.269
37,40,-0.004197833814316782,0.4167
37,41,-0.03931185657447931,0.0422
37,42,-0.00369545878131414,0.4285
37,43,0.020982371348986215,0.8328
37,44,-0.005301328197831368,0.4105
37,45,-0.0031627243602141324,0.4431
37,46,-0.01683925130431754,0.0623
37,47,-0.008513496710394516,0.3574
37,48,-0.013395037746440555,0.2559
37,49,0.010494268311633612,0.6996
37,50,0.003703592239381614,0.5727
37,51,0.01392709851545195,0.7797
37,52,-0.0029532752508698713,0.4326
37,53,0.005609961331690307,0.6617
37,54,0.018378614265964884,0.8844
37,55,-0.020536094703640827,0.1695
37,56,-0.0047712704843909425,0.4086
37,57,0.016297220284537832,0.7658
37,58,0.006707404277639433,0.6147
37,59,0.01484196189782231,0.7461
37,60,0.024117892639826624,0.9005
37,61,0.01739568988100934,0.7783
37,62,0.012074616570768495,0.7257
38,39,-0.016640735690888163,0.2543
38,40,-0.02745765488961824,0.1107
38,41,-0.036629317695722884,0.0549
38,42,0.006767967468799267,0.6282
38,43,0.0103535724983529,0.6519
38,44,0.014171461614180546,0.7323
38,45,-0.05635101857091558,0.0022
38,46,-0.007118574220527661,0.2834
38,47,0.01222456569643952,0.7069
38,48,-0.005160834840467686,0.41
38,49,0.014735953853686375,0.7853
38,50,-0.006185370712282732,0.4009
38,51,0.01382794375855737,0.7564
38,52,0.010515366837500383,0.7289
38,53,0.007436208721079081,0.7044
38,54,0.0015928485542818734,0.5266
38,55,0.009094503352978012,0.6527
38,56,-0.006210333727266617,0.3914
38,57,-0.0012508283619702086,0.4887
38,58,0.0035563380010757207,0.559
38,59,-0.03155908535433466,0.0943
38,60,-0.0013094197636079059,0.4779
38,61,-0.02512876757600164,0.15
38,62,0.02979038938770673,0.8808
38,63,0.005354377488950077,0.589
39,41,0.025788194478190883,0.8668
39,42,0.015606267352426437,0.8187
39,43,-0.0022174404118613027,0.4624
39,44,-0.028853642697931933,0.0933
39,45,0.009399011709106385,0.6884
39,46,-0.006658935628199048,0.3069
39,47,0.027771454893951848,0.8923
39,49,-0.006446535705261661,0.3719
39,50,-0.01875972935143155,0.2075
39,51,0.020087651859374923,0.8394
39,52,0.010596462758614025,0.7335
39,53,-0.01916616418188044,0.0571
39,54,0.010314833376542064,0.7385
39,55,-0.007963366868617651,0.3724
39,56,-0.0017187932396618701,0.4677
39,57,-0.0414462901314067,0.0454
39,59,-0.010775536461732852,0.3145
39,60,0.010222160732582012,0.6957
39,61,-0.01081582072282922,0.3126
39,62,-0.028882625830539008,0.1035
39,63,0.028168992213052316,0.8967
40,41,0.006361149082609332,0.6256
40,42,0.021301358939312114,0.8687
40,43,-0.03295571914957234,0.0722
40,44,0.019950502902013112,0.8102
40,45,-0.02941131705688008,0.0769
40,46,-0.014483477151351815,0.0925
40,47,0.0025672946990104796,0.5454
40,49,-0.004487257581667302,0.4022
40,50,0.02791051588023566,0.9012
40,51,-0.009303402762388443,0.2921
40,52,-0.028181215563899752,0.0589
40,53,-0.0017142899464735323,0.4475
40,54,-0.00306109518505353,0.4212
40,55,-0.015428525492788848,0.2307
40,56,-0.031192275367654183,0.0653
40,57,-0.003356508362070844,0.4443
40,59,0.005128123654711736,0.5928
40,60,-0.004160467284792763,0.4236
40,61,0.004862916921625821,0.5787
40,62,0.02394483668747925,0.8556
40,63,0.009269841430571423,0.6729
41,43,0.032472029030564786,0.9183
41,44,-0.03853427534004251,0.0416
41,45,-0.008049501239475168,0.344
41,47,-0.01963574035073447,0.1884
41,48,-0.05145062341998503,0.0103
41,49,-0.0268138830928681,0.0735
41,50,0.00396619461703141,0.566
41,51,0.012265839001417596,0.7347
41,53,0.01156167008507865,0.8303
41,54,0.04438947815153592,0.987
41,55,-0.004049511245566824,0.4385
41,56,0.0018483838482923425,0.5317
41,57,-0.020121608229704976,0.1937
41,58,0.022030643393234708,0.8475
41,59,-0.01143578312525497,0.3144
41,60,-0.013904458271924158,0.2185
41,61,0.028407927977651223,0.8875
41,62,-0.011695680159544244,0.2961
41,63,-0.02393971381968086,0.1584
42,43,0.008883508556067718,0.6839
42,44,-0.007440666076269629,0.3361
42,45,-0.011362369430245992,0.2619
42,47,0.02742846249873934,0.9133
42,48,0.01688716243036165,0.798
42,49,0.007529612660652093,0.6696
42,50,-0.007225664711326241,0.356
42,51,0.004395805597237981,0.6066
42,53,0.01083297641841913,0.8111
42,54,0.026889753212366044,0.9595
42,55,-0.022466873578842368,0.1178
42,56,-0.015675806851665273,0.203
42,57,-0.009637258080328129,0.2951
42,58,0.027402256902508384,0.9181
42,59,0.006134116213136303,0.6361
42,60,0.033008652591299446,0.9565
42,61,0.019854608161284183,0.8297
42,62,0.023013026906457037,0.8756
42,63,0.01549138409652491,0.7906
43,44,-0.03804536118621316,0.051
43,45,-0.009487951047853398,0.3229
43,46,-0.0007454868416412637,0.4682
43,48,0.000999264172567264,0.5172
43,49,0.016993462567416524,0.822
43,50,0.012262388689674115,0.7094
43,52,0.004657014086858339,0.6018
43,53,0.010719993348640478,0.8061
43,54,-0.00012962596728028264,0.4965
43,55,-0.0167373318520652,0.2252
43,56,-0.00916545765849021,0.3377
43,58,0.026228918562428077,0.8636
43,59,0.012090595179344266,0.6935
43,60,0.007740687806025539,0.657
43,61,-0.023815035230210935,0.1434
43,62,-0.026872287626183357,0.1436
43,63,0.054066120622055916,0.9831
44,45,0.006211706886616365,0.6143
44,46,-0.0012668739462084726,0.4526
44,47,0.043145451072849,0.9564
44,48,-0.0017790484983487107,0.4762
44,49,0.021927741806109742,0.8548
44,50,0.011549675761747426,0.6944
44,51,-0.010124840563952284,0.2948
44,52,0.020615610795500592,0.8591
44,53,0.0024840961029047497,0.5716
44,54,-0.016709273849137445,0.1489
44,57,0.012717998221899913,0.6978
44,58,-0.04629920961827896,0.0241
44,59,0.010966547703177116,0.6758
44,60,0.03358184960485166,0.9553
44,61,-0.010743209660544538,0.3306
44,63,-0.00295493005365968,0.4446
45,46,0.01354474532576328,0.8761
45,47,-0.024316440099790965,0.1099
45,48,0.005512647651126802,0.6138
45,49,0.021321886220035564,0.8836
45,50,-0.016538323234898192,0.2213
45,51,-0.001139414003652576,0.4779
45,52,0.017424625901134656,0.8184
45,53,-0.00337410368236037,0.3913
45,54,0.012276641451641694,0.7991
45,55,0.017997620396416072,0.8275
45,56,-0.025682024353903148,0.1104
45,57,-0.017636845938946308,0.1918
45,58,0.011330112497003109,0.7025
45,59,-3.227276949877667e-05,0.5067
45,60,0.01263589331851163,0.763
45,61,0.014430928185224443,0.7592
45,62,-0.004557707450392933,0.4152
45,63,-0.023166816991030435,0.1372
46,47,-0.007403824505365437,0.2781
46,48,0.003871050865323714,0.6285
46,49,0.007867340112379764,0.7362
46,50,-0.0019626553083778747,0.4249
46,51,0.0038683877485084627,0.6514
46,53,0.0056088686722996816,0.7353
46,54,0.006390463851101003,0.7459
46,55,-0.006249429619427131,0.2894
46,56,0.013540073771565483,0.8723
46,57,0.0030605769700409787,0.5893
46,58,0.007361015226687073,0.734
46,59,-0.0004128080899692436,0.4702
46,60,-0.007572088175434748,0.2465
46,61,-0.009287237296343807,0.2108
46,62,-0.00451446429904438,0.3488
46,63,0.01696373130588148,0.9142
47,48,-0.0003655886739570783,0.4928
47,49,0.01799730693036932,0.8407
47,50,0.029233495155271846,0.891
47,52,-0.0066347739818135255,0.3508
47,53,0.0075711926795643735,0.7521
47,54,-0.0048682078397107535,0.3814
47,55,-0.008953569327280099,0.3453
47,56,-0.028930512994555856,0.0841
47,58,0.010453248454948527,0.689
47,59,0.013020687249991334,0.7136
47,60,-0.03936207631563301,0.0209
47,61,0.020153801718050823,0.7996
47,62,-0.0002924287019069538,0.4982
47,63,0.039988584840700274,0.9479
48,49,0.0027939597505980637,0.5487
48,50,0.010799298845290736,0.6823
48,51,0.010964743821730101,0.7
48,52,0.015985055775862105,0.8266
48,53,0.001374325122483244,0.544
48,54,-0.009865744329906499,0.2787
48,55,-0.011434102890216645,0.3134
48,56,0.04023744519051315,0.9605
48,57,-0.021004194908583355,0.1827
48,59,0.018898824501136197,0.7933
48,60,0.00015024696720621116,0.5072
48,61,0.00828802923493055,0.6277
48,62,-0.013413542433014425,0.258
48,63,0.017695134984855962,0.762
49,50,0.0067860087568108,0.6433
49,51,0.019088653426878585,0.8568
49,52,-0.0014370766908329375,0.4681
49,55,0.007437166250269317,0.6611
49,56,-0.012979348099982201,0.2633
49,57,0.028340669102940398,0.9147
49,58,0.0009544887394380728,0.5124
49,59,-0.010982275536576257,0.2766
49,60,0.020380326093645727,0.865
49,61,0.010636735706366566,0.7003
49,62,0.0257525022188819,0.9324
49,63,0.02280947537563952,0.879
50,51,0.0004758072628809105,0.5088
50,52,0.009598255473503634,0.6967
50,53,-0.0015520740290302895,0.4391
50,54,-0.02256657059333883,0.1179
50,55,-0.03709177296920318,0.0508
50,56,0.0058040509224298814,0.5949
50,57,-0.019385256721310393,0.2037
50,58,-0.013776936207294569,0.287
50,59,-0.020622161075152173,0.1867
50,60,0.026978981753242783,0.9084
50,62,-0.00895069309076279,0.3506
50,63,0.0017660620220512793,0.526
51,52,0.004168410708249799,0.6061
51,53,-0.009188735418797075,0.2322
51,54,0.0027391215754986134,0.57
51,55,-0.024898107735765028,0.1116
51,56,0.002562047731853901,0.5507
51,58,-0.03326081556967485,0.039
51,59,-0.005039742921587696,0.3878
51,60,0.00095764259343027,0.5259
51,61,-0.001049314760517743,0.4761
51,62,0.011846909907089637,0.7248
51,63,0.02556390534723054,0.8943
52,53,0.016479857038436737,0.9126
52,54,0.009871564931859976,0.7585
52,55,-0.004171379946653011,0.4046
52,56,0.011562260027998391,0.7596
52,57,0.012061649349102435,0.7248
52,58,0.013510660028774152,0.759
52,59,0.021795926885134192,0.8911
52,60,0.030357616425586355,0.9554
52,61,0.03338210565026928,0.9753
52,62,-0.019029959282435102,0.1643
52,63,0.004908294602599156,0.5939
53,55,-0.020786117032349217,0.0605
53,56,0.003338335641082305,0.62
53,57,-0.003239941224680983,0.3917
53,58,-0.025024706435949014,0.0215
53,59,-0.012978707607645967,0.1642
53,60,-0.0069770896732784604,0.2683
53,61,0.0007270233804158677,0.5144
53,62,0.001950717356380708,0.55
53,63,0.013850944710247717,0.8631
54,55,-0.00749584669044166,0.3251
54,56,0.010732342752712147,0.74
54,57,-0.017261378808229408,0.178
54,58,-0.004247183889714366,0.3913
54,59,-0.012945080520849542,0.2123
54,60,0.01111972862389103,0.7611
54,61,-0.004404744107438794,0.3881
54,62,0.009408701993849116,0.6921
54,63,0.005394736502021128,0.6224
55,57,-0.015231044757225547,0.2657
55,58,0.03908684126462258,0.9638
55,59,0.019381069968563445,0.8189
55,60,-0.007340941854773748,0.3504
55,61,0.006704064317723531,0.6039
55,63,-0.001453143546348634,0.4708
56,57,-0.017930821974097996,0.2201
56,58,0.015997888065855257,0.7674
56,59,0.00720106860472346,0.629
56,60,-0.003497027152238786,0.4363
56,61,-0.013498750015925225,0.271
56,63,0.014278318373956546,0.7304
57,58,0.008460620687980263,0.6435
57,59,0.022732304597031686,0.8234
57,60,0.004323703872238871,0.5755
57,61,0.03470626825649385,0.9121
57,62,-0.017535964502751397,0.2257
57,63,-0.03198468517368263,0.0835
58,59,0.04872410867424947,0.9841
58,60,0.01611742187625608,0.7987
58,61,0.009657773004339024,0.6607
58,62,-0.007213149209999664,0.3857
58,63,0.02612012417373278,0.8665
59,60,-0.010951637185199837,0.2703
59,61,-0.008240703925916132,0.3657
59,62,-0.009835759726322219,0.3363
59,63,0.018508869427662333,0.778
60,61,-0.024704094756416942,0.076
60,62,-0.003339562866290728,0.4308
60,63,0.025458798703443693,0.8758
61,62,0.0029054489241315544,0.5492
61,63,-0.023792429653675902,0.1723
62,63,0.013464291723614139,0.699
-1,-1,0.015360970595633865,0.8037
