name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[957]	-0.264	0.00361	0.567	-1.22	-0.262	0.666	24656.0	10.6	1.0
theta[958]	-0.132	0.00391	0.588	-1.12	-0.118	0.8	22681.0	9.75	1.0
theta[959]	0.923	0.00369	0.546	0.0176	0.932	1.81	21975.0	9.45	1.0
theta[960]	0.221	0.00409	0.599	-0.793	0.241	1.18	21376.0	9.19	1.0
theta[961]	0.014	0.00394	0.591	-0.964	0.0223	0.966	22446.0	9.65	1.0
theta[962]	-1.01	0.00351	0.521	-1.88	-0.992	-0.177	22043.0	9.48	1.0
theta[963]	0.385	0.00407	0.591	-0.609	0.402	1.32	21002.0	9.03	1.0
theta[964]	1.16	0.00359	0.566	0.22	1.16	2.1	24808.0	10.7	1.0
theta[965]	0.682	0.00347	0.539	-0.203	0.687	1.58	24177.0	10.4	1.0
theta[966]	1.31	0.00324	0.552	0.403	1.32	2.21	29043.0	12.5	1.0
theta[967]	-0.41	0.00373	0.566	-1.37	-0.4	0.5	22973.0	9.88	1.0
theta[968]	0.392	0.00345	0.52	-0.481	0.399	1.24	22675.0	9.75	1.0
theta[969]	0.535	0.00348	0.529	-0.348	0.547	1.38	23146.0	9.95	1.0
theta[970]	0.636	0.0032	0.502	-0.186	0.633	1.46	24532.0	10.5	1.0
theta[971]	-0.202	0.00367	0.569	-1.15	-0.198	0.718	24059.0	10.3	1.0
theta[972]	1.57	0.00343	0.531	0.683	1.57	2.45	23963.0	10.3	1.0
theta[973]	-1.45	0.00396	0.606	-2.47	-1.44	-0.484	23501.0	10.1	1.0
theta[974]	1.51	0.00392	0.585	0.547	1.52	2.46	22302.0	9.59	1.0
theta[975]	-0.947	0.00372	0.56	-1.88	-0.933	-0.0403	22642.0	9.74	1.0
theta[976]	0.467	0.00369	0.554	-0.452	0.471	1.38	22608.0	9.72	1.0
theta[977]	0.516	0.00364	0.567	-0.429	0.523	1.45	24252.0	10.4	1.0
theta[978]	0.572	0.00358	0.542	-0.309	0.569	1.46	22899.0	9.85	1.0
theta[979]	1.35	0.00389	0.571	0.411	1.35	2.27	21535.0	9.26	1.0
theta[980]	0.25	0.0036	0.54	-0.665	0.259	1.13	22453.0	9.66	1.0
theta[981]	0.938	0.0035	0.545	0.0373	0.94	1.83	24259.0	10.4	1.0
theta[982]	1.24	0.00333	0.527	0.386	1.25	2.12	24970.0	10.7	1.0
theta[983]	-0.664	0.00361	0.548	-1.59	-0.65	0.22	23009.0	9.89	1.0
