subject,trial,item,dimension,test_form,shape_set,distractor,choice,accuracy,y_hat,y_pred,pwaic_u,pwaic_c,louo,loco,k_u,k_c
afdhy32dylk39yz5o87jss21,11,26,5,2,3,0,0.0,1.0,0.5394,0.5388894582151852,0.06140363321313157,0.078375558476075,-0.6798382787691573,-7.540714243248221,0.05345718834341462,0.22573817043081246
afdhy32dylk39yz5o87jss21,12,63,5,1,2,1,1.0,0.0,0.4905,0.5107784546957824,0.07380056578874278,0.078375558476075,-0.7461679084138826,-7.540714243248221,0.1598013441674937,0.22573817043081246
afdhy32dylk39yz5o87jss21,13,75,6,1,2,1,3.0,0.0,0.5629,0.43706279110748775,0.09640806761273986,0.078375558476075,-0.9246992825676088,-7.540714243248221,0.11849954117220385,0.22573817043081246
afdhy32dylk39yz5o87jss21,14,46,6,2,2,0,3.0,0.0,0.6371,0.3549576138964736,0.12174995856452003,0.078375558476075,-1.158268332849092,-7.540714243248221,0.1543849089046514,0.22573817043081246
afdhy32dylk39yz5o87jss21,15,30,7,2,1,1,0.0,1.0,0.8097,0.8086592215497979,0.01115189787247181,0.078375558476075,-0.22355725027737172,-7.540714243248221,0.10813203493539965,0.22573817043081246
afdhy32dylk39yz5o87jss21,16,35,8,1,1,0,2.0,0.0,0.6417,0.3537986185189212,0.12331708535187136,0.078375558476075,-1.1630129146204986,-7.540714243248221,0.1519505442274086,0.22573817043081246
ahiyueedkfr05pfvxta8kizv,1,22,2,2,2,1,2.0,0.0,0.5726,0.42851424761315154,0.08836496358315268,0.1332438364959647,-0.9360237279629189,-10.90059995515057,0.12788608200623758,0.1471749835491203
ahiyueedkfr05pfvxta8kizv,2,39,2,1,2,1,2.0,0.0,0.3716,0.6286338103446816,0.037309102646187794,0.1332438364959647,-0.5016169545330804,-10.90059995515057,0.10978291820410818,0.1471749835491203
ahiyueedkfr05pfvxta8kizv,3,51,2,2,1,1,2.0,0.0,0.6495,0.3435466357106235,0.11993742355648983,0.1332438364959647,-1.1886093769022494,-10.90059995515057,0.13458630535708987,0.1471749835491203
ahiyueedkfr05pfvxta8kizv,4,70,2,1,3,0,0.0,1.0,0.7731,0.7709832149340854,0.016249915308277626,0.1332438364959647,-0.2763902275360497,-10.90059995515057,0.20536300112688832,0.1471749835491203
ahiyueedkfr05pfvxta8kizv,5,31,3,1,3,1,0.0,1.0,0.4313,0.4398578378427822,0.08490604840411453,0.1332438364959647,-0.9065616543486978,-10.90059995515057,0.050843821105455746,0.1471749835491203
ahiyueedkfr05pfvxta8kizv,6,18,3,2,1,1,2.0,0.0,0.3219,0.6706283598112867,0.028518232524152864,0.1332438364959647,-0.4281243468181195,-10.90059995515057,0.029206636161176282,0.1471749835491203
ahiyueedkfr05pfvxta8kizv,7,58,3,2,2,1,0.0,1.0,0.5153,0.5161340964066645,0.06473035260978384,0.1332438364959647,-0.7264381305478285,-10.90059995515057,0.22878288393789065,0.1471749835491203
ahiyueedkfr05pfvxta8kizv,8,17,4,1,1,0,1.0,0.0,0.3291,0.6748186800790662,0.02828048303691645,0.1332438364959647,-0.42166755063221295,-10.90059995515057,0.11179818405969189,0.1471749835491203
ahiyueedkfr05pfvxta8kizv,9,79,4,1,3,0,2.0,0.0,0.2439,0.7576380728836954,0.016212432462808707,0.1332438364959647,-0.2937992467783417,-10.90059995515057,0.15160309684930312,0.1471749835491203
ahiyueedkfr05pfvxta8kizv,10,42,4,2,1,1,3.0,0.0,0.3115,0.6882712970145154,0.026045576964937457,0.1332438364959647,-0.39967559620941806,-10.90059995515057,-0.018948836316180516,0.1471749835491203
ahiyueedkfr05pfvxta8kizv,11,52,5,2,2,1,3.0,0.0,0.2565,0.7397674299816971,0.018530552462583116,0.1332438364959647,-0.3199901386866326,-10.90059995515057,0.06336045722636476,0.1471749835491203
ahiyueedkfr05pfvxta8kizv,12,63,5,1,2,1,0.0,1.0,0.1735,0.1721634429827438,0.1812209568289949,0.1332438364959647,-1.9405140330395287,-10.90059995515057,0.11705858697501922,0.1471749835491203
ahiyueedkfr05pfvxta8kizv,13,54,6,1,2,1,1.0,0.0,0.1827,0.8147654493447896,0.009444662806235205,0.1332438364959647,-0.2143167156624255,-10.90059995515057,0.03764799491468744,0.1471749835491203
ahiyueedkfr05pfvxta8kizv,14,76,5,2,2,0,0.0,1.0,0.2765,0.2715257685887914,0.13864992976494456,0.1332438364959647,-1.4425623022807699,-10.90059995515057,0.13258951540449343,0.1471749835491203
ahiyueedkfr05pfvxta8kizv,15,30,7,2,1,1,1.0,0.0,0.4856,0.5190493847164978,0.06062861374241288,0.1332438364959647,-0.7165179477270822,-10.90059995515057,0.12376758598457147,0.1471749835491203
ahiyueedkfr05pfvxta8kizv,16,35,8,1,1,0,3.0,0.0,0.2902,0.7135926669311576,0.02213889764473098,0.1332438364959647,-0.3596451507404286,-10.90059995515057,0.07377380268626767,0.1471749835491203
ahyugxeoijrv20jhzvh0is5x,1,47,2,1,1,1,0.0,1.0,0.4,0.39700494641223966,0.09684343985393253,0.10749226921713162,-1.0207440057097799,-10.370690167154706,0.007418735176337841,0.07956679296251605
ahyugxeoijrv20jhzvh0is5x,2,22,2,2,2,0,0.0,1.0,0.7952,0.7969260203822063,0.011950430938802244,0.10749226921713162,-0.23896593217912532,-10.370690167154706,0.009634151878241147,0.07956679296251605
ahyugxeoijrv20jhzvh0is5x,3,50,2,2,3,0,2.0,0.0,0.829,0.16865958130737288,0.18802699902907344,0.10749226921713162,-1.9677331473424449,-10.370690167154706,0.03473603517784973,0.07956679296251605
ahyugxeoijrv20jhzvh0is5x,4,71,2,1,1,1,0.0,1.0,0.8195,0.8257428055472493,0.00908482847124814,0.10749226921713162,-0.20057276913245836,-10.370690167154706,0.12445215658499906,0.07956679296251605
ahyugxeoijrv20jhzvh0is5x,5,13,3,2,2,0,0.0,1.0,0.6381,0.6405545563682081,0.03515957470723743,0.10749226921713162,-0.4806752988116383,-10.370690167154706,-0.04446336298449002,0.07956679296251605
ahyugxeoijrv20jhzvh0is5x,6,34,3,1,3,1,0.0,1.0,0.524,0.516555383526092,0.0626055663340813,0.10749226921713162,-0.723312225918054,-10.370690167154706,0.07193047004859893,0.07956679296251605
ahyugxeoijrv20jhzvh0is5x,7,62,3,2,3,0,0.0,1.0,0.9394,0.9379548205546642,0.001373427105643138,0.10749226921713162,-0.06542761976761646,-10.370690167154706,0.11265336487376747,0.07956679296251605
ahyugxeoijrv20jhzvh0is5x,8,12,4,1,2,1,1.0,0.0,0.4226,0.5764000679061577,0.04917242956507321,0.10749226921713162,-0.6003062372911945,-10.370690167154706,0.09535941073843167,0.07956679296251605
ahyugxeoijrv20jhzvh0is5x,9,72,4,1,2,1,3.0,0.0,0.5393,0.4555926739410005,0.0798192724048597,0.10749226921713162,-0.866199050110886,-10.370690167154706,0.06230243949361567,0.07956679296251605
ahyugxeoijrv20jhzvh0is5x,10,42,4,2,1,0,0.0,1.0,0.5714,0.5703290987659264,0.0492708262477959,0.10749226921713162,-0.6109597535865792,-10.370690167154706,0.07192344135855684,0.07956679296251605
ahyugxeoijrv20jhzvh0is5x,11,59,5,1,1,1,3.0,0.0,0.3137,0.6927943746962647,0.0259208546093537,0.10749226921713162,-0.39302517035639717,-10.370690167154706,0.15429945882323914,0.07956679296251605
ahyugxeoijrv20jhzvh0is5x,12,14,5,2,3,0,0.0,1.0,0.4983,0.5084722383580844,0.06458914198426555,0.10749226921713162,-0.741093334048557,-10.370690167154706,-0.009181745202326837,0.07956679296251605
ahyugxeoijrv20jhzvh0is5x,13,54,6,1,2,1,1.0,0.0,0.3997,0.597797850739148,0.043741349453559175,0.10749226921713162,-0.5583941066170581,-10.370690167154706,0.11828258918279992,0.07956679296251605
ahyugxeoijrv20jhzvh0is5x,14,44,6,2,3,0,1.0,0.0,0.3181,0.6811389267260415,0.028142785097711648,0.10749226921713162,-0.4122268728249523,-10.370690167154706,0.06478046508026823,0.07956679296251605
ahyugxeoijrv20jhzvh0is5x,15,21,7,2,1,0,1.0,0.0,0.5127,0.48345595988186135,0.07165875091012713,0.10749226921713162,-0.7987089699939993,-10.370690167154706,0.16403589543540886,0.07956679296251605
ahyugxeoijrv20jhzvh0is5x,16,35,8,1,1,1,0.0,1.0,0.5462,0.5407889402779942,0.055369622118099496,0.10749226921713162,-0.6702353265609329,-10.370690167154706,0.049645369892502504,0.07956679296251605
amuv7s75gam5t23pab21eh4h,1,28,2,2,2,0,1.0,0.0,0.5661,0.43571929092678563,0.08732598683177355,0.1172878725190066,-0.9183947122653127,-10.281216633971159,0.11980304633137527,0.18926313540473788
amuv7s75gam5t23pab21eh4h,2,20,2,1,1,1,0.0,1.0,0.7294,0.7295177037974654,0.021210545251099777,0.1172878725190066,-0.33664252432619257,-10.281216633971159,-0.011323790165105447,0.18926313540473788
amuv7s75gam5t23pab21eh4h,3,65,2,2,3,0,1.0,0.0,0.6507,0.34251177563828183,0.11908690685234778,0.1172878725190066,-1.190758735881536,-10.281216633971159,0.13754515459016164,0.18926313540473788
amuv7s75gam5t23pab21eh4h,4,50,2,1,1,1,0.0,1.0,0.7226,0.7148811949576909,0.023806379028126035,0.1172878725190066,-0.3595252492432284,-10.281216633971159,0.03415403465212618,0.18926313540473788
amuv7s75gam5t23pab21eh4h,5,31,3,2,2,0,1.0,0.0,0.5415,0.45874234814874226,0.08016818268105065,0.1172878725190066,-0.8596738553082517,-10.281216633971159,0.10458155556097423,0.18926313540473788
amuv7s75gam5t23pab21eh4h,6,18,3,1,2,1,0.0,1.0,0.424,0.4251992479010172,0.08913163262858909,0.1172878725190066,-0.9445918777363822,-10.281216633971159,0.07042143223121392,0.18926313540473788
amuv7s75gam5t23pab21eh4h,7,69,3,1,2,1,0.0,1.0,0.7057,0.7018881697084798,0.025754715397780608,0.1172878725190066,-0.37981601261470566,-10.281216633971159,-0.014515441578902485,0.18926313540473788
amuv7s75gam5t23pab21eh4h,8,12,4,2,1,0,1.0,0.0,0.2754,0.7263351597280381,0.020975064539506406,0.1172878725190066,-0.34078292660494114,-10.281216633971159,0.11059097096388293,0.18926313540473788
amuv7s75gam5t23pab21eh4h,9,40,4,1,3,1,0.0,1.0,0.4277,0.41742150525619215,0.09021226155563568,0.1172878725190066,-0.9640999583018299,-10.281216633971159,0.06378836074227187,0.18926313540473788
amuv7s75gam5t23pab21eh4h,10,60,4,2,1,0,0.0,1.0,0.3997,0.40183338033712324,0.09469936445977083,0.1172878725190066,-1.0066248226857155,-10.281216633971159,0.001652594556416748,0.18926313540473788
amuv7s75gam5t23pab21eh4h,11,63,5,2,1,0,3.0,0.0,0.246,0.7602551657453434,0.016458238228443695,0.1172878725190066,-0.2906078661317437,-10.281216633971159,0.06790354585520736,0.18926313540473788
amuv7s75gam5t23pab21eh4h,12,26,5,1,1,1,3.0,0.0,0.2781,0.7215398750541323,0.02166889912676734,0.1172878725190066,-0.34811623207828113,-10.281216633971159,0.16444509127568852,0.18926313540473788
amuv7s75gam5t23pab21eh4h,13,75,6,2,1,0,2.0,0.0,0.3048,0.7012135710460534,0.0252299139805116,0.1172878725190066,-0.38026163762618026,-10.281216633971159,0.13068202282352714,0.18926313540473788
amuv7s75gam5t23pab21eh4h,14,76,5,1,3,1,2.0,0.0,0.3554,0.6400392690474935,0.03561051623013364,0.1172878725190066,-0.4819624464930943,-10.281216633971159,-0.04505042464366883,0.18926313540473788
amuv7s75gam5t23pab21eh4h,15,30,7,1,2,1,0.0,1.0,0.5767,0.5819518042378017,0.048331471108179445,0.1172878725190066,-0.5898569974150121,-10.281216633971159,0.025134713088332754,0.18926313540473788
amuv7s75gam5t23pab21eh4h,16,45,7,2,1,0,1.0,0.0,0.5752,0.42695696491167434,0.08937737493645118,0.1172878725190066,-0.9406713678783358,-10.281216633971159,0.1450480847937074,0.18926313540473788
aqbhw37gx70xuk98l5z7s45o,2,19,2,1,3,1,0.0,1.0,0.8557,0.854466586197652,0.008054543213674124,0.08277258892058065,-0.16534689384542212,-5.599593278888102,0.059261360388405036,0.15277379230983107
aqbhw37gx70xuk98l5z7s45o,3,61,2,1,3,1,0.0,1.0,0.9139,0.9139252636807256,0.0029715404094530808,0.08277258892058065,-0.092980641220203,-5.599593278888102,0.03943251165356283,0.15277379230983107
aqbhw37gx70xuk98l5z7s45o,4,70,2,2,2,0,0.0,1.0,0.9593,0.9577323867690104,0.0007718277384927882,0.08277258892058065,-0.04395895942209371,-5.599593278888102,0.131879139361819,0.15277379230983107
aqbhw37gx70xuk98l5z7s45o,5,34,3,2,2,0,1.0,0.0,0.6998,0.2955660840933416,0.19157738531885157,0.08277258892058065,-1.411812631450669,-5.599593278888102,0.06875382740501321,0.15277379230983107
aqbhw37gx70xuk98l5z7s45o,6,13,3,1,3,0,0.0,1.0,0.7986,0.7987733669320854,0.015241704355007222,0.08277258892058065,-0.2399587908480143,-5.599593278888102,0.07983807967872752,0.15277379230983107
aqbhw37gx70xuk98l5z7s45o,7,58,3,1,3,1,0.0,1.0,0.876,0.8748767578857598,0.006021826199555709,0.08277258892058065,-0.13970159998576825,-5.599593278888102,0.02289785097530584,0.15277379230983107
aqbhw37gx70xuk98l5z7s45o,8,77,3,2,3,1,0.0,1.0,0.8824,0.8825613240277107,0.005320297894529752,0.08277258892058065,-0.1302533977266691,-5.599593278888102,0.06942229357965778,0.15277379230983107
aqbhw37gx70xuk98l5z7s45o,9,72,4,2,1,1,0.0,1.0,0.7276,0.7270973775209971,0.027398114187325972,0.08277258892058065,-0.34617310270211377,-5.599593278888102,0.07898164808836237,0.15277379230983107
aqbhw37gx70xuk98l5z7s45o,10,23,4,1,1,1,0.0,1.0,0.9012,0.8992232630679126,0.0039496199746246585,0.08277258892058065,-0.11017736648262044,-5.599593278888102,0.012928568550666705,0.15277379230983107
aqbhw37gx70xuk98l5z7s45o,11,67,5,2,2,1,0.0,1.0,0.9076,0.908008629814087,0.003334182902749447,0.08277258892058065,-0.09983853793439401,-5.599593278888102,0.05664806601710646,0.15277379230983107
aqbhw37gx70xuk98l5z7s45o,12,26,5,1,1,1,0.0,1.0,0.6294,0.6278095701196308,0.05104036127432683,0.08277258892058065,-0.5167331085143054,-5.599593278888102,0.07648217207388017,0.15277379230983107
aqbhw37gx70xuk98l5z7s45o,13,46,6,1,3,0,1.0,0.0,0.7219,0.27719762396960657,0.2045044187612621,0.08277258892058065,-1.4892194069178935,-5.599593278888102,0.16824031336892592,0.15277379230983107
aqbhw37gx70xuk98l5z7s45o,14,54,6,2,1,1,0.0,1.0,0.6018,0.6018617909914942,0.05785355845526507,0.08277258892058065,-0.5657657037002188,-5.599593278888102,0.13966154311613777,0.15277379230983107
aqbhw37gx70xuk98l5z7s45o,15,30,7,1,2,1,0.0,1.0,0.8584,0.8582152582752723,0.007757634423515873,0.08277258892058065,-0.1606688438355235,-5.599593278888102,-0.020215781332514775,0.15277379230983107
aqbhw37gx70xuk98l5z7s45o,16,45,7,2,1,1,0.0,1.0,0.8547,0.8536557319809049,0.008299665060636861,0.08277258892058065,-0.1665428563873963,-5.599593278888102,0.09247843200433156,0.15277379230983107
atbnkyroienosrs34i83sn65,1,22,2,2,2,1,3.0,0.0,0.7313,0.2722478822252206,0.13885028386310228,0.11795445321081997,-1.4404483966716963,-11.48047983323642,0.17571077861166973,0.1364528775714858
atbnkyroienosrs34i83sn65,2,39,2,1,2,0,1.0,0.0,0.5322,0.4587393829248063,0.07572102435723918,0.11795445321081997,-0.8552745905208017,-11.48047983323642,0.07176939198161122,0.1364528775714858
atbnkyroienosrs34i83sn65,3,50,2,2,3,1,0.0,1.0,0.7714,0.7700135879447052,0.014980311064944695,0.11795445321081997,-0.2763765676746903,-11.48047983323642,0.10941764833066897,0.1364528775714858
atbnkyroienosrs34i83sn65,4,10,3,1,3,0,0.0,1.0,0.713,0.706733508647869,0.02381227272530716,0.11795445321081997,-0.3710079694673283,-11.48047983323642,0.07711572243810294,0.1364528775714858
atbnkyroienosrs34i83sn65,5,34,3,1,3,0,1.0,0.0,0.4231,0.5784997590598862,0.04576329348043454,0.11795445321081997,-0.5932825781611282,-11.48047983323642,0.09493063226889716,0.1364528775714858
atbnkyroienosrs34i83sn65,6,18,3,2,1,1,3.0,0.0,0.4904,0.5045083022338305,0.062355903718724515,0.11795445321081997,-0.746791758688067,-11.48047983323642,0.18635819614676746,0.1364528775714858
atbnkyroienosrs34i83sn65,7,69,3,2,1,1,0.0,1.0,0.7563,0.7586665290066636,0.016280605918884056,0.11795445321081997,-0.2925287545462698,-11.48047983323642,0.06020121879382368,0.1364528775714858
atbnkyroienosrs34i83sn65,8,17,4,1,1,0,1.0,0.0,0.492,0.5093811989250148,0.062473134473592276,0.11795445321081997,-0.7373235876116553,-11.48047983323642,0.0486310197278902,0.1364528775714858
atbnkyroienosrs34i83sn65,9,53,4,2,3,1,0.0,1.0,0.3862,0.3870257485377859,0.09634680270743952,0.11795445321081997,-1.046013339390635,-11.48047983323642,0.13604193507884876,0.1364528775714858
atbnkyroienosrs34i83sn65,10,72,4,1,2,0,3.0,0.0,0.4501,0.5508667294825729,0.05125389789899268,0.11795445321081997,-0.6477350621849496,-11.48047983323642,0.12157944102487997,0.1364528775714858
atbnkyroienosrs34i83sn65,11,52,5,2,2,1,0.0,1.0,0.4132,0.413058272325887,0.08633196318028363,0.11795445321081997,-0.9708357560173759,-11.48047983323642,0.1141401202976452,0.1364528775714858
atbnkyroienosrs34i83sn65,12,67,5,1,3,0,0.0,1.0,0.756,0.7499691869009797,0.017628322647670558,0.11795445321081997,-0.30542752468325673,-11.48047983323642,0.18165455589954987,0.1364528775714858
atbnkyroienosrs34i83sn65,13,44,6,2,3,1,0.0,1.0,0.2346,0.24089316184478252,0.14466435318724033,0.11795445321081997,-1.5685724278099222,-11.48047983323642,0.18105490239031602,0.1364528775714858
atbnkyroienosrs34i83sn65,14,54,6,1,2,0,1.0,0.0,0.3152,0.686002974391313,0.026240251799256275,0.11795445321081997,-0.4032453901566946,-11.48047983323642,0.21613496884045974,0.1364528775714858
atbnkyroienosrs34i83sn65,15,35,8,1,1,0,2.0,0.0,0.4463,0.5544948953104002,0.05168238575015203,0.11795445321081997,-0.6416261423424405,-11.48047983323642,0.09567120190773201,0.1364528775714858
atbnkyroienosrs34i83sn65,16,29,7,2,3,1,0.0,1.0,0.559,0.5664035588134755,0.04967772675366599,0.11795445321081997,-0.6183762734901865,-11.48047983323642,0.10757186576905994,0.1364528775714858
atlfpjhxg84kygi6ogbms3m1,1,19,2,1,3,1,1.0,0.0,0.6218,0.3785600107019484,0.09881584680370332,0.11127425301602095,-1.0704091895651349,-10.248407399068315,0.029393986381041952,0.09531254806847438
atlfpjhxg84kygi6ogbms3m1,2,28,2,2,2,1,0.0,1.0,0.613,0.6120798725049929,0.038758308929683315,0.11127425301602095,-0.5297680797015865,-10.248407399068315,-0.009418430351822323,0.09531254806847438
atlfpjhxg84kygi6ogbms3m1,3,51,2,1,2,0,0.0,1.0,0.7797,0.7787235950516375,0.013697026044560403,0.11127425301602095,-0.26382787240308936,-10.248407399068315,0.02776846929410224,0.09531254806847438
atlfpjhxg84kygi6ogbms3m1,4,65,2,2,3,0,1.0,0.0,0.7032,0.29919680728934284,0.1284965504964702,0.11127425301602095,-1.3354185324552716,-10.248407399068315,0.019767116504765408,0.09531254806847438
atlfpjhxg84kygi6ogbms3m1,5,15,3,1,2,1,0.0,1.0,0.575,0.5687077727679196,0.04737013389215283,0.11127425301602095,-0.6119085245915183,-10.248407399068315,0.061573468584258696,0.09531254806847438
atlfpjhxg84kygi6ogbms3m1,6,37,3,2,2,0,2.0,0.0,0.3704,0.6321156829303374,0.03498702268887001,0.11127425301602095,-0.49379239477859116,-10.248407399068315,0.05277943499832402,0.09531254806847438
atlfpjhxg84kygi6ogbms3m1,7,77,3,2,3,0,2.0,0.0,0.6766,0.3226094969038335,0.11663556852069448,0.11127425301602095,-1.2481940182875793,-10.248407399068315,-0.048049737079183835,0.09531254806847438
atlfpjhxg84kygi6ogbms3m1,8,58,3,1,3,1,0.0,1.0,0.662,0.6614146804308032,0.030316259955147733,0.11127425301602095,-0.44379245310347315,-10.248407399068315,0.07763150511916053,0.09531254806847438
atlfpjhxg84kygi6ogbms3m1,9,60,4,2,1,0,2.0,0.0,0.4593,0.5504248811818883,0.052521789235660706,0.11127425301602095,-0.6497383879276271,-10.248407399068315,0.017730380180529377,0.09531254806847438
atlfpjhxg84kygi6ogbms3m1,10,42,4,1,2,0,0.0,1.0,0.4563,0.4532626119676521,0.07538418929001033,0.11127425301602095,-0.8668145885043472,-10.248407399068315,-0.009358244915696121,0.09531254806847438
atlfpjhxg84kygi6ogbms3m1,11,80,4,1,1,1,3.0,0.0,0.4009,0.6002802218067752,0.04095089976528101,0.11127425301602095,-0.5514323307989901,-10.248407399068315,-0.04889308157070134,0.09531254806847438
atlfpjhxg84kygi6ogbms3m1,12,59,5,2,3,1,3.0,0.0,0.2137,0.7845196526405046,0.012538729241523733,0.11127425301602095,-0.25525302950843276,-10.248407399068315,-0.07295868390504573,0.09531254806847438
atlfpjhxg84kygi6ogbms3m1,13,44,6,1,1,1,1.0,0.0,0.2253,0.7749624559039016,0.013726499121532055,0.11127425301602095,-0.26870127110349173,-10.248407399068315,0.0432340599045955,0.09531254806847438
atlfpjhxg84kygi6ogbms3m1,14,55,6,2,2,0,0.0,1.0,0.5697,0.5686019631076106,0.04768465502203215,0.11127425301602095,-0.6124038183361176,-10.248407399068315,0.08489227083994982,0.09531254806847438
atlfpjhxg84kygi6ogbms3m1,15,30,7,1,2,1,0.0,1.0,0.6285,0.6290975352730422,0.036103878467584304,0.11127425301602095,-0.4996907882429813,-10.248407399068315,0.054591345592095955,0.09531254806847438
atlfpjhxg84kygi6ogbms3m1,16,45,7,2,1,0,0.0,1.0,0.6289,0.6205477263982492,0.03737098952995719,0.11127425301602095,-0.5146354227213017,-10.248407399068315,0.007623420515549942,0.09531254806847438
awel4j6v0rm4ta2s647rnv2m,1,6,2,2,1,0,0.0,1.0,0.8933,0.894614242145968,0.003638238295947408,0.10305139072828126,-0.11500428361185833,-9.191602836876925,0.07534162744729306,0.24817049363358473
awel4j6v0rm4ta2s647rnv2m,2,47,2,1,1,1,0.0,1.0,0.5725,0.5789138678373749,0.054245171511463505,0.10305139072828126,-0.6010174217824229,-9.191602836876925,0.04875336545028557,0.24817049363358473
awel4j6v0rm4ta2s647rnv2m,3,50,2,2,3,0,0.0,1.0,0.9136,0.9123991266527414,0.0025343503443753784,0.10305139072828126,-0.09421390238419391,-9.191602836876925,0.09102353886823773,0.24817049363358473
awel4j6v0rm4ta2s647rnv2m,4,10,3,1,3,1,2.0,0.0,0.8805,0.11853514037983533,0.24934281662841523,0.10305139072828126,-2.3832412640866742,-9.191602836876925,0.12222520938958628,0.24817049363358473
awel4j6v0rm4ta2s647rnv2m,5,18,3,2,1,0,3.0,0.0,0.7489,0.24974168742367434,0.17554724861186266,0.10305139072828126,-1.5638846883781863,-9.191602836876925,0.16524951173786262,0.24817049363358473
awel4j6v0rm4ta2s647rnv2m,6,34,3,1,3,0,0.0,1.0,0.6828,0.6902452293826596,0.029454240361609978,0.10305139072828126,-0.40025375997120705,-9.191602836876925,0.02181192507277771,0.24817049363358473
awel4j6v0rm4ta2s647rnv2m,7,16,4,1,3,1,0.0,1.0,0.9128,0.9155397562997043,0.002447358106854598,0.10305139072828126,-0.09069070886859443,-9.191602836876925,0.046612915684225514,0.24817049363358473
awel4j6v0rm4ta2s647rnv2m,8,69,3,2,1,1,0.0,1.0,0.9054,0.9069965043973173,0.00287178891171029,0.10305139072828126,-0.10049074715466766,-9.191602836876925,0.06810341856953661,0.24817049363358473
awel4j6v0rm4ta2s647rnv2m,9,73,4,1,3,1,0.0,1.0,0.7523,0.7518828848731309,0.01939467898280878,0.10305139072828126,-0.3046198694419644,-9.191602836876925,0.09427082144156713,0.24817049363358473
awel4j6v0rm4ta2s647rnv2m,10,53,4,2,3,0,0.0,1.0,0.6565,0.6587913449235318,0.036087228417299735,0.10305139072828126,-0.4535516887101654,-9.191602836876925,0.06802267961026931,0.24817049363358473
awel4j6v0rm4ta2s647rnv2m,11,52,5,2,2,1,0.0,1.0,0.69,0.6827621965214267,0.030769401126527613,0.10305139072828126,-0.4124705047989803,-9.191602836876925,0.058182331144055605,0.24817049363358473
awel4j6v0rm4ta2s647rnv2m,12,74,5,1,1,0,0.0,1.0,0.7072,0.7024491402325113,0.027795820348228386,0.10305139072828126,-0.38106650260165686,-9.191602836876925,0.02438540952692176,0.24817049363358473
awel4j6v0rm4ta2s647rnv2m,13,76,5,2,2,0,0.0,1.0,0.6902,0.6952571973500009,0.02863198120507161,0.10305139072828126,-0.39218389903983564,-9.191602836876925,0.02244974414959845,0.24817049363358473
awel4j6v0rm4ta2s647rnv2m,14,64,6,1,3,1,2.0,0.0,0.7191,0.28067028337145555,0.16487236464957308,0.10305139072828126,-1.4366345746761606,-9.191602836876925,0.09159674500105329,0.24817049363358473
awel4j6v0rm4ta2s647rnv2m,15,45,7,1,2,0,0.0,1.0,0.8386,0.8459330196583311,0.0076524080039088215,0.10305139072828126,-0.17498081342904825,-9.191602836876925,0.09082047000940249,0.24817049363358473
awel4j6v0rm4ta2s647rnv2m,16,21,7,2,1,1,0.0,1.0,0.6983,0.6902044959589084,0.02941933668755141,0.10305139072828126,-0.4002715119228899,-9.191602836876925,0.012139036084157635,0.24817049363358473
aybj3bf5m8erk4pbq7lzgqqi,1,39,2,1,2,0,0.0,1.0,0.3128,0.3064026736174397,0.14741162394616167,0.12633186491157752,-1.3311300066596221,-6.572598275101576,0.17770507475211106,0.3081021339430749
aybj3bf5m8erk4pbq7lzgqqi,2,20,2,2,3,1,0.0,1.0,0.5676,0.5711551397092288,0.06275428666730065,0.12633186491157752,-0.6234092345142503,-6.572598275101576,0.15228394804166023,0.3081021339430749
aybj3bf5m8erk4pbq7lzgqqi,3,70,2,1,3,0,0.0,1.0,0.7199,0.713056891153104,0.030264324804740336,0.12633186491157752,-0.368688543620749,-6.572598275101576,0.1438770949762621,0.3081021339430749
aybj3bf5m8erk4pbq7lzgqqi,4,51,2,2,1,1,2.0,0.0,0.5872,0.41313419646855665,0.10610261447127063,0.12633186491157752,-0.9904671685461075,-6.572598275101576,0.04680169808322365,0.3081021339430749
aybj3bf5m8erk4pbq7lzgqqi,5,34,3,1,3,0,3.0,0.0,0.2118,0.7858392290464803,0.014437483570614636,0.12633186491157752,-0.2554847248523622,-6.572598275101576,0.15434835872072827,0.3081021339430749
aybj3bf5m8erk4pbq7lzgqqi,6,18,3,2,1,1,2.0,0.0,0.2725,0.7310761783040273,0.022547988042262247,0.12633186491157752,-0.3358716364109302,-6.572598275101576,0.11326442634658035,0.3081021339430749
aybj3bf5m8erk4pbq7lzgqqi,7,62,3,2,3,1,0.0,1.0,0.782,0.7869293168006966,0.0182181926027783,0.12633186491157752,-0.2579576087489439,-6.572598275101576,0.12967278417904388,0.3081021339430749
aybj3bf5m8erk4pbq7lzgqqi,8,12,4,1,2,0,2.0,0.0,0.1504,0.8428891042033388,0.008006912440762034,0.12633186491157752,-0.1789473137181723,-6.572598275101576,0.21892688179562902,0.3081021339430749
aybj3bf5m8erk4pbq7lzgqqi,9,42,4,2,1,1,3.0,0.0,0.2486,0.7466997255291735,0.020131413194494373,0.12633186491157752,-0.3123003579958752,-6.572598275101576,0.15479128420096383,0.3081021339430749
aybj3bf5m8erk4pbq7lzgqqi,10,60,4,1,2,0,1.0,0.0,0.2509,0.7495077976447069,0.01971724291753316,0.12633186491157752,-0.3081358111949051,-6.572598275101576,0.17321750371457895,0.3081021339430749
